Song,Film,YearMusic Director,Lyricist,Singers
"श : तेरी आँख मस्तानी है अंगूर का पानी है
 अरे ज़रा बच के रहना गोरिए तेरी चढ़ती जवानी है
 कहीं से कोई आएगा उड़ा के ले जाएगा

अनु : हाँ मेरी खिलती जवानी है लहरों की रवानी है
 अरे ज़रा बच के रहना राजा दरिया तूफ़ानी है
 यहाँ जो कोई आएगा इसी में बह जाएगा

श : हरी हरी शीशे वाले चूड़ी खनका के
 हीरे मोतियों से जड़ा कंगना बजा के
 तुम्झको मनाऊंगा हाय दिल में बसा के
 कहाँ चली मोरनी के जैसे बलखा के
 कजरा लगा के गजरा सजा के
 तेरा रंग बादामी है तेरा रूप गुलाबी है
 अरे ज़रा बच के रहना गोरिए तेरी चाल शराबी है
 तुझको कोई देखेगा इसी में बह जाएगा
अनु : मेरी खिलती जवानी है ...

 ",Jawaab Hum Denge,1987,Laxmikant-Pyarelal,Sameer,"Anuradha Paudwal, Shabbir Kumar"
"तेरी आँखों का अंदाज़ कहता है
तू प्यार मुझ से ही करता है

तेरी बातों का अंदाज़ कहता है
क्या
तू यार मुझ पे ही मरती है
तेरी आँखों का ...

तेरे पास मैं आऊँ तुझे प्यार सिखाऊँ
तुझ पे जान लुटाऊँ जान-ए-जाना
मेरा दिल धड़काया मुझे इश्क़ सिखाया
मुझे अपना बनाया तू दीवाना
वादा किया है कसम हम ने ली है
न हम होंगे मिल के जुदा

तेरी आँखों का अंदाज़ कहता है
तू प्यार मुझ से ही करती है
तेरी बातों का अंदाज़ कहता है
तू यार मुझ पे ही मरता है

नया सिलसिला है नई दोस्ती है
नया दिलरुबा है नई दिल्लगी है
खुले आसमानों के नीचे मिले हैं
मुहोब्बत में दो दिल जवां
तेरी साँसों का हर साज़ कहता है
तू प्यार मुझ से ही करता है
उफ़ बहकने का अंदाज़ कहता है
तू प्यार मुझ से ही करती है

ना मैं होश में हूँ ना तुझ को खबर है
हो मेरी चाहतों का ये तुझ पे असर है
चलो एक दूजे में ऐसे समाएँ
के देखे न हम को जहाँ
तेरे ख्वाबों का हर राज़ कहता है
तू प्यार मुझ से ही करता है
हाय लिपटने का अंदाज़ कहता है
तू यार मुझ पे ही मरती है
तेरी आँखों का ...

 ",Haan Maine Bhi Pyaar Kiya,2002,Nadeem-Shravan,Sameer,"Udit Narayan, Alka Yagnik"
"र : तेरी आँखों का रंग निराला है -2
ल : मेरी आँखों में तू मतवाला है -2
र :  तेरी उल्फ़त से दिल में उजाला है -2
ल : दिल की नइया का तू रखवाला है -2

र : फूल सा चेहरा होँठ गुलाबी
 होश गँवा दें नैन शराबी
ल : तू है दिल में आँख के तिल में
 जैसे राही हो मंज़िल में
 तू है दिल में आँख के तिल में
 हो हो हो

र : तेरी आँखों का रंग निराला है
ल : मेरी आँखों में तू मतवाला है
र :  तेरी उल्फ़त से दिल में उजाला है -2
ल : दिल की नइया का तू रखवाला है -2

र : चाँद गगन में फूल चमन में
 लेकिन तू है मेरे मन में
ल : प्यार के बदरा आँखों के कजरा
 डाल गले में बाँहों के गजरा
 प्यार के बदरा आँखों के कजरा
 हो हो हो

र : तेरी आँखों का रंग निराला है
ल : मेरी आँखों में तू मतवाला है
र :  तेरी उल्फ़त से दिल में उजाला है -2
ल : दिल की नइया का तू रखवाला है -2

 ",Baarood,1960,Khayyam,Hasrat,"Lata, Rafi"
"तेरी आँखों के सिवा दुनिया में रक्खा क्या है
ये उठें सुबह चले, ये झुकें शाम ढले
मेरा जीना मेरा मरना इन्हीं पलकों के तले
तेरी आँखों के सिवा ...

(रफ़ी)
पलकों की गलियों में चेहरे बहारों के हँसते हुए
हैं मेरे ख़ाबों के क्या-क्या नगर इनमें बसते हुए
ये उठें सुबह चले ...

इनमें मेरे आनेवाले ज़माने की तस्वीर है
चाहत के काजल से लिखी हुई मेरी तक़दीर है
ये उठें सुबह चले ...

(लता)
ठोकर जहाँ मैने खाई इन्होंने पुकारा मुझे
ये हमसफ़र हैं तो काफ़ी है इनका सहारा मुझे 
ये उठें सुबह चले ...

ये हों कहीं इनका साया मेरे दिल से जाता नहीं
इनके सिवा अब तो कुछ भी नज़र मुझको आता नहीं
ये उठें सुबह चले ...

 ",Chirag,1969,Madan Mohan,Majrooh,Rafi / Lata
"तेरी आँखों की चाहत में तो मैं सब कुछ लुटा दूँगा
मुहब्बत कैसे की जाती
मुहब्बत कैसे की जाती, हाँ दुनिया को दिखा दूँगा
तेरी आँखों की चाहत में ...

तेरे नाज़ुक़, हसीं क़दमों के नीचे हमसफ़र मेरे -2
अरे, ओ हमसफ़र मेरे
जहाँ होगा कोई काँटा
जहाँ होगा कोई काँटा, वहाँ मैं दिल बिछा दूँगा
तेरी आँखों की चाहत में ...

तमन्ना है के रोशन हो तेरी दुनिया तेरी महफ़िल -2
तेरी दुनिया तेरी महफ़िल
उजाला मिल सके तुझको
उजाला मिल सके तुझको, तो मैं घर भी जला दूँगा
तेरी आँखों की चाहत में ...

बहारों चीज़ क्या है फूल, कलियाँ किसको कहते हैं -2
के कलियाँ किसको कहते हैं
लो मेरा सलाम, तो मैं
लो मेरा सलाम तो मैं तेरा जीवन सजा दूँगा

तेरी आँखों की चाहत में तो मैं सब कुछ लुटा दूँगा
मुहब्बत कैसे की जाती
मुहब्बत कैसे की जाती, हाँ दुनिया को दिखा दूँगा
तेरी आँखों की चाहत में ...

 ",Jantaa Hawaldaar,1979,Laxmikant-Pyarelal,Majrooh,Anwar
"तेरी आँखों की कसम तुझसे प्यार करता हूँ
छुप छुप के मैं तेरा दीदार करता हूँ
तू झूठ बोलता है तू झूठ बोलता है
तेरी आँखों की कसम ...

तूने ऐसा न जाने कितनों से कहा होगा
मुझसे पहले तेरा कहीं प्यार रहा होगा
ये तो मेरा दम है दम तेरा भरती हूँ
सब जान के भी तुझ पर ऐतबार करती हूँ
तू झूठ बोलती है तू झूठ बोलती है

कभी हाथ मिलाया होगा कभी साथ चले होंगे
मिलने के लिए हम यूं तो कितनों से मिले होंगे
जिसे प्यार कहते हैं तुझसे ही करता हूँ
तू कदम जहां रखती है मैं सजदा करता हूँ
तू झूठ बोलता है तू झूठ बोलता है
तेरी आँखों की कसम ...

 ",Chhotaa Saa Ghar,1996,Rajesh Roshan,Indeevar,"Kumar Sanu, Sadhana Sargam"
"आशिक़ कोई तुमसा नहीं तुम इश्क़ की पहचान हो
तेरी आँखों में मुझे प्यार नज़र आता है
तू ही आशिक़ तू ही दिलदार नज़र आता है
मेरे महबूब सनम तेरी चाहत की कसम
प्यार में मर मिटे वो यार नज़र आता है
तेरी आँखों में ...

इक मासूम सा इज़हार नज़र आता है

आँख लड़ी बात बढ़ी चैन लुटा रे
नींद गई होश उड़ा दर्द उठा रे
अब न खबर मुझको मेरे शाम-ओ-सहर की
भूल गई मैं तो गली अपने ही घर की
दिल से दिल जो मिले इश्क़ के गुल खिले
अब तो पतझड़ में भी गुलज़ार नज़र आता है
तू ही आशिक़ ...

अब तो तमन्ना है यूं ही खोई रहूं मैं
तेरी ही बाहों में सदा सोई रहूं मैं
मैं भी तेरी उलझी हुई ज़ुल्फ़ें सजाऊं
नीली सी आँखों में तेरी डूबता जाऊं
क्यूं रहें दूरियाँ अब कोई दरमियाँ
बेकरारी में भी करार नज़र आता है
इक मासूम सा ...

 ",Aashiq,2001,Sanjeev-Darshan,Sameer,"Udit Narayan, Alka Yagnik"
"तेरी आँखों में यह हवस तेरे हाथों में ये जाम भी
अच्छा नहीं लगता है तेरे होंठों पे मेरा नाम भी

मैं बोतल नहीं शराब की जिसे खोल कर तू पी जाएगा

न खेल न कोई खिलौना हूँ न सेज न कोई बिछौना हूँ
मैं मिट्टी नहीं हूँ सोना हूँ
बाज़ार में तू बिक जायेगा मुझे खरीद न पायेगा
मैं बोतल नहीं ...

मैं दौलत नहीं मोहब्बत हूँ मैं सारे गांव की इज़्ज़त हूँ
अपने सजन की अमानत हूँ
तू मुझको हाथ लगायेगा तो पत्थर का बन जाएगा
मैं बोतल नहीं ...

 ",Saahibaan,1993,Shiv-Hari,Anand Bakshi,Anuradha Paudwal
"तेरी आँखों से ही जागें सोएँ हम
कब तक आख़िर तेरे ग़म को रोएँ हम

वक़्त का मरहम ज़ख़्मों को भर देता है
शीशे को भी ये पत्थर कर देता है
रात में तुझको पाएँ दिन में खोएँ हम
तेरी आँखों ...

हर आहट पर लगता है तू आया है
धूप है मेरे पीछे आगे साया है
ख़ुद अपनी ही लाश को कब तक ढोएँ हम
तेरी आँखों ...



 ",Dhoop,2003,Lalit Sen,Nida Fazli,Jagjit Singh
"तेरी अदा पर निसार करने, मैं दिल को लाया तेरी गली में 
मैं दिल को लाया तेरी गली में 
ज़माने भर का हसीन तोहफ़ा, मैं लेके आया तेरी गली में 
मैं लेके आया तेरी गली में 

मैं ऐसी काफ़िर नज़र के सदक़े, कि जिसने मेरा ग़ुरूर तोड़ा 
जो सर कहीं भी न झुक सका था, वो सर झुकाया तेरी गली में 
वो सर झुकाया तेरी गली में 

बड़े मज़े का हुआ ये सौदा, तेरी अमानत तुझी को दे दी 
जो दिल मिला था तेरी गली में, वो दिल लुटाया तेरी गली में 
वो दिल लुटाया तेरी गली में 



 ",Darbaar,1956,Hansraj Behl,Asad Bhopali,Talat
"अगर कोई मुझसे ये पूछे
क्या
मैं क्यूं बेचैन रहता हूँ
क्यूं
मेरी इस बेकरारी की वजह क्या है बता दूं क्या
क्या

तेरी अदाओ पे मरता हूँ
love tujhe love मैं करता हूँ
तुझसे बिछड़ने से डरती हूँ
love tujhe love मैं करती हूँ
तेरी अदाओ पे ...

ज़रा पास आ मुझे कुछ कहना है
दूर नहीं इक पल रहना है
देखो मेरे इतने करीब न आओ
डर लगता है न हाथ लगाओ
हे मैं हूँ तेरा तू है मेरी
मुझसे भी क्या डरना छोड़ो तुम ज़िद करना
तुझे देख के आहें भरता हूँ
love tujhe love ...

जब मुझे छोड़ के तू जाता है
सच कहती हूँ रोना आता है
इश्क़ में अक्सर ये होता है
प्यार जो करता है रोता है
चाहत के सारे ग़म सह लूंगी
छोड़ूंगी दुनिया को तेरे दिल में रह लूंगी
तेरे लिए सजती संवरती हूँ
love tujhe love ...

 ",Barsaat,1995,Nadeem-Shravan,Sameer,"Kumar Sanu, Alka Yagnik"
"तेरी बंजारन रास्ता देखे
कब आएगा मेरे बन्जारे -2
ओ तू नहीं आया आ गए सारे
कब आएगा मेरे ...

दूर बहुत था देश तेरा
पहुंचा नहीं संदेश मेरा
सपनों के राजा जल्दी से आ जा
देर न कर साजन प्यारे
कब आएगा मेरे ...

ऐसा न हो कि तू न आए -2
डोली और कोई ले जाए -2
तड़प तड़प के तरस तरस के
मैं मर जाऊं ग़म के मारे
तेरी बंजारन रास्ता देखे ...

सपनों में सपना तोड़ गया तू
आग सुलगती छोड़ गया तू
फूलों पे चलके लगता है ऐसे
पाँव के नीचे हैं अंगारे -2
कब आएगा मेरे ...

 ",Banjaaran,1991,Laxmikant-Pyarelal,Anand Bakshi,Anuradha Paudwal
"( तेरी बाँहों में -2
जो गुज़री
भीगी रात सनम -2  ) -2
याद बहुत आती है -2
हर पल वो बरसात सनम
तेरी बाँहों में -2
जो गुज़री
भीगी रात सनम -2

ऊ मीठे-मीठे सपनों में तू खोई थी
मेरे सीने पे सर रख के सोई थी
इतने में बादल गरज़ा बिजली भी लहराई
ऐसे में तू डर के मेरे और पास चली आई
मैने चुन लिया -2
तेरा नाज़ुक हाथ सनम
तेरी बाँहों में हाय
तेरी बाँहों में 
जो गुज़री
भीगी रात सनम -2

रोका मैने तुझको मैं दीवाना था
मगर तुझे अपने घर जाना था
वो बेताबी के लम्हे वो मस्ताना आलम
सोचता हूँ आ जाए फिर कभी ऐसा मौसम
भूला नहीं मैं -2
तेरी कोई
बात सनम -2
तेरी बाँहों में हाय
तेरी बाँहों में 
जो गुज़री
भीगी रात सनम -2
याद बहुत आती है -2
हर पल वो बरसात सनम
हो
तेरी बाँहों में -2
जो गुज़री
भीगी रात सनम -3

 ",Teraa Chehra (Non-Film),2002,Adnan Sami,Sameer,Adnan Sami
" 
रफ़ी:  hmmm..., ओ...
        तेरी बिंदिया रे
 रे आय हाय
 तेरी बिंदिया रे - 2
 रे आय हाय
लता:  सजन बिंदिया ले लेगी तेरी निंदिया
रफ़ी:  रे आय हाय
 तेरी बिंदिया रे
 
रफ़ी:  तेरे माथे लगे हैं यूँ, जैसे चंदा तारा
 जिया में चमके कभी कभी तो, जैसे कोई अन्गारा
 तेरे माथे लगे हैं यूँ
लता:  सजन निंदिया...
 सजन निंदिया ले लेगी ले लेगी ले लेगी 
 मेरी बिंदिया
रफ़ी:  रे आय हाय
 तेरा झुमका रे
 रे आय हाय
 तेरा झुमका रे
लता:  चैन लेने ना देगा सजन तुमका
 रे आय हाय मेरा झुमका रे
 
लता:  मेरा गहना बलम तू, तोसे सजके डोलूं
 भटकते हैं तेरे ही नैना, मैं तो कुछ ना बोलूं
 मेरा गहना बलम तू
रफ़ी:  तो फिर ये क्या बोले है बोले है बोले है
 तेरा कंगना
लता:  रे आय हाय
 मेरा कंगना रे
 बोले रे अब तो छूटे न तेरा अंगना
रफ़ी:  रे आय हाय
 तेरा कंगना रे
 
रफ़ी:  तू आयी है सजनिया, जब से मेरी बनके
 ठुमक ठुमक चले है जब तू, मेरी नस नस खनके
 तू आयी है सजनिया 
लता:  सजन अब तो 
 सजन अब तो छूटेना छूटेना छूटेना
 तेरा अंग्ना
रफ़ी:  रे आय हाय
 तेरा कंगना रे
लता:  सजन अब तो छूटेना तेरा अंगना
 रे आय हाय
 तेरा अंगना रे

 ",Abhimaan,1973,S D Burman,Majrooh,"Rafi, Lata"
"तेरी बिंदिया उड़ा के ले गई मेरी निंदिया
मैं जाग रहा हूँ सो गया सारा India

मेरी बिंदिया उड़ा के ले गई तेरी निंदिया
तू जाग रहा है सो गया सारा India
तेरी बिंदिया उड़ा के ...

मेरी जान किसी की जान को जाते देखा है
मैं जान लुटा दूंगा तुझपे ये सोचा है
तू एक लुटेरा है दिल तूने लूटा है
मैं क्या जानूं तू सच्चा है कि झूठा है
तूने कर लिया काबू जादू मुझपे किया
मैं जाग रहा हूँ ...

मैने जब से दिया है जान-ए-मन ये दिल तुझको
मुझे तेरी कसम है चैन नहीं इक पल मुझको
हालत मेरी भी कुछ कुछ तेरे जैसी है
बेचैन बड़ा करती है मुहब्बत कैसी है
अब क्या डरना जब प्यार किया तो किया
मैं जाग रहा हूँ ...

 ",Jodi No.1,1,Anand Raj Anand,"Dev Kohli, Sudhakar Sharma","Abhijit, Sunidhi Chauhan"
"लता:  आ ऽ

तलत:   तेरी चमकती आँखों के आगे ये सितारे कुछ भी नहीं
लता:  तू जो बढ़ा दे हाथ ज़रा, दुनिया के सहारे कुछ भी नहीं

तलत:
         मान लिया दिलकश हैं बहुत, ये रात हसीं ये चाँद जवाँ
         बात जो देखी है तुझ में, नज़ारों में वो बात कहाँ
         सामने मेरे तू हो अगर, दुनिया के नज़ारे कुछ भी नहीं
         तेरी चमकती आँखों के ...

लता:
         साथ है मेरे तू जब तक, रोशन हैं जीवन की राहें
         क्यूँ हो मुझे मंज़िल का ग़म, पतवार हैं जब तेरी बाहें
         मांझी है गर तू नैय्या का, तूफ़ान के धारे कुछ भी
नहीं
तलत:
         तेरी चमकती आँखों के ...

लता:  बाँध लिया बंधन में तुम्हें, बस में कर लिया बहारों को
तलत:   है ये वो बंधन जो कर दे आज़ाद ग़मों के मारों को
दोनों: प्यार की तेरे छाँव मिले तो ग़म के शरारे कुछ भी नहीं
तलत:   तेरी चमकती आँखों के ...

 ",Chhote Baabu,1957,Madan Mohan,Indeevar,"Talat, Lata"
"तेरी छोटी सी एक भूल ने सारा गुल्शन जला दिया
क्या महकेंगे फिर फूल कभी, क्या फिर से बहारें आएंगी

जाने कहाँ की रीत है ये, कोई करे और कोई भरे
न्याय नहीं अन्याय है ये, दोशी जिए, निर्दोश मरे
सुन ले तू ऐ क़ाफ़िल (???), तुझसे कहे तेरा दिल
तेरी छोटी सी ...

तूने अंधेरे दे के इसे, छीन ली नैनों की मुस्कान
साँझ सवेरे, रात और दिन, इसके लिए एक समान
सुन ले तू ऐ क़ाफ़िल (???), तुझसे कहे तेरा दिल
तेरी छोटी सी ...

तेरे चलन की आँधी ने, देख ले कितने घर लूटे
बिखर गए रिश्ते नाते, जीवन के साथी छूटे
सुन ले तू ऐ क़ाफ़िल (???), तुझसे कहे तेरा दिल
तेरी छोटी सी ...

 ",Shikshaa,1978,Bappi Lahiri,Gauhar Kanpuri,Yesudas
"तेरी दया से ऐ दयी आज मुराद मिल गयी
मन की नदी में आयी बाड़ मौज उठी नई नई

चमन हँस रहा है बहार आ रही है
हर एक खिलती कोंपल बिकसती कली है
हवा मस्त है और ग़ुल खिल रहे हैं
जिधर आँख उठाओ ख़ुशी ही ख़ुशी है

होंठों पे आ गयी हँसी दिल की कली भी खिल गयी
आज मुराद मिल गयी आज मुराद मिल गयी



 ",Nartaki,1939,Pankaj Mullick,Pt Bhushan,Pankaj
"सूरज के जैसी गोलाई (गोलाई!)
चँदा कि ठंडक भी पाई (श्श्श्श... हा)
ठनके तो प्यारे दुहाई
लई लई लई लई

तेरी धूम हर कहीं
तुझ सा यार कोई नहीं
हम को तो प्यारे तू सब से प्यारा
लई लई लई लई
तेरी धूम ...
 
दुनिया की गाड़ी का पहिया
तू चोर तू ही सिपहिया
राजों का राजा रुपैया -2
लई लई लई लई
तेरी धूम ...
 
बूढ़ों की तू ही जवानी (*cough cough*)
बचपन की दिलकश कहानी
तेरे बिना दूध पानी  -2
लई लई लई लई
तेरी धूम ...
 
दौलत का मज़हब चलाके (ओम धनाय नमः!)
हम एक मन्दिर बनाके  (हरे धन्! हरे धन्!)
पूजेंगे तुझको बिठाके -2
जय जय जय जय 
तेरी धूम ...

 ",Kala Bazar,1960,S D Burman,Shailendra,Rafi
"तेरी दुनिया में दिल लगता नहीं, वापस बुला ले
मैं सजदे में गिरा हूँ, मुझको ऐ मालिक उठा ले
तेरी दुनिया...

बहार आई थी किस्मत ने मगर ये गुल खिलाया
जलाया आशियाँ सैय्याद ने, पर नोच डाले
तेरी दुनिया...

भँवर का सर न चकराए न दिल लहरों का डूबे
ये कश्ती आप कर दी मैने तूफ़ां के हवाले
तेरी दुनिया...

 ",Bawre Nain,1950,Roshan,Kedar Sharma,Mukesh
"तेरी दुनिया में जीने से तो बेहतर है कि मर जाएं
वोही आँसू, वोही आहें, वोही ग़म हैं जिधर जाएं
तेरी दुनिया में जीने से तो बेहतर है की मर जाएं

कोई तो ऐसा घर होता जहाँ से प्यार मिल जाता
वोही बेगाने चेहरे हैं जहाँ पहुँचे जिधर जाएं
तेरी दुनिया में जीने से तो बेहतर है की मर जाएं

अरे ओ आसमाँ वाले बता इसमें बुरा क्या है 
खुशी के चार झोंके गर इधर से भी गुज़र जाएं
तेरी दुनिया में जीने से तो बेहतर है की मर जाएं

 ",House No. 44,44,S D Burman,Sahir,Hemant
"ल : तेरी दुनिया में नहीं कोई हमारा अपना
 बेसहारों को ज़रा दे दे सहारा अपना
 दे दे सहारा अपना
 
 तेरी दुनिया में नहीं कोई हमारा अपना
को : बेसहारों को ज़रा दे दे सहारा अपना
 दे दे सहारा अपना

ल : रूप लाखों हैं तेरे हूँ कोई मजबूर नहीं
 कोई ज़र्रा नहीं जिसमें के तेरा नूर नहीं
 अपने बन्दों से किसी हाल में 
 तू दूर नहीं -2
 तूने हर काम जो बिगड़ा वो सँवारा अपना
को : बेसहारों को ज़रा दे दे सहारा अपना
 दे दे सहारा अपना

ल : आये तूफ़ाँ जो ग़रीबों को मिटाने के लिये
को : आये तूफ़ाँ
ल : आये तूफ़ाँ जो ग़रीबों को मिटाने के लिये
 आये मुश्किल जो यतीमों को सताने के लिये
को : अपने बच्चों को तू आ जाना बचाने के लिये -2
 बचाने के लिये -2

को : अपने बच्चों को तू आना बचाने के लिये -2

 Pअर्त ईई


ल : तू ही हिम्मत दे इन्हें चाहने वाले हैं तेरे
 तू ही अपना ले हमें गाते हैं तेरी रचना

को : बेसहारों को ज़रा दे दे सहारा अपना
 दे दे सहारा अपना

ल : रोज़ लेते हैं तेरा नाम जिये जाते हैं
 प्यास लगती है तो आँसू ही पिये जाते हैं
 हम बुरे ही सही लेकिन तेरे कहलाते हैं
 तू दया की है नदी तू है किनारा अपना

को : बेसहारों को ज़रा दे दे सहारा अपना
 दे दे सहारा अपना

 थेन स्तन्ज़ा ""रूप लाखों है तेरे""

 ",Baarood,1960,Khayyam,Hasrat,"Lata, Chorus"
"तेरी दुनिया से दूर, चले होके मजबूर, हमें याद रखना
जाओ कहीं भी सनम, तुम्हें इतनी क़सम, हमें याद रखना

1) आएंगी बहारें तो तेरे ही फ़साने सुनाएंगी हमें
होगी तन्हाई तो आके तेरी यादें रुलाएंगी हमें
रुलाएंगी हमें, तड़पाएंगी हमें
कभी देखी थी बहार, कभी हम से था प्यार
हमें याद रखना,
जाओ ...

2) लेजा जानेवाले दुआएं मेरे दिल की किसी से क्या गिला
तेरी ही खता है ना मेरी ही खता है जो होना था हुआ
जो होना था हुआ, है किसी से क्या गिला
देखो रोए मेरा प्यार, कहे दिल की पुकार हमें याद रखना,
तेरी ...

 ",Zabak,1961,Chitragupt,Prem Dhawan,"Lata, Rafi"
"तेरी दुनिया से हो के मजबूर चला
मैं बहुत दूर, बहुत दूर, बहुत दूर चला
तेरी दुनिया से   ...

इस क़दर दूर हूँ मैं लौट के भी आ न सकूँ
ऐसी मंज़िल कि जहाँ खुद को भी मैं पा न सकूँ
और मजबूरी है क्या, इतना भी बतला न सकूँ
तेरी दुनिया से   ...

आँख भर आयी अगर, अश्क़ों को मैं पी लूँगा
आह निकली जो कभी, होंठों को मैं सी लूँगा
तुझसे वादा है किया, इस लिये मैं जी लूँगा
तेरी दुनिया से   ...

खुश रहे तू है जहां ले जा दुआएं मेरी
तेरी राहों से जुदा हो गयी राहें मेरी
कुच नहीं पास मेरे, बस हैं खताएं मेरी
तेरी दुनिया से   ...


 ",Pavitra Paapi,1970,Prem Dhawan,Prem Dhawan,Kishore
"तेरी एक छुअन से जागा ये कैसा एहसास
पहले तो महसूस हुई ना मुझको ऐसी प्यास

पहली पहली बार बलिये दिल गया हार बलिये
रब्बा मैनूं प्यार हो गया हाय दिल का करार खो गया

पहली पहली बार बलिये दिल गई हार बलिये
रब्बा मैनूं ...

बोलें तेरी सोणी सोणी अक्खां मस्तानियां
प्यार के लिए ये देंगी लाखों क़ुर्बानियां
करके एतबार बलिये दिल गया हार बलिये
रब्बा मैनूं ...

आ तेरे लिए तेरे लिए मरता है माहिया
फिर क्यूं जुदाई से दिल डरता है माहिया
तुझपे जां निसार बलिये दिल गई हार बलिये
रब्बा मैनूं ...

 ",Sangharsh,1999,Jatin-Lalit,Sameer,"Sonu Nigam, Shraddha Pandit"
"सबको दुनिया से गरज़ मुझको तुझसे काम
सब दुनिया दुनिया रटें मैं लूं तेरा नाम
हा हा

तेरी एक झलक जो पाई है
इक मस्ती है जो छाई है
मुझको अपना कोई होश नहीं
पल भर को दिल खामोश नहीं
मेरे दिल में गूंजे यही सदा
जिसे तू ना मिला उसे कुछ ना मिला
हां तू हां तू
जिसे तू ना मिला ...

हो दुनिया में दुनियादारों को
झूठी दौलत के यारों को
दौलत भी मिली ताक़त भी मिली
इज़्ज़त भी मिली शोहरत भी मिली
जो चीज़ इन्होंने पाई है
पानी पर लिखी लिखाई है
इस झूठी शान-ओ-शौकत से
मुझे लेना क्या मुझे मतलब क्या
मेरे दिल में गूंजे ...

तू मोहब्बत का इक समंदर है
तुझमें डूबूं तुझी में घुल जाऊं
इक नज़र देख ले जो तू मुझको
जिस्म से रूह तक मैं धुल जाऊं
मुझे देख ज़रा पहचान ज़रा
मैं तेरा हूँ मैं हूँ तेरा
मेरे दिल में गूंजे ...

रंग में तू है रूप में तू है
छांव में तू है धूप में तू है
तू है रातों में तू सवेरों में
तू उजालों में तू अंधेरों में
तू ही सर्दी में तू ही गर्मी में
तू ही सख्ती में तू ही नर्मी में
तू है पानी में आग में तू है
तू है गीतों में राग में तू है
ओ तू सुरों में है ताल में तू है
सोच में तू ख्याल में तू है
मौसमों में है तू रुतों में तू
मंदिरों में है तू है बुतों में तू
मस्जिदों में है तू अजान में तू
तू ही गीता में है क़ुरान में तू
मंदिर ने कहा मस्जिद ने कहा
हर रस्ता है तेरा रस्ता हां
हो नहीं कोई मंज़िल तेरे सिवा
मेरे दिल में गूंजे ...

 ",Refugee,2000,Annu Malik,Javed Akhtar,"Sukhvindar Singh, Shankar Maha..."
"तेरी गली कैसे आऊँ साजना
जागे सारा घर-बार
नीचे बैठा चौकीदार
देखे मुआ पहरेदार
तेरी गली कैसे ...

पतंग बन जाऊँ तो उड़कर आऊँ
सजना दरस तेरा आ के मैं पाऊँ
रसिया ये सारा रोके रहूँ मैं तेरी हो के
मैं तेरा दर छोड़के न जाऊँ रसिया
तेरी गली कैसे ...

तू हो मिले एक बार
बातें कर लूँ हज़ार
जले मुआ पहरेदार
तेरी गली कैसे ...

तरसते हैं नयना बरसते हैं नयना
सजन मेरा दुनिया पे बस न चले
ये पपीहा बोले तो दिल मेरा डोले
सजन मन लगन में जले
तू ही आजा एक बार
लेके मन की बहार
मेरी सुन के पुकार
तेरी गली कैसे ...

 ",Pocketmaar,1956,Madan Mohan,Rajinder Krishan,Lata
"प्रिन्त्तित्ले


तेरि गलियों मेइं हुम आये, दिये अर्मानों के जलाये
(ओर इस इत: दिल अर्मानों भरा लाये?)
हुम पे हो जाये करम हाये जो तेरा
अप्नि किस्मत भि संवर जाये ज़रा

जैसे मज्बूर हैं हुम कोइ मज्बूर न हो
किसिके मन क महल ऐसे चूर न हो
ऐसे खुसियों से कोइ दूर न हो
तेरि गलियों ...

ज़िन्दगि तेरि बहारों मेइं मुस्काये सदा
तेरे दामन्को न छू पाये घुम कि हवा
हुम गरिबों की लगे तुझ्को दुआ
तेरि गलियों ...


 ",Minoo,1977,Salil Chowdhury,Yogesh,"Manna Dey, Antara Choudhary"
"तेरी गलियों में ना रखेंगे कदम, आज के बाद
तेरे मिलने को न आएंगे सनम, आज के बाद
तेरी गलियों में ना ...

तू मेरा मिलना ...
तू मेरा मिलना समझ लेना एक सपना था
तुझको आखिर मिल ही गया जो तेरा अपना था
हम को दुनिया में समझना ना सनम, आज के बाद
तेरे मिलने को ना आएंगे सनम,  आज के बाद

गिर के आएंगी  ...
गिर के आएंगी घटाएं फिर से सावन की
तुम तो बाहों में रहोगी अपने साजन की
गले हम ग़म को लगाएंगे सनम,  आज के बाद
तेरे मिलने को ना आएंगे सनम,  आज के बाद

 ",Hawas,1974,Usha Khanna,Saawan Kumar,Rafi
"तेरी गठरी में लागा चोर, मुसाफ़िर जाग ज़रा
जाग ज़रा, तेरी गठरी में लागा चोर मुसाफ़िर जाग ज़रा   
मुसाफ़िर जाग ज़रा
तेरी गठरी  ...

आज ज़रा सा फ़ितना है ये, तू कहता है कितना है ये   
दो दिन में ये बढ़कर होगा, मुँहफट और मुँहज़ोर  
मुसाफ़िर जाग ज़रा
तेरी गठरी  ...

नींद में माल गँवा बैठेगा 
अपना आप लुटा बैठेगा
फिर पीछे कुछ नहीं बनेगा   
लाख मचाये शोर
मुसाफ़िर जाग ज़रा
तेरी गठरी  ...

 ",Dhoop Chhaaon/ Bhagya Chakra,1935,R C Boral,Pt. Sudarshan,K C Dey
