,Song,Film,Year,Music Director,Lyricist,Singers
1957,http://giitaayan.com/viewisbsong.asp?id=401,Imtihaan,1994,Annu Malik,Faiz Anwar,"Kumar Sanu, Alka Yagnik"
1958,http://giitaayan.com/viewisbsong.asp?id=11872,Honeymoon/ Sunahari Yaaden,1960,Salil Chowdhury,Shailendra,"Mukesh, Savita Banerji"
1959,http://giitaayan.com/viewisbsong.asp?id=15037,Ek Saal,1957,Ravi,Prem Dhawan,Lata
1960,http://giitaayan.com/viewisbsong.asp?id=rmim0370,Intezar (Pakistan),1956,Khurshid Anwar,Qateel Shifai,Noorjehan
1961,http://giitaayan.com/viewisbsong.asp?id=12883,Mehboob Mere Mehboob,1992,Ram Laxman,Dilip Tahir,"Anuradha Paudwal, Vipin"
1962,http://giitaayan.com/viewisbsong.asp?id=11750,Hum Aapke Dil Mein Rehte Hain,1999,Annu Malik,Sameer,"Abhijit, Shankar Mahadevan, An..."
1963,http://giitaayan.com/viewisbsong.asp?id=402,Champaakali,1957,Hemant Kumar,Rajinder Krishan,Lata
1964,http://giitaayan.com/viewisbsong.asp?id=11322,Do Raaste,1969,Laxmikant-Pyarelal,Anand Bakshi,"Rafi, Lata"
1965,http://giitaayan.com/viewisbsong.asp?id=rmim0380,Saveraa,1958,Sailesh,Shailendra,"Lata, Manna Dey, Chorus"
1966,http://giitaayan.com/viewisbsong.asp?id=21050,Bhaabhi,1957,Chitragupt,Rajinder Krishan,"Lata, Rafi"
1967,http://giitaayan.com/viewisbsong.asp?id=12169,Juaari,1994,Bappi Lahiri,Anwar Sagar,"Kumar Sanu, Sadhana Sargam"
1968,http://giitaayan.com/viewisbsong.asp?id=rmim0206,Bahu,1955,Hemant Kumar,S H Bihari,Lata
1969,http://giitaayan.com/viewisbsong.asp?id=403,Mamta,1966,Roshan,Majrooh,"Lata, Hemant"
1970,http://giitaayan.com/viewisbsong.asp?id=404,Tumsaa Nahin Dekhaa,1957,O P Nayyar,Majrooh,Rafi
1971,http://giitaayan.com/viewisbsong.asp?id=405,Meri Bahen/ My Sister,1944,Pankaj Mullick,Pt. Bhushan,Saigal
1972,http://giitaayan.com/viewisbsong.asp?id=11193,Devdaas,1935,Timir Baran,Kedar Sharma,Saigal
1973,http://giitaayan.com/viewisbsong.asp?id=407,Yaaraana,1981,Rajesh Roshan,Anjaan,Kishore
1974,http://giitaayan.com/viewisbsong.asp?id=406,Kaajal,1965,Ravi,Sahir,Rafi
1975,http://giitaayan.com/viewisbsong.asp?id=20855,Yaarana,1981,Rajesh Roshan,Anjaan,Kishore
1976,http://giitaayan.com/viewisbsong.asp?id=11925,International Khilaadi,1999,Aadesh Srivastava,Dev Kohli,"Kumar Sanu, Alka Yagnik"
1977,http://giitaayan.com/viewisbsong.asp?id=15070,Nayaa Ghar,1953,Shankar-Jaikishan,Shailendra,Lata
1978,http://giitaayan.com/viewisbsong.asp?id=14723,Zindagi,1964,Shankar-Jaikishan,Hasrat,"Lata, Asha"
1979,http://giitaayan.com/viewisbsong.asp?id=14724,Zindagi,1964,Shankar-Jaikishan,Hasrat,"Rafi, Asha"
