,Song,Film,Year,Music Director,Lyricist,Singers
2204,http://giitaayan.com/viewisbsong.asp?id=14354,The Legend Of Bhagat Singh,2002,A R Rahman,Sameer,"Sukhvindar Singh/ A R Rahman, ..."
2205,http://giitaayan.com/viewisbsong.asp?id=10013,23rd March 1931 Shaheed,23,Anand Raj Anand,Dev Kohli,"Hans Raj Hans, Chorus"
2206,http://giitaayan.com/viewisbsong.asp?id=451,Des Pardes,1978,Rajesh Roshan,Amit Khanna,Kishore
2207,http://giitaayan.com/viewisbsong.asp?id=2051,(Non-Film),1947,Hemant Kumar,,"Hemant, Bela Mukherjee, Samare..."
2208,http://giitaayan.com/viewisbsong.asp?id=452,Daera,1953,Jamal Sen,Kaif Bhopali,"Mubarak Begum, Rafi, chorus"
2209,http://giitaayan.com/viewisbsong.asp?id=20748,Jaal,1967,Laxmikant-Pyarelal,Raja Mehdi Ali Khan,Lata
2210,http://giitaayan.com/viewisbsong.asp?id=10696,Bharosa,1963,Ravi,Rajinder Krishan,"Lata, Asha"
2211,http://giitaayan.com/viewisbsong.asp?id=13085,Main Prem Ki Diwani Hoon,2003,Annu Malik,Dev Kohli,"Chitra, KK, Sunidhi Chauhan"
2212,http://giitaayan.com/viewisbsong.asp?id=20594,Arjun,1985,R D Burman,Majrooh,Asha
2213,http://giitaayan.com/viewisbsong.asp?id=11296,Dil Tera Diwana,1962,Shankar-Jaikishan,Hasrat,Rafi
2214,http://giitaayan.com/viewisbsong.asp?id=453,Dhool Ka Phool,1959,N Dutta,Sahir,"Mahendra Kapoor, Asha"
2215,http://giitaayan.com/viewisbsong.asp?id=454,Shama,1961,Ghulam Mohammad,Kaifi Azmi,Suraiya
2216,http://giitaayan.com/viewisbsong.asp?id=14976,Babul,1950,Naushad,Shakeel,"Shamshad, Chorus"
2217,http://giitaayan.com/viewisbsong.asp?id=11022,Dhaai Akshar Prem Ke/ Love is The Only Inspiration,2000,Jatin-Lalit,Sameer,"Babul Supriyo, Anuradha Paudwa..."
2218,http://giitaayan.com/viewisbsong.asp?id=21249,Jhoom Barabar Jhoom,2007,Shankar-Ehsaan-Loy,Gulzar,"Rahat Fateh Ali Khan, Mahalaxm..."
2219,http://giitaayan.com/viewisbsong.asp?id=13030,Mere Lal,1966,Laxmikant-Pyarelal,Majrooh,"Mukesh, Usha/ Usha"
2220,http://giitaayan.com/viewisbsong.asp?id=2813,Madhu,1959,Roshan,Naqsh Lyallpuri,Lata
2221,http://giitaayan.com/viewisbsong.asp?id=455,Hare Kanch Ki Choodiyan,1967,Shankar-Jaikishan,Shailendra,Asha
2222,http://giitaayan.com/viewisbsong.asp?id=12889,Mahaa Sangraam,1990,Anand-Milind,Sameer,"Alisha Chinai, Aditya Pancholi"
2223,http://giitaayan.com/viewisbsong.asp?id=2052,Sazaa,1951,S D Burman,Rajinder Krishan,Lata
2224,http://giitaayan.com/viewisbsong.asp?id=12314,Khubsoorat,1999,Jatin-Lalit,Sukhwinder Singh,Sukhwinder Singh
2225,http://giitaayan.com/viewisbsong.asp?id=456,Betaa,1992,Anand-Milind,Sameer,"Anuradha Paudwal, Udit Narayan"
2226,http://giitaayan.com/viewisbsong.asp?id=10365,Aashaa,1980,Laxmikant-Pyarelal,Anand Bakshi,Rafi
2227,http://giitaayan.com/viewisbsong.asp?id=15097,Yuva,2004,A R Rahman,Mehboob,"A R Rahman, Karthik, Mehboob"
2228,http://giitaayan.com/viewisbsong.asp?id=12576,Kohinoor,1960,Naushad,Shakeel,Rafi
2229,http://giitaayan.com/viewisbsong.asp?id=11888,Humjoli,1970,Laxmikant-Pyarelal,Anand Bakshi,"Rafi, Asha"
2230,http://giitaayan.com/viewisbsong.asp?id=15220,Nau Do Gyaarah,1957,S D Burman,Majrooh,Asha
2231,http://giitaayan.com/viewisbsong.asp?id=13839,Razia Sultana,1961,Lachchhi Ram,Anand Bakshi,"Rafi, Asha"
2232,http://giitaayan.com/viewisbsong.asp?id=15309,Dillagee (Non-Film),1993,Rafique Husain,Farhat Shahzad/ Khalid Shareef,Ghulam Ali
2233,http://giitaayan.com/viewisbsong.asp?id=12678,Laal Baadshaah,1999,Aadesh Srivastava,Rani Malik,"Sudesh Bhonsale, Anuradha Paud..."
2234,http://giitaayan.com/viewisbsong.asp?id=rmim0457,Kitaab,1977,R D Burman,Gulzar,R D Burman
2235,http://giitaayan.com/viewisbsong.asp?id=14335,Singaar,1949,Khurshid Anwar,D N Madhok,"Suraiya, Chorus"
2236,http://giitaayan.com/viewisbsong.asp?id=2559,Fashion,1957,Hemant Kumar,Bharat Vyas,Hemant
2237,http://giitaayan.com/viewisbsong.asp?id=13014,Mela,1948,Naushad,Shakeel,"Shamshad/ Mukesh, Shamshad"
2238,http://giitaayan.com/viewisbsong.asp?id=13400,Pitaah,2001,Anand Raj Anand,Praveen Bhardwaj,"Udit Narayan, Chorus"
2239,http://giitaayan.com/viewisbsong.asp?id=76,Sangdil,1952,Sajjad Hussain,Rajinder Krishan,"Geeta, Asha"
2240,http://giitaayan.com/viewisbsong.asp?id=11751,Hum Aapke Dil Mein Rehte Hain,1999,Annu Malik,Sameer,"Hema Sardesai, Annu Malik"
2241,http://giitaayan.com/viewisbsong.asp?id=13404,Pitaah,2001,Anand Raj Anand,Praveen Bhardwaj,"Sunidhi Chauhan, Anand Raj Anand"
2242,http://giitaayan.com/viewisbsong.asp?id=14684,Zubeidaa,2000,A R Rahman,Javed Akhtar,Kavita Krishnamurthy
2243,http://giitaayan.com/viewisbsong.asp?id=2299,1947 Earth,1947,A R Rahman,Javed Akhtar,Hariharan
2244,http://giitaayan.com/viewisbsong.asp?id=2814,Nausherwaan-e-Aadil,1957,C Ramchandra,Parvez Shamsi,Lata
2245,http://giitaayan.com/viewisbsong.asp?id=457,Baalyogi Upmanyu,1958,Chitragupt,Bharat Vyas,Hemant
2246,http://giitaayan.com/viewisbsong.asp?id=14790,Achhut Kanya,1936,Saraswati Devi,J S Kashyap 'Natawa',"Kusum Kumari, Party"
2247,http://giitaayan.com/viewisbsong.asp?id=10717,Boy Friend,1961,Shankar-Jaikishan,Hasrat,Rafi
2248,http://giitaayan.com/viewisbsong.asp?id=2815,Kismat,1943,Anil Biswas,Pradeep,"Arun Kumar, Ameerbai/ Ameerbai"
2249,http://giitaayan.com/viewisbsong.asp?id=14632,Yeh Hai Jalwa,2002,Himesh Reshammiya,Sudhakar Sharma,"Udit Narayan, Alka Yagnik, Cho..."
2250,http://giitaayan.com/viewisbsong.asp?id=458,Goraa Aur Kaalaa,1972,Laxmikant-Pyarelal,Anand Bakshi,"Mukesh, Lata"
2251,http://giitaayan.com/viewisbsong.asp?id=3344,Aagosh,1953,Roshan,Shailendra,"Hemant, Lata"
2252,http://giitaayan.com/viewisbsong.asp?id=459,Love Marriage,1959,Shankar-Jaikishan,Hasrat,"Rafi, Lata"
2253,http://giitaayan.com/viewisbsong.asp?id=11048,Dulhan Hum Le Jaayenge,2000,Himesh Reshammiya,Sudhakar Sharma,"Sonu Nigam, Alka Yagnik, Johny..."
2254,http://giitaayan.com/viewisbsong.asp?id=2816,Angulimaal,1960,Anil Biswas,Bharat Vyas,Arti Mukherji
2255,http://giitaayan.com/viewisbsong.asp?id=12408,Khilaadi 420,420,Sanjeev-Darshan,Sameer,"Udit Narayan, Mahalakshmi"
2256,http://giitaayan.com/viewisbsong.asp?id=10054,Anaadi No. 1,1,Dilip Sen-Sameer Sen,Dev Kohli,"Abhijit, Alka Yagnik"
2257,http://giitaayan.com/viewisbsong.asp?id=14544,Waapasi Saajan Ki,1995,Anand-Milind,Azad Jullundhary,"Abhijit, Sapana"
2258,http://giitaayan.com/viewisbsong.asp?id=460,Anupama,1966,Hemant Kumar,Kaifi Azmi,Lata
2259,http://giitaayan.com/viewisbsong.asp?id=461,Phool Aur Kaante,1991,Nadeem-Shravan,Sameer,"Kumar Sanu, Alka Yagnik"
2260,http://giitaayan.com/viewisbsong.asp?id=462,Aashiqui,1990,Nadeem-Shravan,Sameer,Kumar Sanu
2261,http://giitaayan.com/viewisbsong.asp?id=463,Haisiyat,1984,Bappi Lahiri,,"Vani Jairam, Yesudas"
2262,http://giitaayan.com/viewisbsong.asp?id=12079,Johar Mehmood in Goa,1965,Kalyanji-Anandji,Qamar Jalalabadi,Mukesh
2263,http://giitaayan.com/viewisbsong.asp?id=464,Albela,1951,C Ramchandra,Rajinder Krishan,"Lata / Lata, Chitalkar"
2264,http://giitaayan.com/viewisbsong.asp?id=rmim0442,Zindagi Aur Hum,1962,Roshan,Shiv Kumar,Lata
2265,http://giitaayan.com/viewisbsong.asp?id=465,Chhupaa Rustom,1973,S D Burman,Neeraj,Kishore
2266,http://giitaayan.com/viewisbsong.asp?id=20890,Aise Na Dekho Mujhe (Non-Film),2005,Shibu Pintu,Nusrat Badr,Kumar Sanu
2267,http://giitaayan.com/viewisbsong.asp?id=rmim0837,Raadhaa Krishnaa,1954,S D Burman,Sahir,Lata
2268,http://giitaayan.com/viewisbsong.asp?id=2300,Hum Aapke Hain Kaun,1994,Ram Laxman,Ravinder Rawal,S P Balasubramaniam
2269,http://giitaayan.com/viewisbsong.asp?id=3301,Dada,1949,Nashad,Shevan Rizvi,"Shamshad, Durrani, Chorus"
2270,http://giitaayan.com/viewisbsong.asp?id=14345,Takshak,1999,A R Rahman,Mehboob,Surja Bhattacharya
2271,http://giitaayan.com/viewisbsong.asp?id=12387,Kahin Pyaar Na Ho Jaaye,2000,Himesh Reshammiya,Sudhakar Sharma,"Kumar Sanu, Chorus"
2272,http://giitaayan.com/viewisbsong.asp?id=2301,Mann/ Listen To Your Heart,1999,Sanjeev-Darshan,Sameer,"Udit Narayan, Alka Yagnik"
2273,http://giitaayan.com/viewisbsong.asp?id=3317,Aawaaz,1956,Salil Chowdhury,Prem Dhawan,Lata
2274,http://giitaayan.com/viewisbsong.asp?id=21260,Singapore,1960,Shankar-Jaikishan,Shailendra,Rafi
2275,http://giitaayan.com/viewisbsong.asp?id=14543,Vishwas,1969,Kalyanji-Anandji,Gulshan Bawra,"Mukesh, Mahendra Kapoor, Usha ..."
2276,http://giitaayan.com/viewisbsong.asp?id=12603,Khwahish,2003,Milind Sagar,Faiz Anwar,"Udit Narayan, Asha"
2277,http://giitaayan.com/viewisbsong.asp?id=466,Viraasat,1997,Annu Malik,Javed Akhtar,"Kavita Krishnamurthy, Udit Nar..."
2278,http://giitaayan.com/viewisbsong.asp?id=2809,Maryaadaa,1971,Kalyanji-Anandji,Anand Bakshi,"Rafi, Lata / Lata"
2279,http://giitaayan.com/viewisbsong.asp?id=11489,Farz,2000,Uttam Singh,Sameer,"Sonu Nigam, Anuradha Paudwal, ..."
2280,http://giitaayan.com/viewisbsong.asp?id=12826,Mere Yaar Ki Shaadi Hai,2002,Jiit-Pritam,Javed Akhtar,"Udit Narayan, Sonu Nigam, Alka..."
2281,http://giitaayan.com/viewisbsong.asp?id=467,Dil To Paagal Hai,1997,Uttam Singh,Anand Bakshi,"Lata , Udit Narayan"
2282,http://giitaayan.com/viewisbsong.asp?id=14348,Takshak,1999,A R Rahman,Sukhwinder Singh,Sukhvindar Singh
2283,http://giitaayan.com/viewisbsong.asp?id=11755,Hum Dil De Chuke Sanam,1999,Ismail Darbar,Mehboob,"Vinod Rathod, Kavita Subramani..."
2284,http://giitaayan.com/viewisbsong.asp?id=12811,Mission Kashmir,2000,Shankar-Ehsaan-Loy,Rahat Indori,"Shankar Mahadevan, Chorus"
2285,http://giitaayan.com/viewisbsong.asp?id=rmim0554,Leela,2002,Jagjit Singh,Gulzar,Jagjit Singh
2286,http://giitaayan.com/viewisbsong.asp?id=11037,Dillagi,1999,Sukhwinder Singh,Sukhwinder Singh,"Mahendra Kapoor, Shankar Mahad..."
2287,http://giitaayan.com/viewisbsong.asp?id=rmim0714,Kisi Se Naa Kehnaa,1983,Bappi Lahiri,Yogesh,Asha
2288,http://giitaayan.com/viewisbsong.asp?id=10150,Aazmaaish,1995,Anand-Milind,Anand Bakshi,Alka Yagnik
2289,http://giitaayan.com/viewisbsong.asp?id=rmim0271,(Non-Film),2002,Dhinchak,Khursheed,Vivek Garud
2290,http://giitaayan.com/viewisbsong.asp?id=468,Dilli Ka Dada,1962,N Dutta,Jaan Nisar Akhtar,"Mahendra Kapoor, Asha"
2291,http://giitaayan.com/viewisbsong.asp?id=469,Gunga Jumna,1961,Naushad,Shakeel,Lata
2292,http://giitaayan.com/viewisbsong.asp?id=11623,Giraftaar,1985,Bappi Lahiri,Indeevar,"Kishore, Asha"
2293,http://giitaayan.com/viewisbsong.asp?id=12737,Love In Simla,1960,Iqbal Qureshi,Rajinder Krishan,"Rafi, Suman"
2294,http://giitaayan.com/viewisbsong.asp?id=20848,Dus,2005,Vishal-Shekhar,Panchhi Jalonvi,Sunidhi Chauhan
2295,http://giitaayan.com/viewisbsong.asp?id=472,Hum Aapke Hain Kaun,1994,Ram Laxman,Dev Kohli,"Lata, S P Balasubramaniam"
2296,http://giitaayan.com/viewisbsong.asp?id=rmim0592,Narasi Bhagat,1940,Shankarrao Vyas,Sampat Lal Shrivastava 'Anuj'?,Amirbai
2297,http://giitaayan.com/viewisbsong.asp?id=21164,Andher Nagari Chaupat Raja,1955,Avinash Vyas,Bharat Vyas,Talat Mahmood
2298,http://giitaayan.com/viewisbsong.asp?id=rmim0441,Anjali,1957,Jaidev,Nyay Sharma,"Asha, Chorus"
2299,http://giitaayan.com/viewisbsong.asp?id=12725,Leader,1964,Naushad,Shakeel,Asha
2300,http://giitaayan.com/viewisbsong.asp?id=12525,Kaali Topi Laal Roomaal,1959,Chitragupt,Majrooh,Rafi
2301,http://giitaayan.com/viewisbsong.asp?id=11569,Ghazab Tamaashaa,1992,Anand-Milind,Sameer,"Kumar Sanu, Kavita Subramaniam"
2302,http://giitaayan.com/viewisbsong.asp?id=12104,Jung,1996,Nadeem-Shravan,Anand Bakshi,"Abhijit, Kavita Subramaniam"
2303,http://giitaayan.com/viewisbsong.asp?id=12905,Maashooq,1992,Shyam Surinder,Gauhar Kanpuri,Kumar Sanu
2304,http://giitaayan.com/viewisbsong.asp?id=12454,Kabhi Haan Kabhi Naa,1993,Jatin-Lalit,Majrooh,"Amit Kumar, Udit Narayan"
2305,http://giitaayan.com/viewisbsong.asp?id=12354,Kitne Door Kitne Paas,2002,Sanjeev-Darshan,Abbas,"Sonu Nigam, Sunidhi Chauhan"
2306,http://giitaayan.com/viewisbsong.asp?id=12294,Kabhi Khushi Kabhi Gham,2002,Jatin-Lalit,Sameer,"Sonu Nigam, Alka Yagnik, Karee..."
2307,http://giitaayan.com/viewisbsong.asp?id=10812,Champion,2000,Annu Malik,Javed Akhtar,"Shankar Mahadevan, Kavita Subr..."
2308,http://giitaayan.com/viewisbsong.asp?id=10772,Chori Chori Chupke Chupke,2000,Annu Malik,Sameer,"Sonu Nigam, Alka Yagnik"
2309,http://giitaayan.com/viewisbsong.asp?id=10164,Ajay,1996,Anand-Milind,Sameer,"Alka Yagnik, Kumar Sanu"
2310,http://giitaayan.com/viewisbsong.asp?id=1891,Kashmir Ki Kali,1964,O P Nayyar,S H Bihari,"Rafi, Asha"
2311,http://giitaayan.com/viewisbsong.asp?id=473,Zindagi,1940,Pankaj Mullick,Kedar Sharma,Saigal
2312,http://giitaayan.com/viewisbsong.asp?id=13075,Mulzim,1963,Ravi,Shakeel,Rafi
2313,http://giitaayan.com/viewisbsong.asp?id=475,Mere Jeevan Saathi,1972,R D Burman,Majrooh,Kishore
2314,http://giitaayan.com/viewisbsong.asp?id=11919,Indian,2001,Anand Raj Anand,Anand Bakshi,"Shaan, Alka Yagnik, Chorus"
2315,http://giitaayan.com/viewisbsong.asp?id=476,Bambai Kaa Baabu,1960,S D Burman,Majrooh,"Rafi, Asha"
2316,http://giitaayan.com/viewisbsong.asp?id=14444,Teesri Manzil,1966,R D Burman,Majrooh,Rafi
2317,http://giitaayan.com/viewisbsong.asp?id=477,Diwana,1967,Shankar-Jaikishan,Hasrat,Mukesh
2318,http://giitaayan.com/viewisbsong.asp?id=12331,Koi Mere Dil Se Poochhe,2001,Rajesh Roshan,Ibrahim Ashq,Udit Narayan
2319,http://giitaayan.com/viewisbsong.asp?id=20722,Albela,1951,C Ramchandra,Rajinder Krishan,"Lata, Chitalkar, Chorus"
2320,http://giitaayan.com/viewisbsong.asp?id=14718,Zanjeer,1973,Kalyanji-Anandji,Gulshan Bawra,"Rafi, Lata"
2321,http://giitaayan.com/viewisbsong.asp?id=11111,Daavaa/ The Challenge,1997,Jatin-Lalit,Rani Malik,Abhijit
2322,http://giitaayan.com/viewisbsong.asp?id=12047,Jaan (Non-Film),2000,Nikhil-Vinay,Faiz Anwar,Sonu Nigam
2323,http://giitaayan.com/viewisbsong.asp?id=2302,An Evening In Paris,1967,Shankar-Jaikishan,Shailendra,Rafi
2324,http://giitaayan.com/viewisbsong.asp?id=11738,Hote Hote Pyaar Ho Gayaa,1999,"Anand Raj Anand, Pradeep-Ejaz",Rani Malik,Alka Yagnik
2325,http://giitaayan.com/viewisbsong.asp?id=11015,Deewaane,2000,Sanjeev-Darshan,Sameer,"Kumar Sanu, Udit Narayan, Alka..."
2326,http://giitaayan.com/viewisbsong.asp?id=rmim0879,Bezuban,1962,Chitragupt,Prem Dhawan,Lata
2327,http://giitaayan.com/viewisbsong.asp?id=13426,Paagalpan,2001,Raju Singh,Sameer,"Raymond George, Shraddha Pandit"
2328,http://giitaayan.com/viewisbsong.asp?id=12344,Kehtaa Hai Dil Baar Baar,2002,Jatin-Lalit,Sameer,"Udit Narayan, Sadhana Sargam"
2329,http://giitaayan.com/viewisbsong.asp?id=2303,Upkar,1967,Kalyanji-Anandji,Qamar Jalalabadi,Mukesh
2330,http://giitaayan.com/viewisbsong.asp?id=12176,Junoon,1992,Nadeem-Shravan,Sameer,"Anuradha Paudwal, Vipin Sachdeva"
2331,http://giitaayan.com/viewisbsong.asp?id=10454,Amar Kahani,1949,Husnlal-Bhagatram,Rajinder Krishan,Suraiya
2332,http://giitaayan.com/viewisbsong.asp?id=rmim0464,Mere Jeevan Saathi,1972,R D Burman,Majrooh,"Kishore, Lata"
2333,http://giitaayan.com/viewisbsong.asp?id=rmim0567,Deewaar,1975,R D Burman,Sahir,"Manna Dey, Chorus"
2334,http://giitaayan.com/viewisbsong.asp?id=rmim0836,Chhota Bhai,1966,Laxmikant-Pyarelal,Anand Bakshi,Lata
2335,http://giitaayan.com/viewisbsong.asp?id=12349,Kehtaa Hai Dil Baar Baar,2002,Jatin-Lalit,Sameer,"Udit Narayan, Shraddha Pundit,..."
2336,http://giitaayan.com/viewisbsong.asp?id=478,Baazaar,1982,Khayyam,Mir Taqi Mir,Jagjit Kaur
2337,http://giitaayan.com/viewisbsong.asp?id=479,Gambler,1971,S D Burman,Neeraj,Kishore
2338,http://giitaayan.com/viewisbsong.asp?id=13122,Meri Kahani,1948,K Datta,Nakshab,Surendra Nath
2339,http://giitaayan.com/viewisbsong.asp?id=2817,Ek Phool Chaar Kaante,1960,Shankar-Jaikishan,Shailendra,"Talat, Lata"
2340,http://giitaayan.com/viewisbsong.asp?id=480,Amaanush,1975,Shyamal Mitra,Indeevar,Kishore
2341,http://giitaayan.com/viewisbsong.asp?id=2304,Dil Apnaa Aur Preet Paraai,1960,Shankar-Jaikishan,Shailendra,Lata
2342,http://giitaayan.com/viewisbsong.asp?id=15310,Kalaam-E-Mohabbat (Non-Film),1992,Allahuddin Khan,Sant Darshan Singh Ji Maharaj,Ghulam Ali
2343,http://giitaayan.com/viewisbsong.asp?id=3060,Ishaara,1964,Kalyanji-Anandji,Majrooh,Rafi
2344,http://giitaayan.com/viewisbsong.asp?id=21420,Ishaara,1964,Kalyanji-Anandji,Majrooh,Lata
2345,http://giitaayan.com/viewisbsong.asp?id=15090,Wadaa (Pakistan),1957,Rashid Attre,Saif-ud-din Saif,Sharafat Ali
2346,http://giitaayan.com/viewisbsong.asp?id=3318,Taksaal/ The Mint,1956,Roshan,Prem Dhawan,Lata
2347,http://giitaayan.com/viewisbsong.asp?id=10978,Dil Chahta Hai,2001,Shankar-Ehsaan-Loy,Javed Akhtar,"Shankar Mahadevan, Chorus"
2348,http://giitaayan.com/viewisbsong.asp?id=482,Inspector,1956,Hemant Kumar,S H Bihari,Hemant
2349,http://giitaayan.com/viewisbsong.asp?id=10453,Alibaaba,1940,Anil Biswas,Dr Safdar 'Aah',"Surendra, Wahidanbai"
2350,http://giitaayan.com/viewisbsong.asp?id=483,Umrao Jaan,1981,Khayyam,Shahryar,Asha
2351,http://giitaayan.com/viewisbsong.asp?id=10828,Chorani (Non-Film),2000,Anand Raj Anand,Shaam Balkar,"Hans Raj Hans, Chorus"
2352,http://giitaayan.com/viewisbsong.asp?id=12819,Maine Dil Tujhko Diya,2002,Daboo Malik,Praveen Bhardwaj,"Sonu Nigam, Anuradha Paudwal"
2353,http://giitaayan.com/viewisbsong.asp?id=10077,Ab Ke Baras,2002,Annu Malik,Sameer,"Sonu Nigam, Chorus"
2354,http://giitaayan.com/viewisbsong.asp?id=21197,Masti,2004,Anand Raj Anand,,Anand Raj Anand
2355,http://giitaayan.com/viewisbsong.asp?id=2305,Maine Pyaar Kiyaa,1989,Ram Laxman,Asad Bhopali,"S P Balasubramaniam, Lata"
2356,http://giitaayan.com/viewisbsong.asp?id=484,Dil Deke Dekho,1959,Usha Khanna,Majrooh,Rafi
2357,http://giitaayan.com/viewisbsong.asp?id=11209,Dastaan,1950,Naushad,Shakeel,"Rafi, Suraiya"
2358,http://giitaayan.com/viewisbsong.asp?id=rmim0118,Trikon Kaa Chauthaa Kon,1983,Jaidev,Shahryar/ Maya Govind/ Mahadevi Verma?,"Bhupinder, Peenaz Masani"
2359,http://giitaayan.com/viewisbsong.asp?id=2561,Dard,1947,Naushad,Shakeel,Suraiya
2360,http://giitaayan.com/viewisbsong.asp?id=485,Albela,1951,C Ramchandra,Rajinder Krishan,Lata
2361,http://giitaayan.com/viewisbsong.asp?id=12056,Jodi No.1,1,Anand Raj Anand,"Dev Kohli, Sudhakar Sharma",Sonu Nigam
2362,http://giitaayan.com/viewisbsong.asp?id=12513,Kala Aadmi,1960,Duttaram,Hasrat,Mukesh
2363,http://giitaayan.com/viewisbsong.asp?id=486,Mausam,1975,Madan Mohan,Gulzar,"Bhupinder / Bhupinder, Lata"
2364,http://giitaayan.com/viewisbsong.asp?id=13923,Soch,2002,Jatin-Lalit,Sameer,"Asha, KayKay"
2365,http://giitaayan.com/viewisbsong.asp?id=11406,Ek Rishtaa,2001,Nadeem-Shravan,Sameer,"Kumar Sanu, Alka Yagnik, Chorus"
2366,http://giitaayan.com/viewisbsong.asp?id=2054,Aawaaz,1956,Salil Chowdhury,Zia Sarhadi,"Lata, Talat"
2367,http://giitaayan.com/viewisbsong.asp?id=11779,Hogi Pyaar Ki Jeet,1999,Anand-Milind,Sameer,Udit Narayan
2368,http://giitaayan.com/viewisbsong.asp?id=11062,Daag - The Fire,1999,Rajesh Roshan,Sameer,"Kumar Sanu, Anuradha Paudwal/ ..."
2369,http://giitaayan.com/viewisbsong.asp?id=14416,Tahalkaa,1992,Annu Malik,Hasrat,"Kumar Sanu, Babla, Anuradha"
2370,http://giitaayan.com/viewisbsong.asp?id=11715,Har Dil Jo Pyaar Karegaa/ Love Can Happen Anytime,2000,Annu Malik,Sameer,"Udit Narayan, Alka Yagnik"
2371,http://giitaayan.com/viewisbsong.asp?id=10092,Aaghaaz,2000,Annu Malik,Sameer,Hema Sardesai/ Sonu Nigam
2372,http://giitaayan.com/viewisbsong.asp?id=13478,Pyaar Bharaa Dil,1991,Nikhil-Vinay,Yogesh,"Anuradha Paudwal, Udit Narayan"
2373,http://giitaayan.com/viewisbsong.asp?id=13423,Paagalpan,2001,Raju Singh,Sameer,"Udit Narayan, Alka Yagnik, Cho..."
2374,http://giitaayan.com/viewisbsong.asp?id=13752,Raju Chacha,2000,Jatin-Lalit,Anand Bakshi,"Amit Kumar, Ajay Devgan"
2375,http://giitaayan.com/viewisbsong.asp?id=2562,Parchhaain,1952,C Ramchandra,Noor Lucknowi,"Talat, Lata"
2376,http://giitaayan.com/viewisbsong.asp?id=487,Mem Saahib,1956,Madan Mohan,Rajinder Krishan,Kishore
2377,http://giitaayan.com/viewisbsong.asp?id=488,Maine Pyaar Kiyaa,1989,Ram Laxman,Asad Bhopali,S P Balasubramaniam / Lata
2378,http://giitaayan.com/viewisbsong.asp?id=14240,Sunehre Din,1949,Gyan Dutt,Deena Nath Madhok,"Mukesh, Surindar Kaur"
2379,http://giitaayan.com/viewisbsong.asp?id=21234,Bechain,1992,Dilip Sen-Sameer Sen,"Anwar Sagar, Maya Govind",Sadhana Sargam
2380,http://giitaayan.com/viewisbsong.asp?id=489,Shama,1961,Ghulam Mohammad,Kaifi Azmi,Suman Kalyanpur
2381,http://giitaayan.com/viewisbsong.asp?id=14365,Tum Se Achcha Kaun Hain,2002,Nadeem-Shravan,Sameer,Sonu Nigam
2382,http://giitaayan.com/viewisbsong.asp?id=13501,Police Aur Mujrim,1992,Bappi Lahiri,Indeevar,Kumar Sanu
2383,http://giitaayan.com/viewisbsong.asp?id=490,Paraya Dhan,1971,R D Burman,Anand Bakshi,Kishore
2384,http://giitaayan.com/viewisbsong.asp?id=11044,Dillagi,1999,Jatin-Lalit,Javed Akhtar,Kumar Sanu
2385,http://giitaayan.com/viewisbsong.asp?id=491,Rojaa,1993,A R Rahman,P K Mishra,Minmini
2386,http://giitaayan.com/viewisbsong.asp?id=11179,Dil Hai Ki Maantaa Naheen,1991,Nadeem-Shravan,Sameer,"Anuradha Paudwal, Kumar Sanu"
2387,http://giitaayan.com/viewisbsong.asp?id=14496,Talaash,1957,C Ramchandra,Rajinder Krishan,Lata
2388,http://giitaayan.com/viewisbsong.asp?id=10764,Chor Chor,1996,A R Rahman,P K Mishra,Sujatha
2389,http://giitaayan.com/viewisbsong.asp?id=rmim0586,Ghar Ki Laaj,1941,Annasaheb Mainkar,Ehsan Rizvi,Kalyani
2390,http://giitaayan.com/viewisbsong.asp?id=10119,Albela,2001,Jatin-Lalit,Rani Malik,"Hariharan, Alka Yagnik"
2391,http://giitaayan.com/viewisbsong.asp?id=10174,Aandolan,1995,Nadeem-Shravan,Sameer,"Kumar Sanu, Alka Yagnik"
2392,http://giitaayan.com/viewisbsong.asp?id=21393,Baradari,1955,Nashad,Khumar Barabankvi,"Lata, Mubarak Begum, Chorus"
2393,http://giitaayan.com/viewisbsong.asp?id=492,Nirdosh,1941,Ashok Ghosh,Neelkanth Tiwari,Mukesh
2394,http://giitaayan.com/viewisbsong.asp?id=12419,Krodh/ Blast of Anger,2000,Anand-Milind,Dev Kohli,"Abhijit, Alka Yagnik, Chorus"
2395,http://giitaayan.com/viewisbsong.asp?id=2055,Tawaaif,1985,Ravi,Hasan Kamaal,Mahendra Kapoor
2396,http://giitaayan.com/viewisbsong.asp?id=13676,Ghalib (Pakistan),1962,Tasadduq Husain,Mirza Ghalib,Noorjehan
2397,http://giitaayan.com/viewisbsong.asp?id=2818,Aadhi Raat,1950,Husnlal-Bhagatram,Asad Bhopali,Lata
2398,http://giitaayan.com/viewisbsong.asp?id=10884,Chandni Raat,1949,Naushad,Shakeel,Rafi
2399,http://giitaayan.com/viewisbsong.asp?id=11582,Gunehgaar,1994,Shyam Surinder,Maan Singh Deep,"Alka Yagnik, Kumar Sanu"
2400,http://giitaayan.com/viewisbsong.asp?id=493,Rudaali,1993,Bhupen Hazarika,Gulzar,Bhupen Hazarika / Lata
2401,http://giitaayan.com/viewisbsong.asp?id=10940,Charas,1976,Laxmikant-Pyarelal,Anand Bakshi,"Rafi, Lata, Anand Bakshi"
