Song,Film,YearMusic Director,Lyricist,Singers
"मैं तो करूँ प्यार पिया
मैं तो करूँ प्यार
मैं तो करूँ प्यार पिया दूर से भरमाए
मेरी मुलाक़ात की रात बीती जाए
बीती जाए
मैं तो करूँ प्यार पिया
मैं तो करूँ प्यार

उड़ते हुए आए
उड़ते हुए आए दो पंछी, दो पंछी बसे बास
उनको लगी नींद यहां हम को लगी पयास
पयास जगी प्रीत की चैन नहीं आए
मेरी मुलाक़ात की रात बीती जाए
बीती जाए
मैं तो करूँ प्यार पिया
मैं तो करूँ प्यार

जी तो करे चल के मना लूँ
आज उन्हें अपना बना लूँ
अपना बना लूँ
दिल किसी को पास बुलाते हुए शरमाए
रात बीती जाए
मैं तो करूँ प्यार पिया
मैं तो करूँ प्यार

मेरी नई दुनिया में जब से वो आए
तब से मैं ने आंगन में दीप जलाए
दो नैन बिछए
इन्तेज़ार ही में कहीं, इन्तेज़ार में
इन्तेज़ार ही में कहीं, घोर ना हो जाए
मेरी मुलाक़ात की रात बीती जाए
बीती जाए
मैं तो करूँ प्यार पिया
मैं तो करूँ प्यार

 ",Safar,1946,C Ramchandra,G S Nepali,Binapani Mukerji
"हो मैं तो लड़की कुंवारी
मैं तो दिल से हूँ हारी
मेरे दिल पे चला ना जोर
बाजे बाजे बाजे रे ढोली तारो ढोल

मैं भी लड़का कुंवारा
ओ मैं भी दिल से हूँ हारा
मेरे दिल पे चला ना जोर
बाजे बाजे बाजे रे ऐसा मेरा ढोल हाय
 
वागे वागे वागे वागे ढोल वागे रे मुरली वागे
वागे वागे वागे मोरे सैयां

ढोल बजा ढोल गोरी क्यूँ मचाए शोर
सारी बस्ती है आई यहाँ
हो ओ तूने डाली नज़र मेरी सरकी चुनर
मेर धड़के जिया तूने ये क्या किया
हो मैने कुछ ना किया दिल का सौदा किया
तुझ को दिल दे दिया तेरा दिल ले लिया
अरे मुझ को भी यारों कोई ऐसी दिला दो
मेरा दिल भी मचाए शोर
बाजे बाजे बाजे रे ...

हो हो दिल से दिल जब मिले मिट गए फ़ासले
दिल ने दिल से कहा प्यार हो ही गया
हो ऐसा जादू चला क्या से क्या हो गया
दिल को खोना ही था दिल तो खो ही गया
तूने पकड़ी कलाई मैं तो दौड़ी चली आई
तूने खींची है ऐसी डोर
बाजे बाजे बाजे रे ...

हे ये है लड़की धमाल इस की मोरनी सी चाल
देखो इस का कमाल मेरा दिल ले गई
ऐसा जादू किया मुझ को घायल किया
मुझे पागल किया मेरा दिल ले गई

 ",Tumko Na Bhool Payenge,2002,Sajid-Wajid,Jaliis Rashid,"Sonu Nigam, Sneha Pant, Chorus"
"मैं तो नाचू छमा छम नाच रे
तो हरी गादी सलामत रहे

तेरे राजमें हर ख़ुशी छायी है
हम तो जीते है राजा मेहेरबानी है
हर दिल की यही एक आवाज़ है
ज़मींदारी सलामत रहे

गरीबोंके दाता, अमीरोंके राजा
तू जीता है तो जिये सारा ज़माना
हर जान तुझपे क़ुर्बान करे
तोहरी गर्दन सलामत रहे

 ",Andhon Ka Sahara,1948,Shridhar Parsekar,Kesharinath Vaidya,Miss Lata (not Mangeshkar)
"( मैं तो ओढ़ूँ गुलाबी चुन्दरिया आज आज रे आज रे
मेरे भैया ने पहना है ताज रे ) -2

सारे जगत को तुम जगमगाओ -2
सोने-चाँदी के दीप जलाओ -2
कम है जितनी ख़ुशी मनाऊँ
केसर-गुलाब का तिलक लाऊँ मैं तिलक लाऊँ
मेरे भैया बने महाराज रे आज रे
मेरे भैया ने पहना है ताज रे
मैं तो ओढ़ूँ गुलाबी चुन्दरिया आज आज रे आज रे
मेरे भैया ने पहना है ताज रे

( पूरी हुई ये मेरी तमन्ना
मिल कर बहेंगी आज गंगा-ओ-जमुना ) -2
ये जमुना माता ये गंगा मैया
जिये मेरा भैया -2
क़ायम रहे सदा क़ायम हो भारत का राज रे आज रे
मेरे भैया ने पहना है ताज रे
मैं तो ओढ़ूँ गुलाबी चुन्दरिया आज आज रे आज रे
मेरे भैया ने पहना है ताज रे

 ",Humayun,1945,Ghulam Haider,Shams Lakhnavi,Shamshad
"मैं तो प्यार से तेरे पिया माँग सजाऊँगी
तेरे अँगना ये सारी उमरिया बिताऊँगी

सज-धज के मैं सवेरे सवेरे
महकी महकी करती हूँ फेरे
लगती हूँ कैसे तू भी तो देखे
खोल दे अखियाँ साजन मेरे
तेरे हाथो.ब से ये घूँघट उठाऊँगी
तेरे अँगना ये ...
 
तोहे रख लूँगी जिया में बसा के
देखूँगी फिर शीश झुकाके
घर को तेरे जान के मन्दिर
और मन्दिर में तुझे बिठा के
दिया गोरे गोरे तन का जलाऊँगी
तेरे अँगना ये ...


 ",Saathi,1968,Naushad,Majrooh,Lata
"मैं तो तेरे हसीन ख़्यालों में खो गया
दुनिया ये कह रही है कि दीवाना हो गया
मैं तो तेरे ...

ये हुस्न तेरा खिलता हुआ सा गुलाब है
आँखें तेरी हसीन ग़ज़ल का शबाब हैं तू लाजवाब है
वो ख़ुशनसीब है तेरी महफ़िल में जो गया
मैं तो तेरे ...

कोई न जिसको समझा तू एक ऐसा राज़ है
मुझको भी आज अपने मुक़द्दर पे नाज़ है
तू दिल-नवाज़ है
आशिक़ हूँ तेरी ज़ुल्फ़ के साए में सो गया
मैं तो तेरे ...

दामन छुड़ा के जाओ ना इतने ग़ुरूर से
क्या है क़सूर पूछते हैं हम हुज़ूर से देखो न दूर से
कर दो ख़ता मुआफ़ जो होना था हो गया
मैं तो तेरे ...

 ",Sangram,1965,Laxmikant-Pyarelal,Aish Kanwal,Rafi
"मैं तो तुम संग, नैन मिला के (slow)
हार गई सजना, हो, हार गई सजना
मैं तो तुम संग, नैन मिला के
हार गई सजना, हो, हार गई सजना

क्यूँ झूठे से प्रीत लगाई - 2
क्यूँ छलिये को मीत बनाया
क्यूँ आंधी में दीप जलाया
मैं तो तुम संग ...

सपने में जो बाग़ लगाए
नींद खुली तो वीराने थे
हम भी कितने दीवाने थे
मैं तो तुम संग ...

ना मिलतीं ये बैरन अँखियां
चैन न जाता दिल भी ने रोता
काश किसी से प्यार न होता
मैं तो तुम संग ...

 ",Manmauji,1962,Madan Mohan,Rajinder Krishan,Lata
"मैं तुझ को अगर इक फूल कहूँ
तेरे रुतबे की तौहीन है ये
तेरा हुस्न हमेशा क़ायम है
दम भर के लिये रंगीन है ये

ये आँख अगर उठ जाये 
तो हर एक सितारा सजदा करे
आ जाये कहीं होंठों पर हँसी
बिजली भी तड़प कर आह भरे
मैं तुझ को अगर इक फूल कहूँ ...

ये ज़ुल्फ़ अगर खुल जाये तो
रातों की जवानी शरमाये
रफ़्तार का आलम क्या कहिये
बहता हुआ दरिया थम जाये
मैं तुझ को अगर इक फूल कहूँ ...

दिन रात महकते रहने की
कलियों ने अदा तुझ से पाई
ये चाँद जो घटता बढ़ाता है
दरस्ल है तेरी अंगड़ाई
मैं तुझ को अगर इक फूल कहूँ ...


 ",Salaam-e-Mohabbat,1950,Bipin-Babul,Anjum Jaipuri,Talat
"मैं तुझको भगा लाया हूँ तेरे घर से
तेरे बाप के डर से
जाऊंगा दूर लेके तुझे सबकी नज़र से
तेरे बाप के डर से

मैं संग तेरे भाग चली मेरे घर से
मेरे बाप के डर से
जाऊंगी दूर लेके तुझे सबकी नज़र से
मेरे बाप के डर से

ज़ालिम है सितमगर है वो प्यार का दुश्मन
बनने नहीं देगा वो तुझको मेरी दुल्हन
हम ब्याह रचाएंगे कहीं दूर शहर से
मेरे बाप के डर से ...

ले जाएगा कमरे में कमरे में हमें बंद करेगा
मिलना वो तेरा मेरा नापसंद करेगा
धक धक सी दिल में होती है ऐसी खबर से
तेरे बाप के डर से ...

 ",Hero No.1,1,Anand-Milind,Sameer,"Kumar Sanu, Alka Yagnik"
"मैं तुझको याद आऊँगा
तू मुझको याद आएगी
मेरी तस्वीर ले जा
मुझे तस्वीर दे जा
मुहब्बत में काम आएगी

मैं तुझको याद आऊँगी
तू मुझको याद आएगा
मेरी तस्वीर ले जा ...

ये जाने की बातें जां ले लें ना मेरी जां
तेरा ये मासूम सा चेहरा भी है परेशां
मेरी बेचैनी कहती है ना दूर जाओ
ऐसे आलम में क्या होगा कुछ तो बताओ
मेरा भी दिल टूट जाएगा
तेरी धड़कन रूठ जाएगी
मेरी तस्वीर ले जा ...

इक दूजे में जब ना होंगी ये दिल की बातें
हम दोनों को तड़पाएँगी ये तन्हा रातें
जब तन्हाई में अपने दिल आहें भरेंगे
कैसे हमको चैन मिलेगा क्या हम करेंगे
मैं भी न सो पाऊँगा
तुमको भी न नींद आएगी
मेरी तस्वीर ले जा ...

 ",Kuchh Dil Ne Kahaa,2000,Lalit Sen,Bipin Chandra Chaugule,"Udit Narayan, Anuradha Paudwal"
"रहे सुहागन तू सदा युग युग रहे सुहाग
खुशियों से आँगन तेरा सदा रहे आबाद
कानों में झुमका अरे कानों में झुमका
माथे पे बिंदिया
मेहंदी वाले हाथ हरदम तेरे साथ

मैं तुझपे कुर्बान तेरा भला करे भगवान
तेरा भला करे ...

बड़ा कठिन है दिल का रिश्ता
इस रिश्ते की बात निराली ओ
कहाँ मिलेगा ऐसा सजना
तू है कितनी किस्मत वाली
दिन हों होली रात दीवाली
अब तो बन गई बात
चाबी लगी वो हाथ
तू बनी धनवान
तेरा भला करे ...

मैं दीवाना अपनी शमा का
शमा से मेरा इश्क़ पुराना अरे
आग से बचके आया है जो
ये अलबेला परवाना
कोई मेरे दिल से पूछे
हर लम्हा हर आस दुआ करे नादान
आए ना कोई तूफ़ान
तेरा भला करे ...

 ",Koi Mere Dil Se Poochhe,2001,Rajesh Roshan,Surya Bhanu Gupt,"Sonu Nigam, Chorus"
"ल : मैं तुझसे मिलने आई मंदिर जाने के बहाने -2
 बाबुल से झूठ बोली सखियों से झूठ बोली
 मैं बन गई बिल्कुल भोली
र : अरे ओ भोली तू झूठ नहीं बोली तू झूठ कहाँ बोली
 प्यार को ही पूजा कहते हैं प्यार के परवाने
ल : मैं तुझसे मिलने ...

र : हो आँखों में जब तेरी सूरत फिर कोई मूरत क्या है
 प्यार किया है जिसने उसे पूजा की ज़रूरत क्या है
ल : मैने सारा जीवन कर दिया तुझको अर्पण
 हो गई मैं तेरी मीरा तुझको मान लिया मोहन
 न जाने क्या देखा तुझमें नैन हुए दीवाने
ल : मैं तुझसे मिलने ...

ल : हो ग़ैर के हाथ में ना दे दें कहीं बाबुल मेरी बैंया
 चाल समय की पहचानो तुम ख़ुद को बदलो सैंया
र : किसमें इतना है बल छू ले जो तेरा आँचल
 तू हमारी होगी अपना दावा है अटल
 मोड़ दें हम तो समय की धारा ऐसे हैं मस्ताने
ल : मैं तुझसे मिलने ...

 ",Heeraa,1973,Kalyanji-Anandji,Indeevar,"Rafi, Lata"
"मैं तुझसे प्यार करूं मैं शायरी न करूं
मैं शायरी न करूं मैं तुझसे प्यार करूं
मैं शायरी न करूं ...

मेरी वफ़ाएं महका करेंगी बनके कोई खुश्बू
मुझको रहेगी और रहेगी तेरी हमेशा जुस्तजू
मैं शायरी न करूं ...

मेरा नसीबा चमकेगा उस दिन बाहों में होगा सिर्फ़ तू
शहनाइयां भी सजने लगेंगी अपने मिलन की धुन
मैं शायरी न करूं ...

तू ना मिला तो ये मेरी दुनिया सूनी रहेगी हरदम
साँसों में तेरी साँसों में मेरी गूंजा करेगी सरगम
मैं शायरी न करूं ...

 ",The Telephone,2000,Kalyan Vardhan,Prashant,Anuradha Paudwal
"मैं तुझे देखता रहा
मैं तुझे देखती रही
ना मैने कुछ किया इशारा
ना मैने कुछ किया इशारा
प्यार हो गया

जब से मैने तुझे देखा है तेरी तस्वीर है आँखों में
भीगी भीगी यादों की खुश्बू बस गई है मेरी आँखों में
खोई रहती हूँ ख्यालों में तेरे
आता है तू मेरे ख्यालों में
ना मैने कुछ किया इशारा ...

जब दो जवां दिल मिलते हैं मदभरी चाँदनी रातों में
ऐसी जवां मुलाक़ातों में हुआ मैं दीवाना बताऊं क्या तुझे
जादू है तेरी बातों में
ना मैने कुछ किया इशारा ...

होगी न जिस्म से जान जुदा तेरी कसम मेरा वादा है
प्यार ये बढ़ता जाएगा मेरे सनम मेरा वादा है
आधा आधा दोनों बाटेंगे हँस के खुशी हो या ग़म मेरा वादा है
ना मैने कुछ किया इशारा ...

 ",Jawaani Zindaabaad,1990,Anand-Milind,Verma Malik,"Sadhana Sargam, Udit Narayan"
"कि : मैं तुझे प्यार करूँगा तो तेरी याद आएगी
 तेरी याद आएगी तो 

 दोनों किसी को नज़र नहीं आए
 चल दरिया में डूब जाएँ

ल : बाक़ी अभी हैं कितनी ही बतियाँ
 बैठ गए क्यों फेर के अँखियाँ
 हमारे नैन मिलेंगे तो दिल धड़केंगे
 दिल धड़केंगे तो शोले भड़केंगे
 शोले भड़केंगे तो आग लग जाएगी
 आग लग जाएगी तो तो तो
कि : कैसे दिलों की आग बुझाएँ
 चल दरिया में ...

 तूने लगाया आँख में कजरा
 क्यूँ नहीं बाँधा बालों में गजरा
 तेरी ज़ुल्फ़ उड़ेगी तो घटा छा जाएगी
 घटा छा जाएगी तो पानी बरसेगा
 पानी बरसेगा तो मन तरसेगा
 मन तरसेगा तो तो तो
ल : मुफ़्त में मन को क्यों तड़पाएँ
 चल दरिया में ...
दो : चल दरिया में ...

 ",Prem Kahaani,1975,Laxmikant-Pyarelal,Anand Bakshi,"Kishore, Lata"
"मैं तुलसी तेरे आँगन की
कोई नहीं मैं
कोई नहीं मैं तेरे साजन की
मैं तुलसी तेरे आँगन की

माँग भी तेरी, सिंदूर भी तेरा
सब कुछ तेरा, कुछ नहीं मेरा
तोहे सौगन्ध तेरे (मेरे???) अँसुअन की
मैं तुलसी तेरे आँगन की

काहे को तू मुझसे जलती है
ऐ री मोहे तो तू लगती है
कोई सहेली बचपन की
मैं तुलसी तेरे आँगन की

 ",Main Tulsi Tere Aangan Ki,1978,Laxmikant-Pyarelal,Anand Bakshi,Lata
"मैं तुमसे मुहब्बत करती हूँ
पर शादी के नाम से डरती हूँ
रहूँगि मैं कुंवारी उम्र सारी
I am sorry, I am sorry
 
शादी से ये प्यार का मज़ा जाता रहता है
मिलकर इन्तज़ार का मज़ा जाता रहता है
वापस ले लो ये अंगूठी
लगती है ये तो झूठी
दिल लेना देना अच्छा
हो प्यार हमारा है सच्चा
बड़े मज़े की है ये बेक़रारी
I am sorry, I am sorry

मैं तो हूं महबूबा मैं क्यूं बनू दुल्हन
हम में तुम में दोस्ती हम क्यूं बने दुश्मन
मैं सपनों की रानी हूं
मैं कोई दीवानी हूं
हाय ऐसी मस्त बहारों में
क़ैद रहूं दीवरों में
मुझे है ये आज़ादी अपनी प्यारी
I am sorry, I am sorry

 ",Warrant,1975,R D Burman,Anand Bakshi,Lata
"लो जी लो जी लो लो जी सुनो जी सुना 
मैं तुमसे प्यार करती हूँ
इक बार फिर से कहो कि तुम मुझसे प्यार करती हो
इक बार क्या मैं सौ बार कहूँगी
मैं ये इकरार करती हूँ
हाँ मैं तुमसे प्यार ...

तेरे सपनों के पीछे भाग भाग के
लम्बी लम्बी रातों में जाग जाग के
तेरा इंतज़ार करती हूँ
हाँ मैं तुमसे प्यार ...

दिल के अरमानों की बारात रुकी थी
कब से मेरे होंठों पर ये बात रुकी थी
आज मैं इज़हार करता हूँ
हाँ मैं तुमसे प्यार करता हूँ
मैं ये इकरार करता हूँ
हाँ मैं तुमसे प्यार ...

ओ बातें बस आज ना ज्यादा करो
प्यार करो प्यार का वादा करो
वादे मैं हज़ार करता हूँ
लो जी सुनो मैं तुमसे प्यार करता हूँ
इक बार फिर से कहो तुम मुझसे प्यार करते हो
इक बार क्या मैं सौ बार कहूँगा
मैं ये इकरार करता हूँ
मैं ये इकरार ...

 ",Mahaanataa,1997,Laxmikant-Pyarelal,Anand Bakshi,"Vinod Rathod, Alka Yagnik"
"मैं तुम्हारी हूँ हूँ हूँ हूँ
अजी मैं तुम्हारी हूँ
बस तुम्हारे लिए ही कंवारी हूँ

सबकी नज़र में सबके दिल में मेरा रूप समाया
आग लगा देगी महफ़िल में मेरी गुलाबी काया
काट डालूँगी बाबू कटारी हूँ
मैं तुम्हारी हूँ ...

मेरे पीछे दौड़ रहा है हर कोई बेचारा
पानी भी न माँग सका है मेरे नैन का मारा
बच के जाने ना दूँगी शिकारी हूँ
मैं तुम्हारी हूँ ...

 ",Sangeet,1992,Anand-Milind,Santosh Anand,Anuradha Paudwal
"prelude:

लता:
कोई इक़रार करे, याकोई इनकार करे
हम से एक बार, निगाहें तो ज़रा चार करे
रफ़ी:
तुम हसीं हो तुम्हें सब दिल में जगह देते हैं
हम में क्या बात है, ऐसी जो कोई प्यार करे

लता:
(मैं तुम्ही से पूछती हूँ, मुझे तुम से प्यार क्यों है
 कभी तुम दग़ा न दोगे, मुझे ऐतबार क्यों है)    -2
मैं तुम्ही से पूछती हूँ

मुझे क्यों पुकारती हैं, ये जवां जवां फ़िज़ाएं
मुझे मिल गई कहाँ से, ये हसीं हसीं अदाएं
ये हसीं हसीं अदाएं
मेरे ज़िंदगी पे छाई, ये नई बहार क्यों है
मैं तुम्ही से पूछती हूँ, मुझे तुम से प्यार क्यों है
कभी तुम दग़ा न दोगे, मुझे ऐतबार क्यों है
मैं तुम्ही से पूछती हूँ

जो क़दम उठा रही हूँ, वो क़दम बहक रहा है
मिले तुम से क्या निगाहें, मेरा दिल धड़क रहा है
मेरा दिल धड़क रहा है
मेरे दिल पे हाथ रख दो, तुम्हे इंतज़ार क्यों है
मैं तुम्ही से पूछती हूँ, मुझे तुम से प्यार क्यों है
कभी तुम दग़ा न दोगे, मुझे ऐतबार क्यों है
मैं तुम्ही से पूछती हूँ

तुम्हीं सामने हो मेरे, मैं जिधर नज़र उठाऊँ
तुम्हें भूलना भी चाहूँ, तो कभी न भूल पाऊँ
तो कभी न भूल पाऊँ
मेरे दिल पे हाय इतना तुम्हे इख़्तियार क्यों है
मैं तुम्ही से पूछती हूँ, मुझे तुम से प्यार क्यों है
कभी तुम दग़ा न दोगे, मुझे ऐतबार क्यों है
मैं तुम्ही से पूछती हूँ


 ",Black Cat,1959,N Dutta,Jaan Nisar Akhtar,"Lata, Rafi"
"मैं टूट के सनम ऐसे ही तुझे चाहूँगी
तेरी आँखों से कभी दूर नहीँ जाऊँगी
कसम है तुझको मेरे साजना मोहब्बत की
मैं सात फेरों के सातों वचन निभाऊँगी

तुझे प्यार से देखने वाला तुझे अपना समझने वाला
इक दिल है इक दिल है इक दिल ही तो है
मेरा दिल है मेरा दिल है मेरा दिल ही तो है
तुझे प्यार से देखने ...

तेरे लिए सबको मैं आज दिलबर छोड़ के आई
रस्मों के कसमों के सारे बंधन तोड़ के आई
देखूं मैं तो देखूं सोणे यार को जब पलकें उठाऊँ
ज़िंदगी बना के मेरी जान को मैं साँसों में बसाऊँ
तेरे इश्क़ में डूबने वाला तुझे हरपल ढूँढने वाला
इक दिल है ...

आजा तेरी सूनी सूनी माँग को मैं तारों से भर दूँ
सजनी दीवानी सारी उम्र अब मैं तेरे नाम कर दूँ
सारी दुनिया को मैं तो भूल बैठी बाहों में आ के
ऐसा लगा सब कुछ पा लिया है तेरा प्यार पा के
तेरा ख्वाब सजाने वाला तेरी दुनिया बसाने वाला
इक दिल है ...

 ",Ek Rishtaa,2001,Nadeem-Shravan,Sameer,"Kumar Sanu, Alka Yagnik"
"मैं टूटी हुई इक नैया हूँ मुझे चाहे जिधर ले जाओ -2
जो चाहो डूबो दो मौजों में या साहिल पे ले जाओ
मैं टूटी हुई ...

एक तुम ही सहारा हो मेरा जीवन की अँधेरी रातों में
दुनिया की ख़ुशी तक़दीर का ग़म सब कुछ है तुम्हारे हाथों में
अब चाहे इधर ले जाओ मुझे या चाहे उधर ले जाओ
मैं टूटी हुई ...

मायूस नज़र मजबूर क़दम उजड़ा हुआ आलम है दिल का
जीना भी ये कोई जीना है मुँह देख सकूँ ना मंज़िल का
बीते हुए दिन मिल जाएँ जहाँ मुझे ऐसी डगर ले जाओ -2
मैं टूटी हुई ...

आँसू न बहाओ मेरे लिए ग़म मुझको अकेले सहने दो
टूटे न तुम्हारा नाज़ुक दिल ये दर्द मुझी तक रहने दो
अब छोड़ दो मुझको राहों में या दूर नगर ले जाओ
मैं टूटी हुई ...

 ",Aadmi,1968,Naushad,Shakeel,Rafi
"मैं उन की बन जाऊँ रे
पल छिन उनका पंथ निहारूँ
नैनन दीप जलाऊँ
मैं नैनन दीप जलाऊँ
मैं उन की बन जाऊँ रे   ...

खड़ी रही हूँ मैं पिया के पथ में
आये वोऽ
आये वो चन्दा के रथ में
मैं मन ही मन ??? लगाऊँ
दूर खड़ी शरमाऊँ

मैं सोलह सिंगार करूँगी
आये री सखीऽ
आये री सखी मैं ???
भोले मन के अरमानों की जयमाला पहनाऊँ
मैं जयमाला


 ",Hamari Baat,1943,Anil Biswas,Pt. Narendra Sharma,Parul Ghosh
"मैं उस से इतना प्यार करता हूँ
कि जितना वो नहीं करती
मैं उस से इतना प्यार करती हूँ
कि जितना वो नहीं करता

1) प्यार अपना असर दिखाता है
आदमी क्या से क्या हो जाता है
कोई शायर बन जाता है
कोई दीवाना हो जाता है
मैं उसपे इतना मरता हूँ
कि जितना वो नहीं मरती
मैं उस से इतना प्यार ...

2) क्यों ये चाहत करने जां मसरती है
हर घड़ी क्यूं ये धड़कन मचलती है
आग सी सीने में मेरे जलती है
रोज़ जिस दम से ये शाम ढलती है
मैं उस से इतना प्यार करती हूँ ...

3) वो मेरे ही दिल में रहती है
मैं जिस से मोहब्बत करता हूँ
उसको ही खुदा मैंने माना है
मैं जिसकी इबादत करती हूँ
मैं उसपे इतना नाज़ करती हूँ
कि जितना वो नहीं करता

 ",Meraa Jawaab,1985,Laxmikant-Pyarelal,Santosh Anand,"Anuradha Paudwal, Manhar"
"मैं वही दर्पण वही, ना जाने ये क्या हो गया
कि सब कुछ लागे नया नया

1) इक जादू की छड़ी, तन मन पे पड़ी
मैं जहाँ की रे गई वहीं पे खड़ी
घर वही, आँगन वही, ना जाने ...

ब) कहीं दूर पपीहा बोले पिया पिया
उड़ जाने को बेकल है मोर जिया
दिल वही धड़कन वही, ना जाने ...

 ",Geet Gaataa Chal,1975,Ravindra Jain,Ravindra Jain,Arti Mukherji
"मैं वही वही बात -2
मेरे लिए तो हर दिन नया दिन हर रात नई रात
मैं वही वही बात ...

अच्छी या ख़राब पी ली जैसी मिली शराब पी ली
साक़ी नया है जाम पुराना रंग नया है नाम पुराना
सुबह हो या शाम मुझे मस्ती से काम
क्यूँकि हर दिन नया दिन ...

अपना ही लहू पी रहा हूँ मरने कि लिए जी रहा हूँ
दिल अपना है ग़म अपने हैं दुनिया पराई ( हम अपने हैं ) -2
मुझे आए ना क़रार मैं रहूँ बेक़रार
क्यूँकि हर दिन नया दिन ...

 ",Nayaa Din Nai Raat,1974,Laxmikant-Pyarelal,Rajinder Krishan,Rafi
"( मैं वो दीवाना हूँ
मैं वो दीवाना हूँ जिस पर कोई हँसता भी नहीं ) -2
मैं वो दीवाना हूँ

मैं वो बादल जो बरसता रहा वीरानों पर
मैं वो दिल रोता रहा दर्द के अफ़सानों पर
मैं वो आँसू हूँ किसी आँख से छलका भी नहीं

मैं वो दीवाना हूँ
मैं वो दीवाना हूँ जिस पर कोई हँसता भी नहीं
मैं वो दीवाना हूँ

दिल ने जिस बुत को मोहब्बत का ख़ुदा समझा है
बेवफ़ा जान के भी जान-ए-वफ़ा समझा है
हाल-ए-दिल उसने कभी प्यार से पूछा भी नहीं

मैं वो दीवाना हूँ
मैं वो दीवाना हूँ जिस पर कोई हँसता भी नहीं
मैं वो दीवाना हूँ

एक इन्सान हूँ इन्सान से उल्फ़त की है
कितना नादान हूँ नादान से उल्फ़त की है
इतना नादान हूँ इन्सान से शिकवा भी नहीं

मैं वो दीवाना हूँ
मैं वो दीवाना हूँ जिस पर कोई हँसता भी नहीं
मैं वो दीवाना हूँ

 ",Azaad (Pakistan),1964,Rashid Attre ?,nan,Masood Rana
"र : मैं यहाँ तू कहाँ
 मेरा दिल तुझे पुकारे
ल : झुकी-झुकी है नज़र झूमे-झूमे रे जिगर
 कोई क्यों हमें पुकारे
र : मैं यहाँ तू कहाँ ...

ल : खिल रही चाँदनी रात है
 जैसे चाँदी की बरसात है
र : आज कह दो न दिल खोल के
 जो दिल में छुपी बात है
 मैं यहाँ तू कहाँ ...

ल : सच कह दूँ तुम्हें ओ बलम
 बिछड़ेंगे नहीं तुम-हम -2
र : इक पल भी नहीं दूर हों
 चाँद-तारों की हमको क़सम
र : मैं यहाँ तू कहाँ ...

 ",Bedard Zamaanaa Kyaa Jaane,1959,Kalyanji-Anandji,Bharat Vyas,"Rafi, Lata"
"ओ ओऽ
मैं यौवन बन की कली, ओ ओ
मुझे कली से फूल बना दे
प्रीती पवन बहा चली, ओ ओऽ
मैं यौवन बन की कली

उलझ उलझ जाता क्यों अचला -2
???????
चुपके से आके अनजाने
मुख पर लाली मली

मैं यौवन बन की ...

पूछ रहे पंछी कित जाती
किसके हित अरमान बनाती -2
कैसे कह दूँ मैं
प्रिया से मिलने निकली -2

मैं यौवन बन की ...

जब मैं उनकी हो जाऊँगी -2
धन आनंद में खो जाऊँगी -2
लुक छुप खेलूँगी बदली में -2
बन बन के बिजली

मैं यौवन बन की ...


 ",Maalti Maadhav,1951,Sudhir Phadke,Pt. Narendra Sharma,Lata
"मैं ये सोचकर उसके दर से उठा था 
के वो रोक लेगी मना लेगी मुझको

हवाओं में लहराता आता था दामन
के दामन पकड़कर बिठा लेगी मुझको

कदम ऐसे अंदाज़ से उठ रहे थे
के आवाज़ देकर बुला लेगी मुझको

मगर उसने रोका
न उसने मनाया
न दामन ही पकड़ा
न मुझको बिठाया
न आवाज़ ही दी
न वापस बुलाया

मैं आहिस्ता आहिस्ता बढ़ता ही आया
यहाँ तक के उससे जुदा हो गया मैं ...

 ",Haqeeqat,1964,Madan Mohan,Kaifi Azmi,Rafi
"मैं ज़िंदगी का साथ निभाता चला गया
हर फ़िक्र को धुँएं में उड़ाता चला गया

बरबादियों का सोग़ मनाना फ़िज़ूल था - 2
बरबादियों का जश्न मनाता चला गया
मैं ज़िंदगी...

जो मिल गया उसी को मुक़द्दर समझ लिया - 2
जो खो गया मैं उसको भुलाता चला गया
मैं ज़िंदगी...

ग़म और खुशी में फ़र्क न महसूस हो जहाँ - 2
मैं दिल को उस मुक़ाम पे लाता चला गया
मैं ज़िंदगी...

 ",Hum Dono,1961,Jaidev,Sahir,Rafi
"मैं ज़िंदगी में हरदम रोता ही रहा हूँ
रोता ही रहा हूँ, तड़पता ही रहा हूँ
मैं ज़िंदगी ...

उम्मीद के दिये बुझे दिल में है अंधेरा
जीवन का साथी न बना कोई भी मेरा
फिर किसके लिये
फिर किसके लिये आज मैं जीता ही रहा हूँ
मैं ज़िंदगी ...

रह-रह के हँसा है मेरी हालत पे ज़माना
क्या दुख है मुझे ये तो किसी ने भी न जाना
ख़ामोश
ख़ामोश मोहब्बत लिये फिरता ही रहा हूँ
मैं ज़िंदगी ...

आई न मुझे रास मोहब्बत की फिज़ायें
शरमाई मेरी आँख से सावन की घटाएं
लहरों में सदा
लहरों में सदा ग़म को बहाता ही रहा हूँ
मैं ज़िंदगी ...

 ",Barsaat,1949,Shankar-Jaikishan,Hasrat,Rafi
"मैंने भेजा है संदेसा बहती हवाओं में

मैंने भेजा है इसे बाँध के बालों में

नदिया की लहरों में मछली की तरह मचलें

दो हंसों की तरह हम नील गगन में उड़ें

वो दिन कब आयेंगे जब हम-तुम साथ चलें

 ",Humse Hai Muqabala,1995,A R Rahman,P K Mishra,Sujatha
