,Song,Film,Year,Music Director,Lyricist,Singers
5205,http://giitaayan.com/viewisbsong.asp?id=12136,Jai Vikraantaa,1995,Anand-Milind,Sameer,Alka Yagnik
5206,http://giitaayan.com/viewisbsong.asp?id=14150,Sargam,1979,Laxmikant-Pyarelal,Anand Bakshi,"Rafi, Lata"
5207,http://giitaayan.com/viewisbsong.asp?id=10250,Aap Aaye Bahaar Aayee,1971,Laxmikant-Pyarelal,Anand Bakshi,"Rafi, Lata"
5208,http://giitaayan.com/viewisbsong.asp?id=10560,Betaa,1992,Anand-Milind,Sameer,"Udit Narayan, Anuradha Paudwal"
5209,http://giitaayan.com/viewisbsong.asp?id=12172,Jungle Love,1990,Anand-Milind,Sameer,Anuradha Paudwal
5210,http://giitaayan.com/viewisbsong.asp?id=2891,Naya Din Nayi Raat,1974,Laxmikant-Pyarelal,Rajinder Krishan,"Kishore, Lata, chorus"
5211,http://giitaayan.com/viewisbsong.asp?id=12869,Meeraa Kaa Mohan,1992,Arun Paudwal,Indeevar,"Anuradha Paudwal, Kumar Sanu"
5212,http://giitaayan.com/viewisbsong.asp?id=12898,Majboor,1989,Laxmikant-Pyarelal,Anand Bakshi,Kavita Subramaniam
5213,http://giitaayan.com/viewisbsong.asp?id=12145,Jhanak Jhanak Paayal Baaje,1955,Vasant Desai,Meerabai,Lata
5214,http://giitaayan.com/viewisbsong.asp?id=11948,Insaaf/ The Final Justice,1997,Anand-Milind,Sameer,
5215,http://giitaayan.com/viewisbsong.asp?id=13397,Pyaar Tune Kya Kiya,2002,Sandeep Chowtha,Nitin Raikwar,Sonu Nigam
5216,http://giitaayan.com/viewisbsong.asp?id=13952,Shikaari,2000,Aadesh Srivastava,Sameer,"Sonu Nigam, Chorus"
5217,http://giitaayan.com/viewisbsong.asp?id=11770,Hadd Kar Di Aapne,2000,Anand Raj Anand,Anand Bakshi,"Jaspindar Narula, Anand Raj An..."
5218,http://giitaayan.com/viewisbsong.asp?id=13782,Rakshak,1996,Anand-Milind,Sameer,"Alka Yagnik, Kumar Sanu"
5219,http://giitaayan.com/viewisbsong.asp?id=15198,Raagini,1958,O P Nayyar,Qamar Jalalabadi,Asha
5220,http://giitaayan.com/viewisbsong.asp?id=10508,Bas Itna Sa Khvab Hai,2001,Aadesh Srivastava,Goldy Behl,"Alka Yagnik, Shaan"
5221,http://giitaayan.com/viewisbsong.asp?id=11498,Farishta Ya Qatil,1977,Kalyanji-Anandji,Anjaan,"Mukesh, Lata"
5222,http://giitaayan.com/viewisbsong.asp?id=2134,Chhoti Chhoti Baaten,1965,Anil Biswas,Shailendra,Meena Kapoor
5223,http://giitaayan.com/viewisbsong.asp?id=12594,Kartavya,1979,Laxmikant-Pyarelal,Verma Malik,"Rafi, Usha"
5224,http://giitaayan.com/viewisbsong.asp?id=12233,Joshila,1973,R D Burman,Sahir,"Kishore, Lata"
5225,http://giitaayan.com/viewisbsong.asp?id=10478,Bombay,1995,A R Rahman,Mehboob,"Pallavi, Anupama, Shuba, Noell..."
5226,http://giitaayan.com/viewisbsong.asp?id=15185,Shin Shinaaki Booblaa Boo,1952,C Ramchandra,P L Santoshi,"Lata, Kishore, Chorus"
5227,http://giitaayan.com/viewisbsong.asp?id=13516,Pyaar Kaa Devtaa,1991,Laxmikant-Pyarelal,Anand Bakshi,"Alka Yagnik, Mohammed Aziz"
5228,http://giitaayan.com/viewisbsong.asp?id=1023,Anupama,1966,Hemant Kumar,Kaifi Azmi,Lata
5229,http://giitaayan.com/viewisbsong.asp?id=rmim0154,Laajwanti,1958,S D Burman,Majrooh,"Asha, Chorus"
5230,http://giitaayan.com/viewisbsong.asp?id=15432,Aabshaar-E-Ghazal (Non-Film),1985,Hariharan,Ibrahim Ashk,"Asha, Hariharan"
5231,http://giitaayan.com/viewisbsong.asp?id=14628,Yeh Kya Ho Raha Hai,2002,Shankar-Ehsaan-Loy,Javed Akhtar,"Sweta, Sunidhi, Gayatri"
5232,http://giitaayan.com/viewisbsong.asp?id=10069,Aap Mujhe Achche Lagne Lage,2002,Rajesh Roshan,Ibrahim Ashq,"Sonu Nigam, Chorus"
5233,http://giitaayan.com/viewisbsong.asp?id=15074,Chirag Jalta Raha (Pakistan),1960,,,Talat
5234,http://giitaayan.com/viewisbsong.asp?id=10022,Aankhen,2002,Jatin-Lalit,Praveen Bhardwaj,"Sonu Nigam, Alka Yagnik"
5235,http://giitaayan.com/viewisbsong.asp?id=21020,Pardesi Babu,1998,Anand Raaj Anand,Anand Raaj Anand,"Udit Narayan, Chorus"
5236,http://giitaayan.com/viewisbsong.asp?id=20777,Phir Milenge,2004,Shankar-Ehsaan-Loy,Prasoon Joshi,Shankar Mahadevan
5237,http://giitaayan.com/viewisbsong.asp?id=12708,Lava,1985,R D Burman,Anand Bakshi,Kishore
5238,http://giitaayan.com/viewisbsong.asp?id=rmim0499,Andleeb (Pakistan),1969,Nisar Bazmi,Masroor Anwar,Noorjehan
5239,http://giitaayan.com/viewisbsong.asp?id=rmim0877,Madam XYZ,1959,Chitragupt,Prem Dhawan,Lata
5240,http://giitaayan.com/viewisbsong.asp?id=1025,1942: A Love Story,1942,R D Burman,Javed Akhtar,"Kumar Sanu, Lata"
5241,http://giitaayan.com/viewisbsong.asp?id=15433,Lamha Lamha (Non-Film),1993,Rafique Husain / Ghulam Ali,Ahmed Faraz,Ghulam Ali
5242,http://giitaayan.com/viewisbsong.asp?id=12285,Jeet,1949,Anil Biswas,Prem Dhawan,Suraiya
5243,http://giitaayan.com/viewisbsong.asp?id=14622,Yaadein,2001,Annu Malik,Anand Bakshi,"Hariharan, Chorus"
5244,http://giitaayan.com/viewisbsong.asp?id=1026,Ek Dil Sau Afsane,1963,Shankar-Jaikishan,Hasrat,Mukesh
5245,http://giitaayan.com/viewisbsong.asp?id=21152,Ghamand,1955,Gulshan Sufi,Zia Sarhadi,Talat Mahmood
5246,http://giitaayan.com/viewisbsong.asp?id=1027,Amar Prem,1971,R D Burman,Anand Bakshi,Kishore
5247,http://giitaayan.com/viewisbsong.asp?id=10134,Aunty No.1,1,Anand-Milind,Sameer,
5248,http://giitaayan.com/viewisbsong.asp?id=13941,Shararat,2001,Sajid-Wajid,Sameer,Sonu Nigam
5249,http://giitaayan.com/viewisbsong.asp?id=12663,Laawaaris,1999,Rajesh Roshan,Javed Akhtar,"Shankar Mahadevan, Sunita Rao,..."
5250,http://giitaayan.com/viewisbsong.asp?id=13439,Pyaar Koi Khel Nahin,1999,Jatin-Lalit,Majrooh,"Udit Narayan, Alka Yagnik"
5251,http://giitaayan.com/viewisbsong.asp?id=3130,Jawab,1942,Kamal Dasgupta,Bekal,Kanan Devi
5252,http://giitaayan.com/viewisbsong.asp?id=15435,Haseen Lamhen 5 (Non-Film),5,,Nasir Kazmi,Ghulam Ali
5253,http://giitaayan.com/viewisbsong.asp?id=10477,Bombay,1995,A R Rahman,Mehboob,"Udit Narayan, Kavita Krishnamu..."
5254,http://giitaayan.com/viewisbsong.asp?id=14531,Vande Mataram (Non-Film),1996,A R Rahman,Mehboob,A R Rahman
5255,http://giitaayan.com/viewisbsong.asp?id=11468,Fizaa,2000,A R Rahman,Shaukat Ali,"Kadar Ghulam Mustafa, Murtaza ..."
5256,http://giitaayan.com/viewisbsong.asp?id=3368,Afshan (Pakistan),1971,,Tasleem Fazli,Noorjehan
5257,http://giitaayan.com/viewisbsong.asp?id=15436,The Finest Ghazals of Mehdi Hassan (Non-Film),1985,Nashad,Tasleem Faazli,Mehdi Hasan
5258,http://giitaayan.com/viewisbsong.asp?id=11961,Inteqaam,1988,Laxmikant-Pyarelal,Anand Bakshi,Kavita Subramaniam
5259,http://giitaayan.com/viewisbsong.asp?id=rmim0528,Toofaani Taarzan,1937,Master Mohammed,Pt Gyan,Ahmad Dilawar
5260,http://giitaayan.com/viewisbsong.asp?id=1028,Suvarna Sundari,1958,Adi Narayan Rao,Bharat Vyas,"Lata, Rafi"
5261,http://giitaayan.com/viewisbsong.asp?id=rmim0550,Makdee,2002,Vishal,Gulzar,"Upagna Pandya, Chorus"
5262,http://giitaayan.com/viewisbsong.asp?id=13696,Qilaa,1998,Anand Raj Anand,Dev Kohli,Udit Narayan
5263,http://giitaayan.com/viewisbsong.asp?id=12959,Main Chup Rahungi,1962,Chitragupt,Rajinder Krishan,Rafi
5264,http://giitaayan.com/viewisbsong.asp?id=10009,23rd March 1931 Shaheed,23,Anand Raj Anand,Dev Kohli,"Hans Raj Hans, Chorus"
5265,http://giitaayan.com/viewisbsong.asp?id=21241,Zindagi Zindagi,1972,S D Burman,Anand Bakshi,"Lata, Kishore"
5266,http://giitaayan.com/viewisbsong.asp?id=15438,Visaal (Non-Film),2001,,Gulzar,Ghulam Ali
5267,http://giitaayan.com/viewisbsong.asp?id=15439,Visaal (Non-Film),2001,,Gulzar,Ghulam Ali
5268,http://giitaayan.com/viewisbsong.asp?id=21046,Bin Baadal Barsaat,1963,Hemant Kumar,Shakeel Badayuni,Lata
5269,http://giitaayan.com/viewisbsong.asp?id=12183,Jalpari,1952,Gobind Ram,,Shamshad
5270,http://giitaayan.com/viewisbsong.asp?id=11268,Dharti Kahe Pukar Ke,1969,Laxmikant-Pyarelal,Majrooh,Mukesh
5271,http://giitaayan.com/viewisbsong.asp?id=10618,Baadal,1951,Shankar-Jaikishan,Hasrat,Lata
5272,http://giitaayan.com/viewisbsong.asp?id=3112,(Non-Film),1940,,Traditional,Zeenat Begum
5273,http://giitaayan.com/viewisbsong.asp?id=rmim0493,Khidki,1948,C Ramchandra,P L Santoshi,"Shamshad, Mohantara, Lata, Cho..."
5274,http://giitaayan.com/viewisbsong.asp?id=10456,Amar Kahani/ ( Kanchan 1955),1955,Husnlal-Bhagatram,Rajinder Krishan,Suraiya
5275,http://giitaayan.com/viewisbsong.asp?id=rmim0445,Afsaanaa,1951,Husnlal-Bhagatram,Gaafil Haranaalwi,Lata
5276,http://giitaayan.com/viewisbsong.asp?id=11500,Farmaaish,1953,Husnlal-Bhagatram,Khaawar Zamaan,"Rafi, Meena Mangeshkar"
5277,http://giitaayan.com/viewisbsong.asp?id=11006,Duniya Dilwalon Ki,1996,A R Rahman,"P K Mishra, Mehboob","Hariharan, Kaykay, Aslam Mustafa"
5278,http://giitaayan.com/viewisbsong.asp?id=13930,Safaari,1999,Shyam Mohan,Rani Malik,"Kumar Sanu, Kavita Subramaniam..."
5279,http://giitaayan.com/viewisbsong.asp?id=20745,Dil Maange More,2005,Himesh Reshammiya,Sameer,"Shaan, Jayesh"
5280,http://giitaayan.com/viewisbsong.asp?id=20715,Husn-e-Jaana (Non-film),1997,Muzaffar Ali,Nazeer Akbarabadi,Chhaya Ganguli
5281,http://giitaayan.com/viewisbsong.asp?id=15441,Suraag (Non-Film),1989,,Hasrat Mohani,Ghulam Ali
5282,http://giitaayan.com/viewisbsong.asp?id=20721,Rog,2004,M M Kreem,Saeed Quadri,M M Kreem / Udit Narayan
5283,http://giitaayan.com/viewisbsong.asp?id=13070,Mr. X in Bombay,1964,Laxmikant-Pyarelal,Anand Bakshi,"Kishore, Lata"
5284,http://giitaayan.com/viewisbsong.asp?id=rmim0580,Bharthari,1944,Khemchand Prakash,Pt Indra,Jahanara Kajjan
5285,http://giitaayan.com/viewisbsong.asp?id=13548,Parivaar,1956,Salil Chowdhury,Shailendra,Kishore
5286,http://giitaayan.com/viewisbsong.asp?id=2625,Raziaa Sultaan,1983,Khayyam,,Lata
5287,http://giitaayan.com/viewisbsong.asp?id=998,Teen Deviyan,1965,S D Burman,Majrooh,Kishore
5288,http://giitaayan.com/viewisbsong.asp?id=20661,Toofan,1954,S D Batish,Kaif Irfani,Lata
5289,http://giitaayan.com/viewisbsong.asp?id=rmim0474,Prem Geet,1981,Jagjit Singh,Indeevar,Suresh Wadkar
5290,http://giitaayan.com/viewisbsong.asp?id=11706,Hamaaraa Dil Aapke Paas Hai,2000,Sanjeev-Darshan,Javed Akhtar,"Udit Narayan, Alka Yagnik"
5291,http://giitaayan.com/viewisbsong.asp?id=14006,Shastra,1996,Aadesh Srivastava,Shyam Raj,Udit Narayan
5292,http://giitaayan.com/viewisbsong.asp?id=13549,Parbat,1952,Shankar-Jaikishan,Shailendra,"Rafi, Lata, Geeta"
5293,http://giitaayan.com/viewisbsong.asp?id=13335,Natak,1947,Naushad,Shakeel,Zohra Bai
5294,http://giitaayan.com/viewisbsong.asp?id=11275,Dil Bhi Teraa Hum Bhi Tere,1960,Kalyanji-Anandji,Kanhaiya Lal Pardesi,Mukesh
5295,http://giitaayan.com/viewisbsong.asp?id=14327,Shair,1949,Ghulam Mohammad,Shakeel,Suraiya
5296,http://giitaayan.com/viewisbsong.asp?id=13863,Rudraksh,2003,Shankar-Ehsaan-Loy,"Sameer, Arun Bhairav","Richa Sharma, Shankar"
5297,http://giitaayan.com/viewisbsong.asp?id=rmim0104,Dharmaputra,1961,N Dutta,Sahir,Asha
5298,http://giitaayan.com/viewisbsong.asp?id=1029,Qurbaani,1980,Kalyanji-Anandji,Indeevar,"Rafi, Asha"
5299,http://giitaayan.com/viewisbsong.asp?id=12308,Kyaa Dil Ne Kahaa,2002,Himesh Reshammiya,Shanjay Chhail,"Udit Narayan, Alka Yagnik"
5300,http://giitaayan.com/viewisbsong.asp?id=10659,Barsaat Ki Raat/ The Rainy Nights/ Saathi,1960,Roshan,Sahir,Rafi
5301,http://giitaayan.com/viewisbsong.asp?id=11609,Geet,1970,Kalyanji-Anandji,Prem Dhawan,Suman
5302,http://giitaayan.com/viewisbsong.asp?id=11365,Dus Numbari,1976,Laxmikant-Pyarelal,Majrooh,Mukesh
5303,http://giitaayan.com/viewisbsong.asp?id=1030,Bhanwara/ Harjai,1944,Khemchand Prakash,Kedar Sharma,"Saigal, Ameerbai, Chorus"
5304,http://giitaayan.com/viewisbsong.asp?id=3393,Nau Do Gyaarah,1957,S D Burman,Majrooh,"Geeta, Asha"
5305,http://giitaayan.com/viewisbsong.asp?id=14373,Tumko Na Bhool Payenge,2002,Daboo Malik,Salim Bijanauri,"Alka Yagnik, Sonu Nigam"
5306,http://giitaayan.com/viewisbsong.asp?id=1031,Hum Kisise Kum Naheen,1977,R D Burman,Majrooh,"Rafi, Sushma Shreshtha"
5307,http://giitaayan.com/viewisbsong.asp?id=1032,Teri Kasam,1982,R D Burman,Anand Bakshi,Amit Kumar
5308,http://giitaayan.com/viewisbsong.asp?id=14059,Sultanat,1986,Kalyanji-Anandji,Anjaan/ Hasan Kamaal,
5309,http://giitaayan.com/viewisbsong.asp?id=3131,Aaj ki Raat,1948,Husnlal-Bhagatram,Rajinder Krishan,Meena Kapoor
5310,http://giitaayan.com/viewisbsong.asp?id=10644,Bandhe Haath,1973,R D Burman,Majrooh,Kishore
5311,http://giitaayan.com/viewisbsong.asp?id=1033,Baharon Ke Sapne,1967,R D Burman,Majrooh,"Lata, Usha"
5312,http://giitaayan.com/viewisbsong.asp?id=rmim0177,Pooran Bhagat,1933,R C Boral,,K C Dey
5313,http://giitaayan.com/viewisbsong.asp?id=3394,Pak Daman (Pakistan),1969,Master Enayat Hussain,Qateel Shafai,Noorjehan
5314,http://giitaayan.com/viewisbsong.asp?id=1034,Rishtaa,1954,K Datta,Pt. Phani,Mubarak Begum
5315,http://giitaayan.com/viewisbsong.asp?id=11761,Hum Kisise Kum Nahin,2002,Annu Malik,Anand Bakshi,"Udit Narayan, Vinod Rathod"
5316,http://giitaayan.com/viewisbsong.asp?id=11726,Heraa Pheri,2000,"Lalit Sen, Bally Sagoo",Sameer,"Richa Sharma, Chorus"
5317,http://giitaayan.com/viewisbsong.asp?id=2391,Lal Dupatta Malmal Ka,1988,Anand-Milind,Majrooh,
5318,http://giitaayan.com/viewisbsong.asp?id=21434,Kaminey,2009,Vishal Bhardwaj,Gulzar,Vishal Bhardwaj
5319,http://giitaayan.com/viewisbsong.asp?id=13725,Rangeela,1996,A R Rahman,Mehboob,Udit Narayan
5320,http://giitaayan.com/viewisbsong.asp?id=10099,Aarzoo,1999,Annu Malik,Anand Bakshi,Sonu Nigam
5321,http://giitaayan.com/viewisbsong.asp?id=2626,Raftaar,1955,Shivram,Nakshab,Talat
5322,http://giitaayan.com/viewisbsong.asp?id=12467,Khilaadi,1992,Jatin-Lalit,Anwar Sagar,"Abhijit, Udit Narayan"
5323,http://giitaayan.com/viewisbsong.asp?id=13896,Samvedna/ Sensitiviy (Non-Film),2000,Jagjit Singh,Atal Bihari Vaajpayi,Jagjit Singh
5324,http://giitaayan.com/viewisbsong.asp?id=11098,Dharmaatmaa,1975,Kalyanji-Anandji,Indeevar,"Mukesh, Kanchan"
5325,http://giitaayan.com/viewisbsong.asp?id=2892,Hyderabad Ki Naazneen,1952,Vasant Desai,Noor Lucknowi,Lata
5326,http://giitaayan.com/viewisbsong.asp?id=2627,Mere Huzoor,1968,Shankar-Jaikishan,Hasrat,"Rafi, Lata"
5327,http://giitaayan.com/viewisbsong.asp?id=13050,Mohini/ Bhagya Chakra,1957,N Dutta,Raja Mehdi Ali Khan,Rafi
5328,http://giitaayan.com/viewisbsong.asp?id=2628,Maan Abhimaan,1980,Ravindra Jain,Ravindra Jain,Hemlata
5329,http://giitaayan.com/viewisbsong.asp?id=11712,Hamaaraa Dil Aapke Paas Hai,2000,Sanjeev-Darshan,Javed Akhtar,"Vinod Rathore, Kavita Subraman..."
5330,http://giitaayan.com/viewisbsong.asp?id=2135,Doosaraa Aadmi,1977,Rajesh Roshan,Majrooh,"Lata, Kishore, Rafi"
5331,http://giitaayan.com/viewisbsong.asp?id=21374,Prem Kahani,1975,Laxmikant-Pyarelal,Anand Bakshi,Lata
5332,http://giitaayan.com/viewisbsong.asp?id=1035,Anmol Ghadi,1946,Naushad,Anjum Pilibhiti,Noorjehan
5333,http://giitaayan.com/viewisbsong.asp?id=14157,Sasural,1961,Shankar-Jaikishan,Shailendra,"Rafi, Lata"
5334,http://giitaayan.com/viewisbsong.asp?id=1036,Izzat,1968,Laxmikant-Pyarelal,Sahir,Rafi
5335,http://giitaayan.com/viewisbsong.asp?id=13334,Najma,1943,Rafiq Ghaznavi,Anjum Pilibhiti,Ashok Kumar
5336,http://giitaayan.com/viewisbsong.asp?id=2629,Jheel Ke Us Paar,1973,R D Burman,Anand Bakshi,Kishore
5337,http://giitaayan.com/viewisbsong.asp?id=3395,Alif Lailaa,1953,Shyam Sundar,Sahir,"Rafi, Lata"
5338,http://giitaayan.com/viewisbsong.asp?id=1037,Guide,1965,S D Burman,Shailendra,Rafi
5339,http://giitaayan.com/viewisbsong.asp?id=14017,Sadak,1991,Nadeem-Shravan,Sameer,Anuradha Paudwal
5340,http://giitaayan.com/viewisbsong.asp?id=13204,Naajaayaz,1995,Annu Malik,Indeevar,"Kumar Sanu, Alka Yagnik"
5341,http://giitaayan.com/viewisbsong.asp?id=15442,Kehna Usey (Non-Film),1984,Niaz Ahmed,Farhat Shahzad,Mehdi Hasan
5342,http://giitaayan.com/viewisbsong.asp?id=13176,(Non-Film),1948,C K Chauhan,Zafar Gorakhpuri,C H Atma
5343,http://giitaayan.com/viewisbsong.asp?id=12371,Kya Yehi Pyaar Hai,2002,Sajid-Wajid,Jaliis Rashid,"Sunidhi Chauhan, KayKay"
5344,http://giitaayan.com/viewisbsong.asp?id=1038,Rocky,1981,R D Burman,Anand Bakshi,"Kishore, Lata"
5345,http://giitaayan.com/viewisbsong.asp?id=10957,Chand,1944,Husnlal-Bhagatram,Qamar Jalalabadi,Zeenat Begum
5346,http://giitaayan.com/viewisbsong.asp?id=11038,Dillagi,1999,Shankar-Ehsaan-Loy,Javed Akhtar,"Shankar Mahadevan, Mahalaxmii"
5347,http://giitaayan.com/viewisbsong.asp?id=rmim0414,Yeh Gulistaan Hamaaraa,1972,S D Burman,Anand Bakshi,"Lata, S D Burman, Chorus"
5348,http://giitaayan.com/viewisbsong.asp?id=11325,Do Ustaad,1959,O P Nayyar,Qamar Jalalabadi,"Rafi, Asha, Shamshad"
5349,http://giitaayan.com/viewisbsong.asp?id=2136,Tamaashaa,1952,Manna Dey,Bharat Vyas,Lata
5350,http://giitaayan.com/viewisbsong.asp?id=12624,Kangan,1939,Ramchandra Pal,Pt Narottam Vyas,"Ashok Kumar, Leela Chitnis"
5351,http://giitaayan.com/viewisbsong.asp?id=12880,Mehboob Mere Mehboob,1992,Ram Laxman,Ravindra Rawal,Anuradha Paudwal
5352,http://giitaayan.com/viewisbsong.asp?id=10898,Chhaila Babu,1967,Laxmikant-Pyarelal,Hasrat,"Mukesh, Lata"
5353,http://giitaayan.com/viewisbsong.asp?id=13840,Reshmi Roomal,1961,Babul,Raja Mehdi Ali Khan,"Mukesh, Asha"
5354,http://giitaayan.com/viewisbsong.asp?id=11663,Goonj,1952,Sardool Kwatra,Verma Malik,Suraiya
5355,http://giitaayan.com/viewisbsong.asp?id=1039,Bawre Nain,1950,Roshan,Kedar Sharma,Rajkumari
5356,http://giitaayan.com/viewisbsong.asp?id=10669,Bedard Zamaanaa Kyaa Jaane,1959,Kalyanji-Anandji,Bharat Vyas,"Rafi, Lata"
5357,http://giitaayan.com/viewisbsong.asp?id=1042,Anokhi Ada,1948,Naushad,Shakeel,"Surendra, Shamshad"
5358,http://giitaayan.com/viewisbsong.asp?id=1040,Anmol Ghadi,1946,Naushad,Tanvir Naqvi,Surendra
5359,http://giitaayan.com/viewisbsong.asp?id=1041,Saath Saath,1982,Kuldeep Singh,Javed Akhtar,Chitra Singh
5360,http://giitaayan.com/viewisbsong.asp?id=3295,Tamaashaa,1952,Manna Dey,Bharat Vyas,Lata
5361,http://giitaayan.com/viewisbsong.asp?id=11479,Filhaal,2002,Annu Malik,Gulzar,Chitra
5362,http://giitaayan.com/viewisbsong.asp?id=11786,Hum Ho Gaye Aap Ke,2001,Nadeem-Shravan,Sameer,"Kumar Sanu, Alka Yagnik"
5363,http://giitaayan.com/viewisbsong.asp?id=12338,Kaho Naa Pyaar Hai/ Believe In Love,1999,Rajesh Roshan,Ibrahim Ashq,"Lucky Ali, Ramya"
5364,http://giitaayan.com/viewisbsong.asp?id=12802,Mann/ Listen To Your Heart,1999,Sanjeev-Darshan,Sameer,"Udit Narayan, Anuradha Paudwal"
5365,http://giitaayan.com/viewisbsong.asp?id=10085,Ansh,2002,Nadeem-Shravan,Sameer,Mohammed Aziz
5366,http://giitaayan.com/viewisbsong.asp?id=11528,Gang,1999,Annu Malik,Javed Akhtar,"Alka Yagnik, Annu Malik"
5367,http://giitaayan.com/viewisbsong.asp?id=14574,Vatan,1938,Anil Biswas,Wajahat Mirza,Sitara
5368,http://giitaayan.com/viewisbsong.asp?id=15008,Sanam,1951,Husnlal-Bhagatram,Qamar Jalalabadi,"Shamshad, Male Voice?"
5369,http://giitaayan.com/viewisbsong.asp?id=14376,Tumko Na Bhool Payenge,2002,Sajid-Wajid,Jaliis Rashid,"Alka Yagnik, Kamaal Khan"
5370,http://giitaayan.com/viewisbsong.asp?id=12754,Lal Haveli,1944,Mir Saheb,Shams Lakhnavi,Surendra
5371,http://giitaayan.com/viewisbsong.asp?id=3396,Anupama,1966,Hemant Kumar,Kaifi Azmi,Asha
5372,http://giitaayan.com/viewisbsong.asp?id=14459,Toofaani Toli/ Reckless Rogues,1937,Gyan Dutt,P L Santoshi,Waheedan Bai
5373,http://giitaayan.com/viewisbsong.asp?id=10466,Anokhi Ada,1948,Naushad,Anjum Pillibhiti,Mukesh
5374,http://giitaayan.com/viewisbsong.asp?id=rmim0545,Phir Bhi,1971,Raghunath Seth,Narendra Sharma,Manna Dey
5375,http://giitaayan.com/viewisbsong.asp?id=13523,Pagle,1950,Snehal Bhatkar,Anjum Rahmani,"Jagirdar, Agha, Sherry"
5376,http://giitaayan.com/viewisbsong.asp?id=21053,Corporate,2006,Shamir Tandon,Madhur Bhandarkar,"Kailash Kher, Sapna Mukherjee"
5377,http://giitaayan.com/viewisbsong.asp?id=20912,Kyon Ki,2005,Himesh Reshammiya,Sameer,Alka Yagnik
5378,http://giitaayan.com/viewisbsong.asp?id=14084,Shoorveer,1988,Laxmikant-Pyarelal,S H Bihari,"Kavita Subramaniam, Mohammed A..."
5379,http://giitaayan.com/viewisbsong.asp?id=13445,Pyaar Koi Khel Nahin,1999,Jatin-Lalit,Majrooh,"Abhijit, Chorus"
5380,http://giitaayan.com/viewisbsong.asp?id=12441,Kuchh Kuchh Hotaa Hai,1998,Jatin-Lalit,Sameer,"Kumar Sanu, Alka Yagnik"
5381,http://giitaayan.com/viewisbsong.asp?id=14005,Shastra,1996,Aadesh Srivastava,Shyam Raj,"Sunidhi Chauhan, Aditya Narayan"
5382,http://giitaayan.com/viewisbsong.asp?id=11809,Hum Tum Pe Marte Hain,1999,Uttam Singh,Anand Bakshi,"Udit Narayan, Chorus"
5383,http://giitaayan.com/viewisbsong.asp?id=14745,Hum Tum,2004,Jatin-Lalit,Prasoon Joshi,"Shaan, Alka Yagnik, Saif Ali K..."
5384,http://giitaayan.com/viewisbsong.asp?id=12415,Kohraam/ The Explosion,1999,Dilip Sen-Sameer Sen,Sameer,"Abhijit, Alka Yagnik, Chorus"
5385,http://giitaayan.com/viewisbsong.asp?id=2630,Krodhi,1981,Laxmikant-Pyarelal,Anand Bakshi,"Asha, Kishore"
5386,http://giitaayan.com/viewisbsong.asp?id=11132,Duplicate,1998,Annu Malik,Javed Akhtar,Kumar Sanu
5387,http://giitaayan.com/viewisbsong.asp?id=13575,Pocketmaar,1956,Madan Mohan,Rajinder Krishan,"Rafi, Lata"
5388,http://giitaayan.com/viewisbsong.asp?id=11187,Din Dahaade,1990,Jeetu-Tapan,Surendra Sathi,"Kumar Sanu, Asha"
5389,http://giitaayan.com/viewisbsong.asp?id=13155,Na Tum Jaano Na Hum,2002,Rajesh Roshan,Anand Bakshi,"Udit Narayan, Sukhvindar Singh"
5390,http://giitaayan.com/viewisbsong.asp?id=3397,Rail Kaa Dibbaa,1953,Gulam Mohammed,Shakeel,"Shamshad, Rafi"
5391,http://giitaayan.com/viewisbsong.asp?id=14045,Suhaag,1994,Anand-Milind,Sameer,"Alka Yagnik, Udit Narayan"
5392,http://giitaayan.com/viewisbsong.asp?id=12458,Karan Arjun,1994,Rajesh Roshan,Indeevar,"Alka Yagnik, Ila Arun"
5393,http://giitaayan.com/viewisbsong.asp?id=14583,Vidya,1948,S D Burman,Anjum Pilibhiti,"Suraiya, Mukesh"
5394,http://giitaayan.com/viewisbsong.asp?id=1043,Dil Hi To Hai,1963,Roshan,Sahir,Manna Dey
5395,http://giitaayan.com/viewisbsong.asp?id=15018,Daagh,1952,Shankar-Jaikishan,Shailendra,Lata
5396,http://giitaayan.com/viewisbsong.asp?id=1044,Ghunghat,1960,Ravi,Shakeel,Lata
5397,http://giitaayan.com/viewisbsong.asp?id=12524,Kaali Topi Laal Roomaal,1959,Chitragupt,Majrooh,"Rafi, Lata"
5398,http://giitaayan.com/viewisbsong.asp?id=2137,Chitralekha,1964,Roshan,Sahir,Manna Dey
5399,http://giitaayan.com/viewisbsong.asp?id=13123,Musaafir,1957,Salil Chowdhury,Shailendra,"Dilip Kumar, Lata"
5400,http://giitaayan.com/viewisbsong.asp?id=14522,Uttara Abhimanyu,1946,S N Tripathi,,Ashok Kumar
5401,http://giitaayan.com/viewisbsong.asp?id=11089,Dil Kyaa Kare,1999,Jatin-Lalit,Anand Bakshi,"Abhijit, Alka Yagnik"
5402,http://giitaayan.com/viewisbsong.asp?id=1045,Asli Naqli,1962,Shankar-Jaikishan,Hasrat,Lata
5403,http://giitaayan.com/viewisbsong.asp?id=rmim0596,Veerangana,1947,"Hari Prasanna Das, Manna Dey",Pradeep urf Miss Kamal,"Rajkumari, Manna Dey"
