Song,Film,YearMusic Director,Lyricist,Singers
"रुक जा ओ जाने वाली रुक जा
मैं तो राही तेरी मंज़िल का
नज़रों में तेरी मैं बुरा सही
आदमी बुरा नहीं मैं दिल का  - (2)

देखा ही नहीं तुझको
सूरत भी न पहचानी
तू आके चली छम से
यूँ डूबके दिन पानी - (2)
     रुक जा ...

मुद्‌्‌दत से मेरे दिल के
सपनों की तू रानी है
अब तक न मिले लेकिन
पहचान पुरानी है - (2)
     रुक जा ...

आ प्यार की राहों में
बाहों का सहारा ले
दुनिया जिसे गाती है
उस गीत को दोहरा ले  - (2)
     रुक जा ...

 ",Kanhaiyaa,1959,Shankar-Jaikishan,Shailendra,Mukesh
"रुक जा रात ठहर जा रे चंदा बीते न मिलन की बेला
आज चांदनी की नगरी में अरमानों का मेला
रुक जा रात ...

पहले मिलन की यादें लेकर आई है ये रात सुहानी
दोहराते हैं चाँद सितारे मेरी तुम्हारी प्रेम कहानी
मेरी तुम्हारी प्रेम कहानी
रुक जा रात ...

कल का डरना काल की चिंता दो तन है मन एक हमारे
जीवन सीमा के आगे भी आऊँगी मैं संग तुम्हारे
आऊँगी मैं संग तुम्हारे
रुक जा रात ...


 ",Dil Ek Mandir,1963,Shankar-Jaikishan,Shailendra,Lata
"रुक जाना नहीं तू कहीं हार के
काँटों पे चलके मिलेंगे साये बहार के
ओ राही, ओ राही...

सूरज देख रुक गया है तेरे आगे झुक गया है
जब कभी ऐसे कोई मस्ताना
निकले है अपनी धुन में दीवाना
शाम सुहानी बन जाते हैं दिन इंतज़ार के
ओ राही, ओ राही...

साथी न कारवां है ये तेरा इम्तिहां है
यूँ ही चला चल दिल के सहारे
करती है मंज़िल तुझको इशारे
देख कहीं कोई रोक नहीं ले तुझको पुकार के
ओ राही, ओ राही...

नैन आँसू जो लिये हैं ये राहों के दिये हैं
लोगों को उनका सब कुछ देके
तू तो चला था सपने ही लेके
कोई नहीं तो तेरे अपने हैं सपने ये प्यार के
ओ राही, ओ राही...


 ",Imtihaan,1974,Laxmikant-Pyarelal,Majrooh,Kishore
"रुक रुक -3
रुक जाना ज़रा रुक जाना
रुक जाना ओ जानाँ हमसे दो बातें करके चली जाना
के मौसम है दीवाना
ओ रुक जाना ओ जानाँ ...

हे इस दिल का सलाम दे दूँ
आ तुझको पैग़ाम दे दूँ
अच्छा सा इक नाम दे दूँ
रुख़साना -4
रुक जा 
रुक जाना ओ जानाँ ...

ज़ू ज़ू
ऐसा क्या जनाब गुस्सा
प्यार का जवाब गुस्सा
होता है ख़राब गुस्सा
ना ना ना -4
रुक जाना ओ जानाँ ...

लाखों में तू एक लड़की
लगती है तू नेक लड़की
हँस के ज़रा देख लड़की
शरमा ना -4
रुक जाना ओ जानाँ ...

 ",Warrant,1975,R D Burman,Anand Bakshi,Kishore
"अरे! अरे! अरे! अरे!
रुक जाओ न जी ऐसी क्या जल्दी?
चुभ जायेगी पहलू में बिरहा की सूई! हुई !

शाम ढली नहीं और चले तुम उठके सनम
यूँ न चलो इठलाके अजी तुम्हें मेरी क़सम
देखो बलम यूँ न ढाओ सितम 
नाज़ुक हूँ मैं तो जैसी चुई मुई
रुक जाओ न जी ! ऐसी क्या जल्दी ?
चुभ जायेगी पहलू में बिरहा की सुई 

हाय्! कहने की है बात पड़ी मुझे कहने तो दो
प्यार भरे मेरे दिल में है क्या मुझे कहने तो दो
ठहरो पिया होश आ ले ज़रा
जब से तुम आये मैं हूँ खोई खोई
अरे अरे अरे !
रुक जाओ न जी! ऐसी क्या जलदी?
चुभ जायेगी पहलू में बिरहा की सुई 

चाहत का बदला है ये क्या ज़रा सोचो सनम
मरते हैं हम नहीं तुमको पता ज़रा सोचो सनम
ठहरो ज़रा दिल न तोड़ो मेरा
ठुकराने वाले क्या सोचेगा कोई
हे! रुक जाओ न जी ! ऐसी क्या जल्दी ?
चुभ जायेगी पहलू में बिरहा की सुई


 ",Chalti Kaa Naam Gaadi,1958,S D Burman,Majrooh,Asha
"रुक मजनूं रुक रुक रुक मजनूं रुक रुक मजनूं
आज मेरा दिल तोड़ के जा कल पढ़ लेना अखबार में
आशिक़ बन के जान लुटा दी इक लैला ने प्यार में
रुक मजनूं रुक रुक ...

मैं बनी दीवानी दिल चुरा के दूर जा के क्यों करे नादानी
क्या नहीं है पस मेरे ये जवानी नाम तेरे
ऐसी महबूबा ना होगी संसार में
आज मेरा दिल तोड़ के ...

सिर्फ़ कहते हैं सभी कोई करता नहीं
आजकल इश्क़ में कोई मरता नहीं
छोड़ मेरी बाहें पेपरों में रोज़ नयी छपती हैं अफ़वाहें
साथ मेरा छोड़ दे तू ये इरादा तोड़ दे तू
मरने वरने की बातें क्यूं करती है बेकार में
रुक मजनूं रुक रुक ...

आशिक़ बन के जान लुटा दी इक मजनूं ने प्यार में

 ",Ajay,1996,Anand-Milind,Sameer,"Alka Yagnik, Kumar Sanu, Chorus"
"रुक न सको तो जावो, तुम जावो -2
( मीत मगर हम सबकी है फ़रियाद
कभी हमारी भी कर लेना याद ) -2

हम तो तुम्हें न भूल सकेंगे -2
तुम चाहे बिसरावो, तुम जावो

प्यारा रसन ?? भी छुड़ता जब पन्छी
किसका ह्रिदय न भर आता तब पन्थी
मीत हमारे आँसू से तुम
कमज़ोरी न दिखावो, तुम जावो

रुक न सको तो जावो, तुम जावो

जाने कब फिर मिलें पुराने साथी
जाने कब फिर मिले प्रेम की पाती
आज बिछुड़ने के पहले तुम -2
एक बार मुसकावो तुम एक बार मुसकावो, तुम जावो

रुक न सको तो जावो, तुम जावो

 ",Bandhan,1940,Saraswati Devi,Pradeep,Arun Kumar
"( रुक-रुक रुकना ना झुक-झुक झुकना है
चलना है चलते जाना है
जीते तो जीते हारे तो हारे
हर दिल को अपना बनाना है ) -2

मिट्टी में मिल जाएगा जो हमसे टकराएगा
ऐसे जो तू गाएगा तो कौन टकराएगा
डर के भाग जाएगा
जीते तो जीते हारे तो हारे -2
हर दिल को अपना बनाना है
हे हे हे
रुक-रुक रुकना ना झुक-झुक झुकना है
चलना है चलते जाना है
जीते तो जीते हारे तो हारे
हर दिल को अपना बनाना है

अरे मिट्टी में मिल जाएगा जो हमसे टकराएगा
हम जिसके हों सामने जीत नहीं पाएगा
ख़ाक़ बन जाएगा
अरे जीते तो जीते हारे तो हारे
है साथ अपने boss हमारे
boss है तो क्या घबराना है
हे हे हे
रुक-रुक रुकना ना झुक-झुक झुकना है
चलना है चलते जाना है
हर दिल को अपना बनाना है

रुक-रुक रुकना ना झुक-झुक झुकना है
चलना है चलते जाना है
जीते तो जीते हारे तो हारे
हर दिल को अपना बनाना है

 ",Jhankaar Beats,2003,Vishal-Shekhar,Vishal Dadlani,"Amit Kumar, Vishal Dadlani"
"र : रुक-रुक-रुक कहाँ चली दीवानी
 कोई रोके
आ : o. k.
 वादा कर अब ना करेगा हमसे
 तू धोखे
र : o. k.

 रुक-रुक-रुक कहाँ चली दीवानी
 कोई रोके
आ : o. k.

आ : ( बाहर से तू करे रइसी
 अन्दर से तेरी चार सौ बीसी ) -2
 हम तो नहीं हैं ऐसे-वैसे
 आना जी मुँह धो के
र : o. k.
आ : वादा कर अब ना करेगा हमसे
 तू धोखे
र : o. k.

र : ( तेरा नखरा बाँका-बाँका
 टूट गया मेरे दिल का टाँका ) -2
 अपनी अदा से कहो ज़रा
 इस atom bomb को रोके
आ : o. k.
र : रुक-रुक-रुक कहाँ चली दीवानी
 कोई रोके
आ : o. k.

र : तू मस्तानी मैं आज़ाद
 ख़ूब मिले हैं दो उस्ताद
 तुम जो कहो तो दो दिन जी लूँ
 तुम पे आशिक़ हो के
आ : o. k.

र : रुक-रुक-रुक कहाँ चली दीवानी
 कोई रोके
आ : o. k.
 वादा कर अब ना करेगा हमसे
 तू धोखे
र : o. k.

 ",Do Ustaad,1959,O P Nayyar,Qamar Jalalabadi,"Rafi, Asha"
"रुकमनी रुकमनी शादी के बाद क्या-क्या हुआ

शादी के बाद क्या क्या हुआ

कौन हारा कौन जीता

खिड़की में से देखो ज़रा

बाँहोँ में हैं बाँहेँ डाले मीठी बातें होने लगीं

खटिया पे धीरे-धीरे खट-खट होने लगी

आगे पीछे हुआ तो छट-पट होने लगी

चाची तुझे बाँहोँ में डाला होगा चाचा ने

मामी तुझे प्यार से छेड़ा होगा मामा ने

छोटी सी दुल्हनिया ने पिया को सताया होगा

हाथ जोड़ बलमा ने गोरी को मनाया होगा

पिया ने गोद में फिर बिठाया प्यार से

एक बार दिल से फिर लगाया प्यार से


उँगली से छुआ होगा काँप गई गोरी तब

कामदेव मस्त हो के नाचने लगे थे तब

अंग-अंग खिल गया बिजली कड़क गई

बिंदिया चमक गई चूड़ियाँ खनक गईँ

मिले दो बदन तो ये जवानी खिल गई

ज़मीं-आसमाँ की हर ख़ुशी तब मिल गई

 ",Roja,1992,A R Rahman,P K Mishra,"Baba Sehgal, Shweta"
"रुख़सत हुआ तो बात मेरी मान कर गया
जो उसके पास था वो मुझे दान कर गया

बिछड़ा कुछ इस अदा से के रुत ही बदल गई
इक शख़्स सारे शहर को वीरान कर गया

दिलचस्प वाक़या है के कल इक अजीज़ दोस्त
अपने मुफ़ात पर मुझे क़ुरबान कर गया

कितनी सुधर गई है जुदाई में ज़िंदगी
हाँ वो जफ़ा से मुझपे तो एहसान कर गया

'ख़ालिद्' मैं बात बात पर कहता था जिसको जान
वो शख़्स आख़रत मुझे बेजान कर गया

 ",Dillagee (Non-Film),1993,Rafique Husain,Khalid Shareef,Ghulam Ali
"ओ आ आ आ
आ आ
रुकते चलते राहों में
ग़ुम हो जाते राहों में
खो के कहाँ तू जायेगा
लौट यहाँ पर आयेगा

यहाँ फ़ासले कम ना होंगे
जो तुम होगे तो हम ना होंगे
यही सिलसिले कभी ना रुके
चलते रहे यहाँ

अजब सी यहाँ की कहानी
नई सी भी है ये पुरानी
चाहत है क्या किसे है पता
मंज़िल है ये कहाँ

रुकते चलते राहों में
ग़ुम हो जाते राहों में
खो के कहाँ तू जायेगा
लौट यहाँ पर आयेगा

 ",Paisa Vasool,2003,Bapi-Tutul,Sandeep Nath,Shankar Mahadevan
"रुके रुके से कदम रुक के बार बार चले (2) 
क़रार लेके तेरे दर से बेक़रार चले 
रुके रुके से कदम रुक के बार बार चले 
रुके रुके से कदम 

सुबह ना आयी कई बार नींद से जागे (2) 
कि एक रात की ये ज़िंदगी गुज़ार चले (2) 
रुके रुके से कदम 

उठाये फिर दे के एहसान दिल का सीने पर (2) 
ले तेरे कदमों पे ये कज़.र भी उतार चले (2) 
क़रार लेके तेरे दर से बेक़रार चले 
रुके रुके से कदम रुक के बार बार चले 
रुके रुके से कदम 

 ",Mausam,1975,Madan Mohan,Gulzar,Lata
"अपने रुख पे निगाह करने दो
खूबसूरत गुनाह करने दो
रुख से पर्दा हटाओ जान-ए-हया
आज दिल को तबाह करने दो

रुख से ज़रा नक़ाब उठा दो, मेरे हुज़ूर
जल्वा फिर एक बार दिखा दो, मेरे हुज़ूर

तुम हमसफ़र मिले हो मुझे इस हयात में -2
मिल जाए चाँद जैसे कोई सूनी रात में
जागे तुम कहाँ ये बता दो, मेरे हुज़ूर
रुख से...

हुस्न-ओ-जमाल आपका शीशे में देख कर -2
मदहोष हो चुका हूँ मैं जलवों की राह पर
ग़र हो सके तो होश में ला दो, मेरे हुज़ूर
रुख से...

वो मर्मरी से हाथ वो महका हुआ बदन -2
टकराया मेरे दिल से, मुहब्बत का एक चमन
मेरे भी दिल का फूल खिला दो, मेरे हुज़ूर
रुख से...

 ",Mere Huzoor,1968,Shankar-Jaikishan,Hasrat,Rafi
"रुकी रुकी थी ज़िंदगी झट से चल पड़ी
हुई खुशी से दोस्ती मज़ा ले ले हर घड़ी
इयाई ये ऐ हे इयाई ये
रुकी रुकी थी ...

कल तक न कोई कहानी थी न कोई राजा था न रानी थी
ये आज क्या हो गया इक पल में सब कुछ मिल गया
सामने है मंज़िल खड़ी
रुकी रुकी थी ...

जादू यहां ऐसा हो जाए ये पल यहीं आज रुक जाए
तू जो कहे मैं सुनूं मैं जो कहूं तू सुने
लड़ जाए बातों की लड़ी इयाई ये
रुकी रुकी थी ...

 ",Mast/ When Dreams Come True,1999,Sandeep Chowtha,Nitin Raikwar,"Sunidhi Chauhan, Sonu Nigam"
"रुला कर चल दिये इक दिन हँसी बन कर जो आये थे
चमन रो-रो के कहता है, कभी गुल मुस्कुराये थे

अगर दिल के ज़ुबाँ होती तो ग़म कुछ कम तो हो जाता
उधर वो चुप, इधर सीने में हम तूफ़ाँ छुपाये थे
चमन रो-रो के कहता है   ...

ये अच्छा था न हम कहते किसी से दासताँ अपनी
समझ पाये न जब अपने, पराये तो पराये थे
रुला कर चल दिये   ...


 ",Baadshah,1954,Shankar-Jaikishan,Shailendra,Hemant
"रुला के गया सपना मेरा
बैठी हूँ कब हो सवेरा, रुला ...

वही है ग़म-ए-दिल, वही है चंदा, तारे
हाय, वही हम बेसहारे
आधी रात वही है, और हर बात वही है
फिर भी न आया लुटेरा, रुला ...

कैसी ये ज़िंदगी, कि साँसों से हम, ऊबे
हाय, कि दिल डूबा हम डूबे
एक दुखिया बेचारी, इस जीवन से हारी
उस पर ये ग़म का अन्धेरा, रुला ...

 ",Jewel Thief,1967,S D Burman,Shailendra,Lata
"रुम झुम बरसे बादरवा, मस्त हवाएं आई
पिया घर आजा आजा, पिया घर आजा

हो रुम झुम बरसे बादरवा, मस्त हवाएं आई
पिया घर आजा आजा, पिया घर आजा

काले काले बादल घीर घीर आ गये आ गये
ऐसे में तुम जाके जुलम्वा ढा गये, ढा गये
सावन कैसे बीते रे
मैं कहाँ तुम कहाँ, हो मोरे राजा आजा
हो मोरे राजा
रुम झुम बरसे बादरवा   ...

मुझ बिरहन के हाल पे बादल रोते हैं, रोते हैं
बालम हमरे आँख मूँद कर सोते हैं, सोते हैं
हमको नींद न आये रे
याद सताये तोरी, मुख दिखलाजा आजा
मुख दिखलाजा
रुम झुम बरसे बादरवा   ...

का करूँ ऐसों से उल्फ़त हो गई, हो गई
उनके मस्त अलस्त नैन में खो गई, खो गई
प्यासे दोनों नैननवा
प्यासा जोबन मोरा, मोरी कसम आजा आजा
मोरी कसम आजा

हो रुम झुम बरसे बादरवा, मस्त हवाएं आई
पिया घर आजा आजा, पिया घर आजा


 ",Rattan,1944,Naushad,D N Madhok,Zohra Bai Ambalewali
"रुमझुम रुमझुम चाल तिहारी (2)
काहे भई मतवारी
रुमझुम रुमझुम चाल तिहारी
काहे भई मतवारी
बलिहारी, बलिहारी (2)
ऐरावत बलिहारी
बलिहारी, बलिहारी ऐरावत बलिहारी
रुमझुम रुमझुम चाल तिहारी
काहे भई मतवारी
रुमझुम

तुम्हरी चाल जो चले कामनी (2)
पिया मन भावे वो गज दामिनी 
बिसरत काहे बिरज आपनो 
यह अचरज है भारी 
रुमझुम रुमझुम चाल तिहारी
काहे भई मतवारी
रुमझुम

बलिहारी, बलिहारी (2)
ऐरावत बलिहारी
रुमझुम रुमझुम चाल तिहारी
काहे भई मतवारी 
रुमझुम

 ",Tansen,1943,Khemchand Prakash,Pt. Indra,Saigal
"रुत आ गई रे रुत छा गई रे

पीली-पीली सरसों फूले

पीले-पीले पत्ते झूमें

पीहू-पीइहू पपिहा बोले

चल बाग में

धमक-धमक ढोलक बाजे

छनक-छनक पायल छनके

खनक-खनक कंगना बोले

चल बाग में

चुनरी जो तेरी उड़ती है उड़ जाने दे

बिंदिया जो तेरी गिरती है गिर जाने दे



गीतों की मौज आई

फूलों की फ़ौज आई

नदिया में जो धूप घुली सोना बहा

अम्बुआ से है लिपटी एक बेल बेले की

तू ही मुझ से है दूर आ पास आ

मुझ को तू साँसों से छू ले

झूल इन बाहों के झूले

प्यार थोड़ा सा मुझे दे के

मेरे जान-ओ-दिल तू ले



तू जब यूँ सजती है

एक धूम मचती है

सारी गलियों में सारे बाज़ार में

आँचल बसंती है उस में से छनती है

जो मैंने पूजी है मूरत तिहारे में

जाने कैसी है ये डोरी

मैं बंधा हूँ जिस से गोरी

तेरे नैनों ने मेरी नींदों की कर ली है चोरी

 ",1947 Earth,1947,A R Rahman,Javed Akhtar,"Sukhvindar Singh, Chorus"
" 

रुत आये रुत जाये -2
दुनिया रंग बदलती है
दुनिया रंग बदलती है, तक़क़्दीर न बदली जाये
रुत आये रुत जाये

बहार आई
बहार आई, चमन की हर कली खिल खिल के मुसकाई -2
नई डाले करे अटके में आ लेके ? अन्गड़ाई
मगर मेरे नसीबों की कली रहती है मुर्झाई
इसको कौन खिलाये
रुत आये रुत जाये

बर्खा की रुत आई झूम्के, रिम झिम रिम झिम बर्से -2
झिल्मिल झिल्मिल पड़ी पुहारें, मेघ भरे अमबर से
रिम झिम रिम झिम बर्से
मगर प्यासी नयन मेरे रहे सावन में भी तरसे
इस प्यास को कौन बुझाये
रुत आये रुत जाये

जग-मग जग-मग आई दिवाली, घर घर हुआ उजाला रे
जग-मग जग-मग आई दिवाली
जग-मग जग-मग आई दिवाली, घर घर हुआ उजाला रे
छम छम छम छम लछमी आई -2
पहने दीपक माला रे, घर घर हुआ उजाला रे
मगर मेरे बुझे दिल को सदा सन्सार ताना ? रे
इस ज्योत को कौन जगाये
रुत आये रुत जाये


 ",Sahaaraa,1958,Hemant Kumar,Bharat Vyas,"Lata, chorus"
"रुत अलबेली मस्त समाँ
साथ हसीं हर बात जवाँ
हवा का आँचल बड़ा है चंचल
धीरे-धीरे गाए मन तेरी क़सम

इन मचलते पानियों में सुन गुनगुनाते साहिलों की धुन
रुत हसीं हम जवां हाय तौबा
नाज़नीं जो कोई हँस पड़ी मोतियों की खुल गई लड़ी
लाजवाब है क्या शबाब हाय तौबा
रेशमी नज़र पड़ गई जिधर खिल गई दुनिया
अरे रुत अलबेली मस्त समाँ ...

ये महल न देखे कहीं आसमाँ को चूमे ज़मीं
क्या ख़्याल है बेमिसाल हाय तौबा
आरज़ू लिए निग़ाह में मंज़िलें बुलाएं राह में
इंतज़ार में बेक़रार हाय तौबा
ख़्वाब तो नहीं यह ज़मीं कहीं ख़ूब है ये दुनिया
अरे रुत अलबेली मस्त समाँ ...

 ",Shreeman Satyawaadi/ Satyamev Jayate,1960,Duttaram,Gulzar,Mukesh
"ल : रुत है मिलन की साथी मेरे आ रे
 मोहे कहीं ले चल बाँहों के सहारे
 बाग़ों में खेतों में नदिया किनारे
 रुत है मिलन की ...

र : हो कोई सजनवा आजा
 तेरे बिना ठंडी हवा सही ना जाए आजा
 रुत है मिलन की ...

ल : जैसे रुत पे हरियाली गहरी छाए मुख पे
 रंगत निखार की
र : खेतों के संग झूमें पवन में फुलवा सपनों के
 डाली अरमाँ की
ल : तेरे सिवा अब तो कुछ सूझे नहीं साँवरे 
 रुत है मिलन की ...

र : ओ सजनिया जान ले ले कोई मोसे
 अब तो लागे नैना तोसे
 आजा ओ आजा
 मन कहता है दुनिया तज के बस जाऊँ
 तेरी आँखों में
ल : और मैं गोरी महकी-महकी घुल के रह जाऊँ
 तेरी साँसों में
र : एक दूजे में यूँ खो जाएँ जग देखा करे
 रुत है मिलन की ...

 ",Melaa,1971,R D Burman,Majrooh,"Rafi, Lata"
"को : ( रुत है सुहानी ) -4 बादल छाए रे
 हम तो सजन परदेस से आए रे
 रुत है सुहानी -3

मु : छम-छम छम-छम बरसत पानी
 भीग के क्या निखरी है जवानी
को : छम-छम ...
मु : मस्त पवन राग सुनाए रे
को : हम तो सजन परदेस ...

मु : पायल सोए गीत जगाए
 तोरे नैनन मा काजल मुस्काए
मु : पायल सोए ...
मु : दिल की धड़कन समझाए रे
को : हम तो सजन परदेस ...

मु : दिल की बात छुपाने वाले
 देख के यूँ शरमाने वाले
को : दिल की बात ...
मु : चितवन देते हैं बतलाए रे
को : हम तो सजन परदेस ...

 ",Thes,1949,Snehal Bhatkar,Kedar Sharma,Mukesh
"सै : कौन सा गाना

का : रुत है सुहानी मस्त हवायें -2
 छाई हैं ऊँदी घटायें -2
 रुत है सुहानी मस्त हवायें -2

सै : सुख का जागना
का : सुख का सोना
दो : हर करवट सुख होना-होना है
 सुख का जागना
 सुख का सोना
 हर करवट सुख होना-होना है
 सुख का जागना

सै : दुनिया आगे बढ़े तो हम भी पीछे क्यूँ रह जायें -2

सै : ये क्या करती हो
का : मेरी ख़ुशी
 मेरा घर
 जो जी चाहेगा करूँगी
सै : अच्छा
 करो
का : ज़ुरूर करूँगी
 करूँगी तो

का : ( फूलों से रानाई सीखें
 ग़ुंचो से ज़ेबाई सीखें ) -2
सै : ( जैसे रंग रचे हों सबमें
 वोही रंग रंग जायें ) -2
दो :  हम भी वोही रंग रंग जायें

 ",Street Singer,1938,R C Boral,Arzoo Lakhnavi,"Kanan Devi, K L Saigal"
"(रुत जवाँ जवाँ, रात मेहरबाँ
छेड़ो कोई दास्ताँ)                 (2)
रुत जवाँ जवाँ

कुछ झुकी-झुकी नज़र कहे
कुछ छुपा-छुपा-सा डर कहे
जो कहे वो रातभर कहे
फिर भी न हो कुछ बयाँ
रुत जवाँ जवाँ ...

हुस्न की शिकायतें बजा
है इधर तड़प उधर गिला
ख़ामोशी है दर्द की सदा
आँखें बनी हैं ज़ुबाँ
रुत जवाँ जवाँ  ...

ग़म ख़ुशी-ख़ुशी छुपा लिया
दर्द को भी दिल बना लिया
ज़िंदगी ने आज़मा लिया
तुम तो न लो इम्तिहाँ
रुत जवाँ जवाँ  ...

 ",Aakhri Khat,1966,Khayyam,Kaifi Azmi,Bhupinder
"रुत नई नई बड़ी सुहानी ओ हो हो
तन जले गले मेरी जवानी हां हां हां
आँखों में प्यास है मौसम भी खास है दिलबर भी पास है
हां रुत नई नई ...

दीवाने दिलबर आ अधरों को छू ज़रा
साँसों में गर्मियां यौवन है मदभरा
यार मेरे भीगे भीगे गालों का तू रस ले
टूटने लगा बदन बाहों में तू कस ले
आँखों में प्यास है ...

मैं तुझमें खो गया दीवाना हो गया
पहलू में प्यार के पल दो पल सो गया
देख तो दीवानी मेरी साँसों में सिमट के
चूम ले मुझे मेरी पनाहों में लिपट के
आँखों में प्यास है ...

तन जले गले तेरी जवानी ओ हो हो

 ",Rajaji,1999,Anand-Milind,Sameer,"Udit Narayan, Anuradha Paudwal"
"रुत फिरे पर दिन हमारे, फिरे ना फिरे ना फिरे ना
रुत फिरे पर दिन हमारे

(धर्ति पे रंग छाया, दुनिया के भाग जागे
लेकिन वही अन्धेरा अब तक है अपने आगे)-2
रुत फिरे पर दिन हमारे ...

पहुँची ना अपनी नैय्या,अब तक किसी किनारे-2
कोई नहीं जो हमको अपनी तरफ़ पुकारे
(इस पार कुछ नहीं है उस पार कुछ नहीं है
अपने लिये सिवाए मझधार कुछ नहीं है)-2
रुत फिरे पर दिन हमारे ...


 ",Pyaasa,1957,S D Burman,Sahir,Geeta
"{रुत रंगीली आई चाँदनी छाई
चाँद मेरे आजा
चाँद मेरे आजा हो}-2
प्यासी हैं दो अखियाँ-2
प्यास बुझाजा चाँद मेरे आजा
चाँद मेरे आजा हो
रुत रंगीली आई चाँदनी छाई
चाँद मेरे आजा
चाँद मेरे आजा हो
रुत रंगीली आई

दिल धड़के रे
जब याद तेरी आ जाए-2
कलेजा भड़के रे-2
जब कोई सहेली गाए-2
तुझे ढूँढ रही हैं अखियाँ-2
झलक दिखाजा चाँद मेरे आजा
चाँद मेरे आजा हो
रुत रंगीली आई चाँदनी छाई
चाँद मेरे आजा
चाँद मेरे आजा हो
रुत रंगीली आई

तू पास नहीं है तो
कुच्ह भी पास नहीं है
पास नहीं है
कहते हैं प्यार किसी को भी
रास नहीं है-2
ये बात समझ ना आए-2
ज़रा समझाजा चाँद मेरे आजा
चाँद मेरे आजा हो
रुत रंगीली आई चाँदनी छाई
चाँद मेरे आजा
चाँद मेरे आजा हो
रुत रंगीली आई चाँदनी छाई
चाँद मेरे आजा
चाँद मेरे आजा हो
रुत रंगीली आई


 ",Mirza Saheban,1947,"Pt Amarnath, Husnalal & Bhagatram",Qamar Jalalabadi,"Noorjehan, Zohrabai, Shamshad ..."
"रुत रंगीली है सुहानी रात है
तुम चले आओ, तो फिर क्या बात है
क्या बात है
रुत रंगीली है-

ये जवानी की सुनेह्री टोलियां
प्यारी पियारि चाल मीठी बोलियां
प्यार में डूबी हुई हर बात है
क्या बात है
रुत रंगीली है ...

आसमां है या सितारों की लड़ी
मोतियों से रात की चुनरी जड़ी
चांद्नी की हर तर्फ़ बरसात है
क्या बात है
रुत रंगीली है ...

तू नहीं तो ज़िंदगी कुछ भी नहीं
ये हवा ये चांद्नी कुछ भी नहीं
लब पे तेरा नाम दिल पर हाथ है
क्या बात है
रुत रंगीली है ...

 ",Pyar Ki Jeet,1948,Husnlal-Bhagatram,Qamar Jalalabadi,"Surinder Kaur, Meena Kapoor, S..."
"रूदाद-ए-मोहब्बत क्या कहिये कुछ याद रही कुछ भूल गये
दो दिन की मसर्रत क्या कहिये कुछ याद रही कुछ भूल गये

जब जाम दिया था साक़ी ने जब दौर चला था महफ़िल में
वो होश के साथी क्या कहिये कुछ याद रही कुछ भूल गये

एहसास के मयखाने में कहाँ अब फ़िक़्र-ओ-नज़र की कंदीलें
आलाम की शिद्दत क्या कहिये कुछ याद रही कुछ भूल गये

अब अपनी हक़ीक़त भी 'सागर्' बेवक़्त कहानी लगती है
दुनिया की हक़ीक़त क्या कहिये कुछ याद रही कुछ भूल गये

 ",Meraj-E-Ghazal (Non-Film),1983,Ghulam Ali,Sagar Siddiqi,Asha
