,Song,Film,Year,Music Director,Lyricist,Singers
7202,http://giitaayan.com/viewisbsong.asp?id=13757,Refugee,2000,Annu Malik,Javed Akhtar,"Sonu Nigam, Alka Yagnik"
7203,http://giitaayan.com/viewisbsong.asp?id=13914,Sirf Tum,1999,Nadeem-Shravan,Sameer,Udit Narayan
7204,http://giitaayan.com/viewisbsong.asp?id=12472,Khilaunaa,1996,Naresh Sharma,Satyendra Upadhyaya,"Kavita Subramaniam, Bali Brahm..."
7205,http://giitaayan.com/viewisbsong.asp?id=12679,Loafer,1996,Anand-Milind,Sameer,"Udit Narayan, Alka Yagnik"
7206,http://giitaayan.com/viewisbsong.asp?id=13980,Salaakhen,1998,Dilip Sen-Sameer Sen,Sameer,"Abhijit, Kavita Subramaniam"
7207,http://giitaayan.com/viewisbsong.asp?id=1399,Sehra,1963,Ramlal,Hasrat,Lata
7208,http://giitaayan.com/viewisbsong.asp?id=11330,Dooj Ka Chand,1964,Roshan,Sahir,Lata
7209,http://giitaayan.com/viewisbsong.asp?id=1400,Door Ka Raahi,1971,Kishore,A Irshad,Kishore
7210,http://giitaayan.com/viewisbsong.asp?id=rmim0809,Aapki Sewa Mein,1947,Datta Davjekar,Mahipal,Lata
7211,http://giitaayan.com/viewisbsong.asp?id=1401,Taj Mahal,1963,Roshan,Sahir,"Rafi, Lata"
7212,http://giitaayan.com/viewisbsong.asp?id=14826,Bharat Milap,1942,Shankar Rao Vyas,Pt Anuj,Shahu Modak
7213,http://giitaayan.com/viewisbsong.asp?id=10067,Arjun Pandit,1999,Dilip Sen-Sameer Sen,Javed Akhtar,"Lalit Sen, Chorus"
7214,http://giitaayan.com/viewisbsong.asp?id=12416,Kohraam/ The Explosion,1999,Dilip Sen-Sameer Sen,Dev Kohli,"Shankar Mahadevan, Jaspindar N..."
7215,http://giitaayan.com/viewisbsong.asp?id=10057,Anaadi No. 1,1,Dilip Sen-Sameer Sen,Dev Kohli,"Abhijit, Kavita Subramaniam"
7216,http://giitaayan.com/viewisbsong.asp?id=12021,Jaanam Samjhaa Karo,1999,Annu Malik,Majrooh,"Hema Sardesai, Annu Malik"
7217,http://giitaayan.com/viewisbsong.asp?id=rmim0791,Jwaalaamukhi,1980,Kalyanji-Anandji,Anjaan,"Kishore, Shatrughan Sinha"
7218,http://giitaayan.com/viewisbsong.asp?id=10550,Banaarasi Baaboo,1998,Anand-Milind,Sameer,Udit Narayan
7219,http://giitaayan.com/viewisbsong.asp?id=14443,Teesri Qasam,1966,Shankar-Jaikishan,Shailendra,Asha
7220,http://giitaayan.com/viewisbsong.asp?id=14203,Shor,1972,Laxmikant-Pyarelal,Indrajeet Singh Tulsi,"Mukesh, Lata"
7221,http://giitaayan.com/viewisbsong.asp?id=14552,Vinaashak,1998,Viju Shah,Deepak Choudhary,Amit Kumar
7222,http://giitaayan.com/viewisbsong.asp?id=1402,Qayamat Se Qayamat Tak,1988,Anand-Milind,Majrooh,Udit Narayan
7223,http://giitaayan.com/viewisbsong.asp?id=13091,Main Prem Ki Diwani Hoon,2003,Annu Malik,Dev Kohli,"Sunidhi Chauhan, Kareena Kapoor"
7224,http://giitaayan.com/viewisbsong.asp?id=11748,Hum Aapke Dil Mein Rehte Hain,1999,Annu Malik,Sameer,"Abhijit, Shankar Mahadevan, An..."
7225,http://giitaayan.com/viewisbsong.asp?id=2926,Parwana,1947,Khurshid Anwar,D N Madhok,Suraiya
7226,http://giitaayan.com/viewisbsong.asp?id=15492,Mehdi Hassan And Ghulam Ali (Non-Film),1994,,Syed Razid Hamzi,Ghulam Ali
7227,http://giitaayan.com/viewisbsong.asp?id=12777,Mr Romeo,1996,A R Rahman,P K Mishra,"Ila Arun, Chorus"
7228,http://giitaayan.com/viewisbsong.asp?id=13003,Meena Bazar,1950,Husnlal-Bhagatram,Qamar Jalalabadi,"Rafi, Lata"
7229,http://giitaayan.com/viewisbsong.asp?id=3170,Punarmilan,1964,C Arjun,Indeevar,Rafi
7230,http://giitaayan.com/viewisbsong.asp?id=13521,Pyaar Pyaar,1995,Nadeem-Shravan,Anwar Sagar,"Kumar Sanu, Anuradha"
7231,http://giitaayan.com/viewisbsong.asp?id=10255,Aap Ki Kasam,1974,R D Burman,Anand Bakshi,"Kishore, Lata"
7232,http://giitaayan.com/viewisbsong.asp?id=21440,Ameer Aadmi Gareeb Aadmi,1985,R D Burman,Nida Fazli,Lata
7233,http://giitaayan.com/viewisbsong.asp?id=12853,Mere Sapnon Ki Raani,1997,Anand-Milind,Dev Kohli,"Udit Narayan, Kavita Subramani..."
7234,http://giitaayan.com/viewisbsong.asp?id=2927,Ek Raaz,1963,Chitragupt,Majrooh,Kishore
7235,http://giitaayan.com/viewisbsong.asp?id=14549,Viraasat,1997,Annu Malik,Javed Akhtar,Kumar Sanu
7236,http://giitaayan.com/viewisbsong.asp?id=11142,Deewana,1992,Nadeem-Shravan,Sameer,"Alka Yagnik, Kumar Sanu, Chorus"
7237,http://giitaayan.com/viewisbsong.asp?id=1404,Namak Halaal,1982,Bappi Lahiri,,"Kishore, chorus"
7238,http://giitaayan.com/viewisbsong.asp?id=20651,Naag Mani (Pakistan),1972,Nisar Bazmi,Habib Jalib,"Noorjehan, Chorus"
7239,http://giitaayan.com/viewisbsong.asp?id=10008,23rd March 1931 Shaheed,23,Anand Raj Anand,Dev Kohli,"Hans Raj Hans, Chorus"
7240,http://giitaayan.com/viewisbsong.asp?id=2928,Shaheed,1965,Prem Dhawan,Prem Dhawan,Rafi
7241,http://giitaayan.com/viewisbsong.asp?id=1405,Grih Pravesh,1979,Kanu Roy,Gulzar,Chandrani Mukherjee
7242,http://giitaayan.com/viewisbsong.asp?id=1406,Jo Jeetaa Wohi Sikandar,1992,Jatin-Lalit,Majrooh,"Udit Narayan, Sadhna Sargam"
7243,http://giitaayan.com/viewisbsong.asp?id=2435,Hum Aapke Hain Kaun,1994,Ram Laxman,Dev Kohli,S P Balasubramaniam
7244,http://giitaayan.com/viewisbsong.asp?id=rmim0630,Mazdoor,1983,R D Burman,Hasan Kamaal,Salma Agha
7245,http://giitaayan.com/viewisbsong.asp?id=15493,Aabshaar-E-Ghazal (Non-Film),1985,Hariharan,Nida Fazli,"Asha, Hariharan"
7246,http://giitaayan.com/viewisbsong.asp?id=1407,Pardesi,1941,Khemchand Prakash,D N Madhok,Khursheed
7247,http://giitaayan.com/viewisbsong.asp?id=11744,Hum Aapke Dil Mein Rehte Hain,1999,Annu Malik,Sameer,"Kumar Sanu, Anuradha Paudwal"
7248,http://giitaayan.com/viewisbsong.asp?id=14725,Zindagi,1964,Shankar-Jaikishan,Hasrat,Rafi
7249,http://giitaayan.com/viewisbsong.asp?id=3410,The Great Gambler,1979,R D Burman,Anand Bakshi,"Asha, Kishore"
7250,http://giitaayan.com/viewisbsong.asp?id=13044,Miss Mary,1957,Hemant Kumar,Rajinder Krishan,Rafi
7251,http://giitaayan.com/viewisbsong.asp?id=13467,Paapaa Kehte Hain,1996,Rajesh Roshan,Javed Akhtar,Kavita Subramaniam
7252,http://giitaayan.com/viewisbsong.asp?id=2685,Ek Nazar,1972,Laxmikant-Pyarelal,Majrooh,Lata
7253,http://giitaayan.com/viewisbsong.asp?id=11475,Filhaal,2002,Annu Malik,Gulzar,Asha
7254,http://giitaayan.com/viewisbsong.asp?id=11077,Dil Ke Tukda Hazaar huye (Non-Film),2001,"Altaf Raajaa, Vaishnav Deva",Arun Bhairav,Altaf Raja
7255,http://giitaayan.com/viewisbsong.asp?id=11790,Hum Ho Gaye Aap Ke,2001,Nadeem-Shravan,Sameer,"Kumar Sanu, Alka Yagnik"
7256,http://giitaayan.com/viewisbsong.asp?id=12065,Jungle,2000,Sandeep Chowtha,Sameer,"Sonu Nigam, Sunidhi Chauhan"
7257,http://giitaayan.com/viewisbsong.asp?id=13477,Phool Aur Kaante,1991,Nadeem-Shravan,Sameer,"Kumar Sanu, Anuradha"
7258,http://giitaayan.com/viewisbsong.asp?id=2686,Madbhare Nain,1955,S D Burman,Shailendra,Kishore
7259,http://giitaayan.com/viewisbsong.asp?id=13442,Pyaar Koi Khel Nahin,1999,Jatin-Lalit,Majrooh,"Vinod Rathod, Alka Yagnik"
7260,http://giitaayan.com/viewisbsong.asp?id=13734,Road,2002,Sandesh Shandilya,Makarand Deshpande,"Mohit Chauhan, Sunidhi Chauhan"
7261,http://giitaayan.com/viewisbsong.asp?id=1408,The Burning Train,1980,R D Burman,Sahir,"Rafi, Kishore, Asha, Usha"
7262,http://giitaayan.com/viewisbsong.asp?id=12373,Kya Yehi Pyaar Hai,2002,Sajid-Wajid,Jaliis Rashid,"Alka Yagnik, Sonu Nigam"
7263,http://giitaayan.com/viewisbsong.asp?id=14698,Zor,1998,Agosh,Anand Bakshi,"?, Vinod Rathod"
7264,http://giitaayan.com/viewisbsong.asp?id=12091,Jab Pyaar Kisi Se Hotaa Hai,1998,Jatin-Lalit,Anand Bakshi,"Lata, Kumar Sanu"
7265,http://giitaayan.com/viewisbsong.asp?id=13841,Road No. 303,303,C Arjun,Naqsh Lyallpuri,"Rafi, Asha"
7266,http://giitaayan.com/viewisbsong.asp?id=13911,Sirf Tum,1999,Nadeem-Shravan,Sameer,"Kumar Sanu, Alka Yagnik"
7267,http://giitaayan.com/viewisbsong.asp?id=14210,Silsilaa,1981,Shiv-Hari,Javed Akhtar,"Kishore, Lata"
7268,http://giitaayan.com/viewisbsong.asp?id=14207,Shrimanji,1968,O P Nayyar,Ajiz Kashmiri,"Kishore, Asha"
7269,http://giitaayan.com/viewisbsong.asp?id=13094,Mumbai Se Aaya Mera Dost,2003,Annu Malik,Sameer,"Sonu Nigam, Alka Yagnik"
7270,http://giitaayan.com/viewisbsong.asp?id=12856,Mr. & Mrs. Khilaadi,1997,Annu Malik,Dev Kohli,"Udit Narayan, Alka Yagnik"
7271,http://giitaayan.com/viewisbsong.asp?id=1409,Anmol,1993,Ram Laxman,,Udit Narayan
7272,http://giitaayan.com/viewisbsong.asp?id=12761,Lakeer - Forbidden Lines,2004,A R Rahman,Mehboob,"Shaan, Kavitha Krishnamurthy"
7273,http://giitaayan.com/viewisbsong.asp?id=2687,Mohabbatein,2000,Jatin-Lalit,Anand Bakshi,"Lata, Udit Narayan, Udbhav, Ma..."
7274,http://giitaayan.com/viewisbsong.asp?id=10841,Coolie No. 1,1,Anand-Milind,Sameer,"Kumar Sanu, Chorus"
7275,http://giitaayan.com/viewisbsong.asp?id=14589,Waah Tera Kya Kehna,2002,Jatin-Lalit,Sameer,"Govinda, Shweta Pandit"
7276,http://giitaayan.com/viewisbsong.asp?id=13158,Nach Di Sham Kaure (Non-Film),2002,"Daler Mehandi, Babalu","Daler Mehandi, Sanjiv Anand","Daler Mehandi, Chorus"
7277,http://giitaayan.com/viewisbsong.asp?id=12549,Karz,1980,Laxmikant-Pyarelal,Anand Bakshi,Kishore
7278,http://giitaayan.com/viewisbsong.asp?id=2436,Girl Friend,1960,Hemant Kumar,Sahir,"Hemant, Lata, Ranu Mukherjee, ..."
7279,http://giitaayan.com/viewisbsong.asp?id=12306,Khel Khiladi Ka,1996,A R Rahman,Mehboob,"Hariharan, Asha"
7280,http://giitaayan.com/viewisbsong.asp?id=3169,Anuraag,1956,Mukesh,Indeevar,Mukesh
7281,http://giitaayan.com/viewisbsong.asp?id=1410,Johny Mera Naam,1970,Kalyanji-Anandji,Indeevar,Kishore
7282,http://giitaayan.com/viewisbsong.asp?id=1411,Swami,1977,Rajesh Roshan,Amit Khanna,Lata
7283,http://giitaayan.com/viewisbsong.asp?id=11138,Dastak,1996,Rajesh Roshan,Javed Akhtar,"Kumar Sanu, Alka Yagnik"
7284,http://giitaayan.com/viewisbsong.asp?id=14469,The Burning Train,1980,R D Burman,Sahir,"Rafi, Asha"
7285,http://giitaayan.com/viewisbsong.asp?id=11765,Hadd Kar Di Aapne,2000,Anand Raj Anand,Anand Bakshi,"Udit Narayan, Kavita Subramaniam"
7286,http://giitaayan.com/viewisbsong.asp?id=1412,Black Mail,1973,Kalyanji-Anandji,Rajinder Krishan,Kishore
7287,http://giitaayan.com/viewisbsong.asp?id=20920,Lage Raho Munna Bhai,2006,Shantanu Moitra,Swanand Kirkire,"Shreya Ghoshal, Sonu Nigam"
7288,http://giitaayan.com/viewisbsong.asp?id=21363,Drona,2008,Dhruv Ghanekar,Vaibhav Modi,"Sunidhi Chauhan, Roop Kumar Ra..."
7289,http://giitaayan.com/viewisbsong.asp?id=2929,Patit Paavan,1955,Jamal Sen,Bharat Vyas,Lata
7290,http://giitaayan.com/viewisbsong.asp?id=1413,Talaash,1969,S D Burman,Majrooh,"Rafi, Lata"
7291,http://giitaayan.com/viewisbsong.asp?id=20799,Sailaab,1990,Bappi Lahiri,Javed Akhtar,"Amit Kumar, Kavita Krishnamurthy"
7292,http://giitaayan.com/viewisbsong.asp?id=12412,Kohraam/ The Explosion,1999,Dilip Sen-Sameer Sen,Anand Bakshi,"Hariharan, Alka Yagnik"
7293,http://giitaayan.com/viewisbsong.asp?id=13160,(Non-Film),1999,Ghulam Ali,Nawab Arzoo,"Kumar Sanu, Kavita Subramaniam"
7294,http://giitaayan.com/viewisbsong.asp?id=13161,(Non-Film),1999,Ghulam Ali,Nawab Arzoo,"Kumar Sanu, Kavita Subramaniam"
7295,http://giitaayan.com/viewisbsong.asp?id=14626,Yeh Kya Ho Raha Hai,2002,Shankar-Ehsaan-Loy,Javed Akhtar,"KayKay, Mahalakshmi, Chorus"
7296,http://giitaayan.com/viewisbsong.asp?id=2437,Aan Milo Sajna,1970,Laxmikant-Pyarelal,Anand Bakshi,Asha
7297,http://giitaayan.com/viewisbsong.asp?id=rmim0459,Naukar,1979,R D Burman,Majrooh,"Asha, Kishore"
7298,http://giitaayan.com/viewisbsong.asp?id=13117,Main Haari/ Defeat,1940,Mir Sahab,Kamal Amrohi,H Khan Mastana
7299,http://giitaayan.com/viewisbsong.asp?id=15001,Naujawaan,1951,S D Burman,Sahir,"Rafi, Geeta, Chorus"
7300,http://giitaayan.com/viewisbsong.asp?id=14760,Ishara,1943,Khurshid Anwar,D N Madhok,Suraiya
7301,http://giitaayan.com/viewisbsong.asp?id=1415,Heera Panna,1973,R D Burman,Anand Bakshi,"Kishore, Lata"
7302,http://giitaayan.com/viewisbsong.asp?id=14876,Kismat,1943,Anil Biswas,Pradeep,"Parul Ghosh, Male Voice?"
7303,http://giitaayan.com/viewisbsong.asp?id=11813,Haqeeqat,1995,Dilip Sen-Sameer Sen,Gulshan Bawra,"Kumar Sanu, Alka Yagnik"
7304,http://giitaayan.com/viewisbsong.asp?id=2438,Mehboobaa,1976,R D Burman,Anand Bakshi,"Lata, Kishore"
7305,http://giitaayan.com/viewisbsong.asp?id=10854,Chaandani,1989,Shiv-Hari,Anand Bakshi,"Asha, Vinod Rathod"
7306,http://giitaayan.com/viewisbsong.asp?id=14596,Wajood,1998,Annu Malik,Javed Akhtar,"Kumar Sanu, Alka Yagnik"
7307,http://giitaayan.com/viewisbsong.asp?id=10415,Arpan,1983,Laxmikant-Pyarelal,Anand Bakshi,Lata
7308,http://giitaayan.com/viewisbsong.asp?id=13346,Nishan,1949,P K Kalla,Pt Indra,"Zohra Bai,T A Moti, Chorus"
7309,http://giitaayan.com/viewisbsong.asp?id=13872,Rattan,1944,Naushad,D N Madhok,Zohra Bai
7310,http://giitaayan.com/viewisbsong.asp?id=rmim0517,Man Ki Jeet,1946,S K Pal,Josh Malihabadi,Sitara Kanpuri
7311,http://giitaayan.com/viewisbsong.asp?id=12386,Kahin Pyaar Na Ho Jaaye,2000,Himesh Reshammiya,Sudhakar Sharma,"Sonu Nigam, Alka Yagnik/ Sonu ..."
7312,http://giitaayan.com/viewisbsong.asp?id=1417,Raajaa Hindustaani,1996,Nadeem-Shravan,Sameer,"Alka Yagnik, Udit Narayan, Kum..."
7313,http://giitaayan.com/viewisbsong.asp?id=14338,Shakti,1948,,Asad Jafry,Suraiya
7314,http://giitaayan.com/viewisbsong.asp?id=3448,Afsar,1950,S D Burman,Narendra Sharma,Suraiya
7315,http://giitaayan.com/viewisbsong.asp?id=12848,Mother '98,98,Dilip Sen-Sameer Sen,Sameer,Udit Narayan/ Anuradha Paudwal...
7316,http://giitaayan.com/viewisbsong.asp?id=11064,Daag - The Fire,1999,Rajesh Roshan,Sameer,"Sukhvindar Singh, Chorus"
7317,http://giitaayan.com/viewisbsong.asp?id=1418,Jab Jab Phool Khile,1965,Kalyanji-Anandji,Anand Bakshi,Rafi
7318,http://giitaayan.com/viewisbsong.asp?id=12461,Kartavya,1995,Dilip Sen-Sameer Sen,Rani Malik,Pankaj Udhas
7319,http://giitaayan.com/viewisbsong.asp?id=rmim0744,Chambal Ki Kasam,1979,Khayyam,Sahir,Lata
7320,http://giitaayan.com/viewisbsong.asp?id=13254,Naazneen,1951,Ghulam Mohammad,Shakeel,Lata
7321,http://giitaayan.com/viewisbsong.asp?id=21019,Bilwamangal,1954,Bulo C Rani,D N Madhok,Suraiyya
7322,http://giitaayan.com/viewisbsong.asp?id=3172,Haatimtaai,1956,S N Tripathi,Akhtar Romani,Rafi
7323,http://giitaayan.com/viewisbsong.asp?id=1419,Shagoon,1964,Khayyam,Sahir,"Rafi, Suman Kalyanpur"
7324,http://giitaayan.com/viewisbsong.asp?id=21288,The Blue Umbrella,2007,Vishal Bhardwaj,Gulzar,Sukhwinder Singh
7325,http://giitaayan.com/viewisbsong.asp?id=1420,Amar Akbar Anthony,1977,Laxmikant-Pyarelal,Anand Bakshi,Rafi
7326,http://giitaayan.com/viewisbsong.asp?id=1416,Shikar,1968,Shankar-Jaikishan,Hasrat,Asha
7327,http://giitaayan.com/viewisbsong.asp?id=rmim0694,(Non-Film),1940,,Fayyaz Hashmi,Abdul Shakoor
7328,http://giitaayan.com/viewisbsong.asp?id=2185,Ishq-e-Laila (Pakistan),1957,,Qatil Shifai,Iqbal Bano
7329,http://giitaayan.com/viewisbsong.asp?id=1421,Zamaane Ko Dikhana Hai,1981,R D Burman,Majrooh,"Shailendra Singh, Asha, Rishi"
7330,http://giitaayan.com/viewisbsong.asp?id=13370,Officer,2001,Deepak Choudhary,Deepak Choudhary,"Jaspindar Narula, Chorus"
7331,http://giitaayan.com/viewisbsong.asp?id=20924,Hungama,2003,Nadeem -Shravan,Sameer,Babul Supriyo
7332,http://giitaayan.com/viewisbsong.asp?id=14148,Sargam,1979,Laxmikant-Pyarelal,Anand Bakshi,"Rafi, Lata"
7333,http://giitaayan.com/viewisbsong.asp?id=1422,Betaab,1983,R D Burman,Anand Bakshi,Shabbir Kumar
7334,http://giitaayan.com/viewisbsong.asp?id=21302,Darbaar,1955,Hansraj Behl,Asad Bhopali,Talat Mahmood
7335,http://giitaayan.com/viewisbsong.asp?id=3449,Papi,1943,Pt Amarnath,Aziz Kashmiri,
7336,http://giitaayan.com/viewisbsong.asp?id=rmim0568,Uddhar,1949,Vasant Desai,Narendra Sharma,"Lata, Chorus"
7337,http://giitaayan.com/viewisbsong.asp?id=14085,Sindoor,1987,Laxmikant-Pyarelal,Anand Bakshi,"Mohammed Ajiz, Lata/ Suresh Wa..."
7338,http://giitaayan.com/viewisbsong.asp?id=12067,Jungle,2000,Sandeep Chowtha,Sameer,"Sukhwinder Singh, Sandeep Chaw..."
7339,http://giitaayan.com/viewisbsong.asp?id=2688,Barsaat,1949,Shankar-Jaikishan,Shailendra,"Lata, Mukesh"
7340,http://giitaayan.com/viewisbsong.asp?id=11238,Diwana,1967,Shankar-Jaikishan,Shailendra,Mukesh
7341,http://giitaayan.com/viewisbsong.asp?id=11334,Door Gagan Ki Chhaon Mein,1964,Kishore,Shailendra,Asha
7342,http://giitaayan.com/viewisbsong.asp?id=11749,Hum Aapke Dil Mein Rehte Hain,1999,Annu Malik,Sameer,Shankar Mahadevan
7343,http://giitaayan.com/viewisbsong.asp?id=15495,The Finest Ghazals of Mehdi Hassan (Non-Film),1985,Niaz Hussain Shami,Meer,Mehdi Hasan
7344,http://giitaayan.com/viewisbsong.asp?id=1424,Ek Nazar,1972,Laxmikant-Pyarelal,"Mir Taqi Mir, Majrooh","Rafi, Lata"
7345,http://giitaayan.com/viewisbsong.asp?id=20692,Chiragh Jalta Raha (Pakistan),1962,Nahal Abdullah,Meer / Fazal Karim Fazli,Noorjehan
7346,http://giitaayan.com/viewisbsong.asp?id=14601,Watan Ke Rakhwaale,1987,Laxmikant-Pyarelal,Majrooh,"Anuradha Paudwal, Mohammed Azi..."
7347,http://giitaayan.com/viewisbsong.asp?id=1426,Patthar Ke Sanam,1967,Laxmikant-Pyarelal,Majrooh,Rafi
7348,http://giitaayan.com/viewisbsong.asp?id=1427,Saawan Ko Aane Do,1979,Rajkamal,Fauq Jaami,Anandkumar C
7349,http://giitaayan.com/viewisbsong.asp?id=11681,Humse Hai Muqabala,1995,A R Rahman,P K Mishra,"Suresh Peters, Noel James, Sha..."
7350,http://giitaayan.com/viewisbsong.asp?id=20731,Bambai Ka Babu,1960,S D Burman,Majrooh,"Asha, Rafi"
7351,http://giitaayan.com/viewisbsong.asp?id=2930,Dr. Vidya,1962,S D Burman,Majrooh,Lata
7352,http://giitaayan.com/viewisbsong.asp?id=2931,Baabar,1960,Roshan,Sahir,Sudha Malhotra
7353,http://giitaayan.com/viewisbsong.asp?id=14307,Shokhiyaan,1951,Jamal Sen,Himmat Rai Sharma,Raajkumari
7354,http://giitaayan.com/viewisbsong.asp?id=11894,Holi,1940,Khemchand Prakash,D N Madhok,"Sitara, Amrit Lal"
7355,http://giitaayan.com/viewisbsong.asp?id=20582,Maan,1954,Anil Biswas,Kaif Bhopali,Lata
7356,http://giitaayan.com/viewisbsong.asp?id=1428,House No. 44,44,S D Burman,Sahir,Lata
7357,http://giitaayan.com/viewisbsong.asp?id=10019,Aankhen,2002,Aadesh Srivastava,Nitin Raikwar,"Nitin Raikwar, Adesh Shrivasta..."
7358,http://giitaayan.com/viewisbsong.asp?id=10020,Aankhen,2002,Aadesh Srivastava,Prasun Joshi,"Sonu Nigam, Remo Fernandes, Am..."
7359,http://giitaayan.com/viewisbsong.asp?id=10252,Aap Ke Deewaane,1980,Rajesh Roshan,Anand Bakshi,"Rafi, Amit, Lata, Beni"
7360,http://giitaayan.com/viewisbsong.asp?id=rmim0329,Mela,1948,Naushad,Shakeel,Zohra Bai
7361,http://giitaayan.com/viewisbsong.asp?id=20639,Ye Dil Kisko Doon,1963,Iqbal Qureshi,Qamar Jalalabadi,"Rafi, Usha Khanna"
7362,http://giitaayan.com/viewisbsong.asp?id=14300,Sandhya,2003,Anand Raj Anand,Praveen Bhardwaj,Anand Raaj Anand
7363,http://giitaayan.com/viewisbsong.asp?id=13391,Pukar,1999,A R Rahman,Majrooh,"Udit Narayan, Hema Sardesai"
7364,http://giitaayan.com/viewisbsong.asp?id=1429,Baazaar,1982,Khayyam,Maqdoom Mohiuddin,"Lata, Talat Aziz"
7365,http://giitaayan.com/viewisbsong.asp?id=rmim0229,Roti,1942,Anil Biswas,Dr Safdar 'Aah',Akhtari Bai
7366,http://giitaayan.com/viewisbsong.asp?id=11372,Do Dil,1947,Pt Gobindram,D N Madhok,Suraiya
7367,http://giitaayan.com/viewisbsong.asp?id=1430,Anubhav,1971,Kanu Roy,Kapil Kumar,Manna Dey
7368,http://giitaayan.com/viewisbsong.asp?id=21354,Libaas,1991,R D Burman,Gulzar,Lata
7369,http://giitaayan.com/viewisbsong.asp?id=10352,Apne Huye Paraye,1964,Shankar-Jaikishan,Shailendra,Mukesh
7370,http://giitaayan.com/viewisbsong.asp?id=10697,Bhaavna,1972,Jaidev,Naqsh Lyallpuri,"Mukesh, Asha"
7371,http://giitaayan.com/viewisbsong.asp?id=1432,Ye Raat Phir Na Aayegi,1966,O P Nayyar,S H Bihari,"Rafi, Asha"
7372,http://giitaayan.com/viewisbsong.asp?id=1433,Mirzaa Ghaalib,1954,Ghulam Mohammad,Mirza Ghalib,Talat
7373,http://giitaayan.com/viewisbsong.asp?id=13175,(Non-Film),1948,,Mirza Ghalib,Saigal
7374,http://giitaayan.com/viewisbsong.asp?id=1434,Phir Subah Hogi,1958,Khayyam,Sahir,"Mukesh, Asha"
7375,http://giitaayan.com/viewisbsong.asp?id=2932,Do Dil,1947,Gobind Ram,D N Madhok,Suraiya
7376,http://giitaayan.com/viewisbsong.asp?id=rmim0766,Meraj-e-Ghazal (Non-Film),1983,Ghulam Ali,Nasir Kazmi,"Asha, Ghulam Ali"
7377,http://giitaayan.com/viewisbsong.asp?id=rmim0547,Namkeen,1982,R D Burman,Gulzar,Asha
7378,http://giitaayan.com/viewisbsong.asp?id=11437,Ek Musafir Ek Hasina,1962,O P Nayyar,Shevan Rizvi,Rafi
7379,http://giitaayan.com/viewisbsong.asp?id=1435,Dil Diya Dard Liya,1966,Naushad,Shakeel,Lata
7380,http://giitaayan.com/viewisbsong.asp?id=20874,Bekhabar,1965,S Mohinder,Raja Mehdi Ali Khan,Rafi
7381,http://giitaayan.com/viewisbsong.asp?id=12554,Kashmir Ki Kali,1964,O P Nayyar,S H Bihari,Asha
7382,http://giitaayan.com/viewisbsong.asp?id=11300,Daakoo Ka Ladka,1935,Master Nagar Das Nayak,Rajiuddin,Master Fida Husain
7383,http://giitaayan.com/viewisbsong.asp?id=11766,Hadd Kar Di Aapne,2000,Anand Raj Anand,Anand Bakshi,"Udit Narayan, Anuradha Paudwal..."
7384,http://giitaayan.com/viewisbsong.asp?id=20925,Rustom Sohrab,1963,Sajjad Hussain,Qamar Jalalabadi,"Rafi, Manna Dey, Saadat Khan, ..."
7385,http://giitaayan.com/viewisbsong.asp?id=15496,Best Of Ghulam Ali (Non-Film),1990,,Jamiluddin Ali,Ghulam Ali
7386,http://giitaayan.com/viewisbsong.asp?id=1436,Ghar,1978,R D Burman,Gulzar,Kishore
7387,http://giitaayan.com/viewisbsong.asp?id=10674,Begaana,1963,Sapan-Jagmohan,Shailendra,Rafi
7388,http://giitaayan.com/viewisbsong.asp?id=1437,Jahanara,1964,Madan Mohan,Rajinder Krishan,Talat
7389,http://giitaayan.com/viewisbsong.asp?id=15171,Baarish,1957,C Ramchandra,Rajinder Krishan,"Lata, Chitalkar"
7390,http://giitaayan.com/viewisbsong.asp?id=rmim0705,Aparaadhi Kaun,1957,Salil Chowdhury,Majrooh,Manna Dey
7391,http://giitaayan.com/viewisbsong.asp?id=12807,Mission Kashmir,2000,Shankar-Ehsaan-Loy,Sameer,"Shankar Mahadevan, Chorus"
7392,http://giitaayan.com/viewisbsong.asp?id=21345,Duniya,1984,R D Burman,Javed Akhtar,Kishore
7393,http://giitaayan.com/viewisbsong.asp?id=1438,Phir Subah Hogi,1958,Khayyam,Sahir,"Mukesh, Rafi"
7394,http://giitaayan.com/viewisbsong.asp?id=rmim0146,Dooj Ka Chand,1964,Roshan,Sahir,Manna Dey
7395,http://giitaayan.com/viewisbsong.asp?id=15203,Rani Rupmati,1959,S N Tripathi,Bharat Vyas,"Lata, Rafi / Rafi"
7396,http://giitaayan.com/viewisbsong.asp?id=14886,Sikandar,1941,Mir Saheb?/Rafiq Ghaznavi?,Pt Sudarshan,Sheela
7397,http://giitaayan.com/viewisbsong.asp?id=2440,Prem Kahaani,1975,Laxmikant-Pyarelal,Anand Bakshi,"Mukesh, Lata"
7398,http://giitaayan.com/viewisbsong.asp?id=rmim0675,(Non-Film),2002,Ghanshyam Vaswani,Kanwar Mahinder Singh Bedi Sahar,Jagjit Singh
7399,http://giitaayan.com/viewisbsong.asp?id=10593,Biwi Ho To Aisi,1988,Laxmikant-Pyarelal,Anjaan,"Anuradha Paudwal, Mohammed Aziz"
7400,http://giitaayan.com/viewisbsong.asp?id=21269,Jigri Dost,1969,Laxmikant-Pyarelal,Anand Bakshi,"Lata, Rafi"
