,Song,Film,Year,Music Director,Lyricist,Singers
9203,http://giitaayan.com/viewisbsong.asp?id=1804,Mohraa,1994,Viju Shah,Anand Bakshi,"Udit Narayan, Kavita Krishnamu..."
9204,http://giitaayan.com/viewisbsong.asp?id=12094,Jeet,1996,Nadeem-Shravan,Sameer,"Kumar Sanu, Alka Yagnik"
9205,http://giitaayan.com/viewisbsong.asp?id=2478,Yaatrik,1952,Pankaj Mullick,Pt. Bhushan,Dhananjay Bhattacharya
9206,http://giitaayan.com/viewisbsong.asp?id=13902,Sur,2002,M M Kreem,Nida Fazli,"Lucky Ali, Sunidhi Chauhan"
9207,http://giitaayan.com/viewisbsong.asp?id=20629,Mai Baap,1957,O P Nayyar,Qamar Jalalabadi,"Geeta, Rafi"
9208,http://giitaayan.com/viewisbsong.asp?id=rmim0406,Shair,1949,Ghulam Mohammad,Shakeel,Lata
9209,http://giitaayan.com/viewisbsong.asp?id=12268,Jhankaar Beats,2003,Vishal-Shekhar,Vishal Dadlani,KK
9210,http://giitaayan.com/viewisbsong.asp?id=rmim0247,Jhankar Beats,2003,Vishal-Shekhar,Vishal Dadlani,"KK, Chorus"
9211,http://giitaayan.com/viewisbsong.asp?id=11975,Inaam,1955,S N Tripathi,Raja Mehdi Ali Khan,Rafi
9212,http://giitaayan.com/viewisbsong.asp?id=15206,Kalpanaa,1960,O P Nayyar,Qamar Jalalabadi,"Rafi, Manna Dey"
9213,http://giitaayan.com/viewisbsong.asp?id=10823,Jaan (Non-Film),2000,Anand-Milind,Anand Bakshi,"Hariharan, Sadhana Sargam"
9214,http://giitaayan.com/viewisbsong.asp?id=1805,Zindagi Aur Hum,1962,Roshan,Veer Mohammadpuri,Lata
9215,http://giitaayan.com/viewisbsong.asp?id=12043,Jaan (Non-Film),2000,Nikhil-Vinay,Faiz Anwar,Sonu Nigam
9216,http://giitaayan.com/viewisbsong.asp?id=21414,Kasturi,1954,Pankaj Mullick,Vrajendra Gaur,Pankaj Mullick
9217,http://giitaayan.com/viewisbsong.asp?id=10429,Shamaa Parawaanaa,1954,Shankar-Ehsaan-Loy,Javed Akhtar,Roop Kumar Rathod/ Shreya Ghos...
9218,http://giitaayan.com/viewisbsong.asp?id=14181,Shamaa Parawaanaa,1954,Husnlal-Bhagatram,Majrooh,Suraiya
9219,http://giitaayan.com/viewisbsong.asp?id=1815,Stree,1961,C Ramchandra,Bharat Vyas,Lata
9220,http://giitaayan.com/viewisbsong.asp?id=21220,Khakee,2004,Ram Sampat,Sameer,Sonu Nigam
9221,http://giitaayan.com/viewisbsong.asp?id=21159,Gangster,2006,Pritam,Sayeed Quadri,Kay Kay
9222,http://giitaayan.com/viewisbsong.asp?id=1806,Bombay,1995,A R Rahman,Mehboob,
9223,http://giitaayan.com/viewisbsong.asp?id=3485,Sankalp,1974,Khayyam,Kaifi Azmi,"Sulakshana Pandit, Vinod Sharma"
9224,http://giitaayan.com/viewisbsong.asp?id=13092,Main Prem Ki Diwani Hoon,2003,Annu Malik,Dev Kohli,Shaan
9225,http://giitaayan.com/viewisbsong.asp?id=11906,Haasil,2003,Jatin-Lalit,Israar Ansari,"Roop Kumar Rathod, Javed Ali"
9226,http://giitaayan.com/viewisbsong.asp?id=2480,Dil Se,1998,A R Rahman,Gulzar,"Sonu Nigam, Kavita Krishnamurthy"
9227,http://giitaayan.com/viewisbsong.asp?id=1807,Dhool Ka Phool,1959,N Dutta,Sahir,Rafi
9228,http://giitaayan.com/viewisbsong.asp?id=1808,Hamraaz,1967,Ravi,Sahir,"Mahendra Kapoor, Asha"
9229,http://giitaayan.com/viewisbsong.asp?id=1809,Aap To Aise Na The,1980,Usha Khanna,Nida Fazli,Hemlata / Manhar / Rafi
9230,http://giitaayan.com/viewisbsong.asp?id=13470,Prem Granth,1996,Laxmikant-Pyarelal,Anand Bakshi,Vinod Rathod
9231,http://giitaayan.com/viewisbsong.asp?id=13821,Raja Saab,1969,Kalyanji-Anandji,Anand Bakshi,"Rafi, Suman"
9232,http://giitaayan.com/viewisbsong.asp?id=1810,Mera Saaya,1966,Madan Mohan,Raja Mehdi Ali Khan,Lata
9233,http://giitaayan.com/viewisbsong.asp?id=rmim0005,Insan Aur Adami (Pakistan),1972,M Ashraf,Shabab Kiranvi,"Noorjehan, Mehdi Hasan"
9234,http://giitaayan.com/viewisbsong.asp?id=3228,Doosari Seetaa,1974,R D Burman,Gulzar,Asha/ Nitin Mukesh
9235,http://giitaayan.com/viewisbsong.asp?id=12270,Jhankaar Beats,2003,Vishal-Shekhar,Vishal Dadlani,"Amit Kumar, KK"
9236,http://giitaayan.com/viewisbsong.asp?id=1811,Chitchor,1976,Ravindra Jain,Ravindra Jain,"Yesudas, Hemlata"
9237,http://giitaayan.com/viewisbsong.asp?id=11221,Light House,1958,Kalyanji-Anandji,Indeevar,Rafi
9238,http://giitaayan.com/viewisbsong.asp?id=12731,Light House,1958,N Dutta,Sahir,"Rafi, Asha"
9239,http://giitaayan.com/viewisbsong.asp?id=11262,Ladaki Pasand Hai,1971,R D Burman,Majrooh,"Kishore, Lata"
9240,http://giitaayan.com/viewisbsong.asp?id=1812,Tere Ghar Ke Samne,1963,S D Burman,Hasrat,Rafi
9241,http://giitaayan.com/viewisbsong.asp?id=1813,Andaz,1949,Naushad,Majrooh,Mukesh
9242,http://giitaayan.com/viewisbsong.asp?id=12714,Ladaki Pasand Hai,1971,Sonik-Omi,G S Rawal,"Mukesh, Hemlata"
9243,http://giitaayan.com/viewisbsong.asp?id=11235,Karz,1980,Naushad,Shakeel,Lata
9244,http://giitaayan.com/viewisbsong.asp?id=rmim0274,Khandan,1942,Ghulam Haider,D N Madhok,Noorjehan
9245,http://giitaayan.com/viewisbsong.asp?id=20929,Ghar Ghar Mein Diwaali,1955,Roshan,Prem Dhawan,Lata
9246,http://giitaayan.com/viewisbsong.asp?id=12550,Karz,1980,Laxmikant-Pyarelal,Anand Bakshi,"Kishore, Lata"
9247,http://giitaayan.com/viewisbsong.asp?id=13813,Raja Aur Rank,1968,Laxmikant-Pyarelal,Anand Bakshi,Lata
9248,http://giitaayan.com/viewisbsong.asp?id=12857,Mr. & Mrs. Khilaadi,1997,Annu Malik,Dev Kohli,"Udit Narayan, Alka Yagnik"
9249,http://giitaayan.com/viewisbsong.asp?id=10809,Champion,2000,Annu Malik,Javed Akhtar,"Abhijit, Kavita Subramaniam"
9250,http://giitaayan.com/viewisbsong.asp?id=14291,Style,2003,Sanjeev-Darshan,Abbas,"Abhijeet, Hema Sardesai"
9251,http://giitaayan.com/viewisbsong.asp?id=13986,Saahibaan,1993,Shiv-Hari,Anand Bakshi,Alka Yagnik
9252,http://giitaayan.com/viewisbsong.asp?id=15026,Mayur Pankh,1953,Shankar-Jaikishan,Hasrat,Lata
9253,http://giitaayan.com/viewisbsong.asp?id=11324,Do Ustaad,1959,O P Nayyar,Qamar Jalalabadi,"Rafi, Asha"
9254,http://giitaayan.com/viewisbsong.asp?id=10705,Abhi To Jee Lein,1977,Kalyanji-Anandji,Qamar Jalalabadi,Mukesh
9255,http://giitaayan.com/viewisbsong.asp?id=10289,Abhi To Jee Lein,1949,Sapan-Jagmohan,Indeevar,"Kishore, Asha"
9256,http://giitaayan.com/viewisbsong.asp?id=3229,Pukaar,1983,R D Burman,Gulshan Bawra,Amitabh
9257,http://giitaayan.com/viewisbsong.asp?id=20801,Aflatoon,1997,Dilip Sen-Sameer Sen,Anand Bakshi,"Hariharan, Chitra"
9258,http://giitaayan.com/viewisbsong.asp?id=14094,Shabnam,1949,S D Burman,Qamar Jalalabadi,"Mukesh, Shamshad"
9259,http://giitaayan.com/viewisbsong.asp?id=11164,Judwaa,1996,Rajesh Roshan,Indeevar,"Sadhana Sargam, Mohammed Aziz,..."
9260,http://giitaayan.com/viewisbsong.asp?id=2232,Dillagi,1949,Naushad,Shakeel,"Suraiya, Shyam"
9261,http://giitaayan.com/viewisbsong.asp?id=2725,Hero,1983,Laxmikant-Pyarelal,Anand Bakshi,"Anuradha Paudwal, Manhar"
9262,http://giitaayan.com/viewisbsong.asp?id=12103,Judwaa,1996,Annu Malik,Dev Kohli,"Kumar Sanu, Poornima"
9263,http://giitaayan.com/viewisbsong.asp?id=2726,Dhool Ka Phool,1959,N Dutta,Sahir,Lata
9264,http://giitaayan.com/viewisbsong.asp?id=10784,Khudaa Gawaah,1992,Sajid-Wajid,Anand Bakshi,"Udit Narayan, Alka Yagnik"
9265,http://giitaayan.com/viewisbsong.asp?id=1814,Suhagan,1964,Madan Mohan,Hasrat,Rafi
9266,http://giitaayan.com/viewisbsong.asp?id=1735,Darr,1993,Shiv-Hari,Anand Bakshi,"Lata, Udit Narayan"
9267,http://giitaayan.com/viewisbsong.asp?id=21272,Raju Ban Gaya Gentleman,1992,Jatin-Lalit,,"Alka Yagnik, Kumar Sanu"
9268,http://giitaayan.com/viewisbsong.asp?id=1817,Aashiqui,1990,Nadeem-Shravan,"Sameer, Rani Mallik","Anuradha Paudwal, Kumar Sanu"
9269,http://giitaayan.com/viewisbsong.asp?id=1818,Criminal,1995,M M Kreem,Indeevar,"Kumar Sanu, Alka Yagnik"
9270,http://giitaayan.com/viewisbsong.asp?id=21308,Murliwala,1951,Sudhir Phadke,Bharat Vyas,Lata
9271,http://giitaayan.com/viewisbsong.asp?id=21257,Inkaar,1977,Rajesh Roshan,,Usha Mangeshkar
9272,http://giitaayan.com/viewisbsong.asp?id=12474,Khudaa Gawaah,1992,Laxmikant-Pyarelal,Anand Bakshi,Kavita Subramaniam/ Mohammed A...
9273,http://giitaayan.com/viewisbsong.asp?id=10857,Khudaa Gawaah,1992,Shiv-Hari,Anand Bakshi,"Suresh Wadkar, Nitin Mukesh"
9274,http://giitaayan.com/viewisbsong.asp?id=12473,Khudaa Gawaah,1992,Laxmikant-Pyarelal,Anand Bakshi,Kavita Subramaniam/ Mohammed A...
9275,http://giitaayan.com/viewisbsong.asp?id=3486,Tu Nahin Aur Sahi,1960,Ravi,Majrooh,Mukesh
9276,http://giitaayan.com/viewisbsong.asp?id=1819,Arth,1982,Jagjit Singh,Iftikhar Immam Siddiqui,Chitra Singh
9277,http://giitaayan.com/viewisbsong.asp?id=2979,Sharaarat,1959,Shankar-Jaikishan,Hasrat,"Geeta, Kishore"
9278,http://giitaayan.com/viewisbsong.asp?id=1825,Kudrat,1981,R D Burman,Majrooh,Lata
9279,http://giitaayan.com/viewisbsong.asp?id=11823,Honeymoon,1992,Anand-Milind,Majrooh,"Anuradha Paudwal, Udit Narayan..."
9280,http://giitaayan.com/viewisbsong.asp?id=1820,Des Pardes,1978,Rajesh Roshan,Amit Khanna,"Kishore, chorus"
9281,http://giitaayan.com/viewisbsong.asp?id=11184,Do Hazaar Ek/ 2001,2001,Nadeem-Shravan,Sameer,"Anuradha Paudwal, Kumar Sanu"
9282,http://giitaayan.com/viewisbsong.asp?id=2481,Seemaa,1955,Shankar-Jaikishan,Shailendra,"Manna Dey, chorus"
9283,http://giitaayan.com/viewisbsong.asp?id=1821,Dekh Kabiraa Royaa,1957,Madan Mohan,Rajinder Krishan,Lata
9284,http://giitaayan.com/viewisbsong.asp?id=1822,Paraya Dhan,1971,R D Burman,Anand Bakshi,"Kishore, Lata"
9285,http://giitaayan.com/viewisbsong.asp?id=11124,Roop Ki Raani Choron Kaa Raajaa,1993,Anand Raj Anand,"Dev Kohli, Manoj Darpan",
9286,http://giitaayan.com/viewisbsong.asp?id=13779,Roop Ki Raani Choron Kaa Raajaa,1993,Laxmikant-Pyarelal,Javed Akhtar,"Asha, Amit Kumar"
9287,http://giitaayan.com/viewisbsong.asp?id=1823,Roop Ki Rani Choron Ka Raja,1961,Shankar-Jaikishan,Hasrat,"Talat, Lata"
9288,http://giitaayan.com/viewisbsong.asp?id=20714,Jawani,1984,R D Burman,Gulshan Bawra,"Asha, Amit Kumar"
9289,http://giitaayan.com/viewisbsong.asp?id=1824,Anjaam,1993,Anand-Milind,Sameer,"Alka Yagnik, Udit Narayan"
9290,http://giitaayan.com/viewisbsong.asp?id=3230,Joru Ka Bhaai,1955,Jaidev,Vishwamitra Adil,Lata
9291,http://giitaayan.com/viewisbsong.asp?id=14011,Saajan,1991,Nadeem-Shravan,Sameer,Alka Yagnik
9292,http://giitaayan.com/viewisbsong.asp?id=10608,Baarood,1976,S D Burman,Anand Bakshi,"Mukesh, Shivangi Kolhapure"
9293,http://giitaayan.com/viewisbsong.asp?id=12967,Main Suhagan Hoon,1964,Lachchhi Ram,Kaifi Azmi,"Rafi, Asha/ Rafi"
9294,http://giitaayan.com/viewisbsong.asp?id=14766,Nishana,1950,Khurshid Anwar,Nakhshab,Geeta Roy
9295,http://giitaayan.com/viewisbsong.asp?id=13457,Phir Bhi Dil Hai Hindustaani,2000,Jatin-Lalit,Javed Akhtar,
9296,http://giitaayan.com/viewisbsong.asp?id=14347,Takshak,1999,A R Rahman,Mehboob,"Hema Sardesai, Chorus"
9297,http://giitaayan.com/viewisbsong.asp?id=2980,Shikast,1953,Shankar-Jaikishan,Hasrat,Talat
9298,http://giitaayan.com/viewisbsong.asp?id=13733,Road,2002,Sandesh Shandilya,Nitin Raikwar,"KayKay, Sunidhi Chauhan"
9299,http://giitaayan.com/viewisbsong.asp?id=13220,Naginaa,1986,Laxmikant-Pyarelal,Anand Bakshi,"Anuradha Paudwal, Mohammed Aziz"
9300,http://giitaayan.com/viewisbsong.asp?id=14066,Sangam Ho ke Rahegaa,1994,Anand-Milind,Saawan Kumar,Kavita Subramaniam
9301,http://giitaayan.com/viewisbsong.asp?id=13153,Na Tum Jaano Na Hum,2002,Rajesh Roshan,Anand Bakshi,"Abhijit, Pamela Jain"
9302,http://giitaayan.com/viewisbsong.asp?id=20818,Zindagi Zindagi,1972,S D Burman,Anand Bakshi,Kishore
9303,http://giitaayan.com/viewisbsong.asp?id=rmim0689,Maa Ka Pyar,1949,Govind Ram,I C Kapoor,Lata
9304,http://giitaayan.com/viewisbsong.asp?id=10520,Bhrashtaachaar,1989,Viju Shah,"Maya Govind, Dev Kolhi","Abhijit, Anuradha Paudwal"
9305,http://giitaayan.com/viewisbsong.asp?id=10591,Aakhree Raasta,1986,Laxmikant-Pyarelal,Anand Bakshi,Alka Yagnik
9306,http://giitaayan.com/viewisbsong.asp?id=21010,(Non-film),1930,Dilip Kumar Roy,,Dilip Kumar Roy
9307,http://giitaayan.com/viewisbsong.asp?id=10157,Nageenaa,1951,Laxmikant-Pyarelal,Anand Bakshi,"S Janaki, Mohammed Aziz"
9308,http://giitaayan.com/viewisbsong.asp?id=13266,Nageenaa,1951,Shankar-Jaikishan,Shailendra,Lata
9309,http://giitaayan.com/viewisbsong.asp?id=14087,Sone Pe Suhaagaa,1988,Bappi Lahiri,Indeevar,"Nitin Mukesh, Asha"
9310,http://giitaayan.com/viewisbsong.asp?id=13750,Raju Chacha,2000,Jatin-Lalit,Anand Bakshi,"Shaan, Ajay Devgan"
9311,http://giitaayan.com/viewisbsong.asp?id=12865,Meeraa Kaa Mohan,1992,Arun Paudwal,Indeevar,"Suresh Wadkar, Anuradha Paudwal"
9312,http://giitaayan.com/viewisbsong.asp?id=10198,Humraaz,2002,Anand-Milind,Sameer,"Anuradha Paudwal, Mohammed Aziz"
9313,http://giitaayan.com/viewisbsong.asp?id=15557,Golden Greatest of Mehdi Hassan (Non-Film),1994,,Qateel Shifai,Mehdi Hasan
9314,http://giitaayan.com/viewisbsong.asp?id=11688,Humraaz,2002,Himesh Reshammiya,Sudhakar Sharma,Udit Narayan/ Alka Yagnik
9315,http://giitaayan.com/viewisbsong.asp?id=13626,Pardesi,1941,Khemchand Prakash,D N Madhok,Khursheed
9316,http://giitaayan.com/viewisbsong.asp?id=15045,Harishchandra Taramati,1963,Laxmikant-Pyarelal,Pradeep,Pradeep
9317,http://giitaayan.com/viewisbsong.asp?id=11591,Goonj Uthi Shehnaai,1959,Vasant Desai,Bharat Vyas,Lata
9318,http://giitaayan.com/viewisbsong.asp?id=1826,Parwana,1947,Khurshid Anwar,D N Madhok,Saigal
9319,http://giitaayan.com/viewisbsong.asp?id=2466,Sangeet Samrat Tansen,1962,S N Tripathi,Tansen,"Poorna Seth, Pandarinath Kolha..."
9320,http://giitaayan.com/viewisbsong.asp?id=rmim0200,Doosri Shadi,1947,Gobind Ram,I C Kapoor,Zohra Bai
9321,http://giitaayan.com/viewisbsong.asp?id=14744,Waisa Bhi Hota Hai Part II,2003,Vishal-Shekhar,Vishal Dadlani,Kailash Kher
9322,http://giitaayan.com/viewisbsong.asp?id=11845,Hamari Manzil,1949,Husnlal-Bhagatram,Qamar Jalalabadi/Rajinder Krishan?,Rafi
9323,http://giitaayan.com/viewisbsong.asp?id=15558,Kehna Usey (Non-Film),1984,Niaz Ahmed,Farhat Shahzad,Mehdi Hasan
9324,http://giitaayan.com/viewisbsong.asp?id=2962,Lahore,1949,Shyam Sundar,Rajinder Krishan,Lata
9325,http://giitaayan.com/viewisbsong.asp?id=rmim0440,Lahore,1949,Shyam Sundar,Rajinder Krishan,Lata
9326,http://giitaayan.com/viewisbsong.asp?id=1827,Madhumati,1958,Salil Chowdhury,Shailendra,Rafi
9327,http://giitaayan.com/viewisbsong.asp?id=15015,Ambar,1952,Ghulam Mohammad,Shakeel,Lata
9328,http://giitaayan.com/viewisbsong.asp?id=15204,Rani Rupmati,1959,S N Tripathi,Bharat Vyas,Manna Dey
9329,http://giitaayan.com/viewisbsong.asp?id=11513,Gadar - Ek Prem Katha,2001,Uttam Singh,Anand Bakshi,"Udit Narayan/ Udit Narayan, Al..."
9330,http://giitaayan.com/viewisbsong.asp?id=rmim0162,Kavita,1944,Shankarrao Vyas,Ramesh Gupta,
9331,http://giitaayan.com/viewisbsong.asp?id=10460,Ek Hi Raastaa,1956,Saraswati Devi,Pradeep,Amirbai
9332,http://giitaayan.com/viewisbsong.asp?id=11430,Ek Hi Raastaa,1956,Hemant Kumar,Majrooh,Lata
9333,http://giitaayan.com/viewisbsong.asp?id=10464,Sangraam,1993,Naushad,Tanvir Naqvi,"Zohra Bai, Shamshad"
9334,http://giitaayan.com/viewisbsong.asp?id=14003,Sangraam,1993,Nadeem-Shravan,Sameer,Sadhana Sargam
9335,http://giitaayan.com/viewisbsong.asp?id=1828,Nayaa Daur,1957,O P Nayyar,Sahir,"Rafi, Asha"
9336,http://giitaayan.com/viewisbsong.asp?id=10450,Raam Avtaar,1988,Saraswati Devi,J S Kashyap 'Natawa',Devika Rani
9337,http://giitaayan.com/viewisbsong.asp?id=13786,Raam Avtaar,1988,Laxmikant-Pyarelal,Anand Bakshi,"Mohammed Aziz, Lata"
9338,http://giitaayan.com/viewisbsong.asp?id=12909,Mawaali,1983,Bappi Lahiri,Indeevar,"Kishore, Asha"
9339,http://giitaayan.com/viewisbsong.asp?id=10131,Balidaan,1985,Dilip Sen-Sameer Sen,Anand Bakshi,"Lalit Sen, Shweta"
9340,http://giitaayan.com/viewisbsong.asp?id=10573,Sagaai,1951,Bappi Lahiri,Indeevar,S Janaki
9341,http://giitaayan.com/viewisbsong.asp?id=15560,Mahtab (Non-Film),1992,Ghulam Ali,Qateel Shifai,Ghulam Ali
9342,http://giitaayan.com/viewisbsong.asp?id=rmim0383,Gharbaar,1953,Vasant Prabhu,Indeevar,"Talat, Asha"
9343,http://giitaayan.com/viewisbsong.asp?id=14304,Sagaai,1951,C Ramchandra,Rajinder Krishan,"Lata, Rafi"
9344,http://giitaayan.com/viewisbsong.asp?id=rmim0727,Hamdard,1953,Anil Biswas,Prem Dhawan,Lata
9345,http://giitaayan.com/viewisbsong.asp?id=12937,Mr. & Mrs. '55,55,O P Nayyar,Majrooh,"Rafi, Geeta"
9346,http://giitaayan.com/viewisbsong.asp?id=20686,Sona Chandi (Pakistan),1983,Wajahat Attre,Khwaja Parvez,Noorjehan
9347,http://giitaayan.com/viewisbsong.asp?id=14492,Teen Deviyan,1965,S D Burman,Majrooh,"Lata, Kishore"
9348,http://giitaayan.com/viewisbsong.asp?id=2234,Dil Apnaa Aur Preet Paraai,1960,Shankar-Jaikishan,Hasrat,Asha
9349,http://giitaayan.com/viewisbsong.asp?id=3231,Aaraam,1951,Anil Biswas,Rajinder Krishan,Lata
9350,http://giitaayan.com/viewisbsong.asp?id=13314,Nili,1950,S Mohinder,Surjeet Sethi,Suraiya
9351,http://giitaayan.com/viewisbsong.asp?id=rmim0009,Roti,1942,Anil Biswas,Dr Safdar 'Aah',Akhtari Bai Faizabadi
9352,http://giitaayan.com/viewisbsong.asp?id=12279,Jaadoo,1951,Naushad,Shakeel,Lata
9353,http://giitaayan.com/viewisbsong.asp?id=2727,Ek Saal,1957,Ravi,Ravi,"Lata, Hemant"
9354,http://giitaayan.com/viewisbsong.asp?id=20562,Chandi Sona,1977,R D Burman,Majrooh,"Asha, Kishore, Manna Dey"
9355,http://giitaayan.com/viewisbsong.asp?id=21245,Dhund,1973,Ravi,Sahir,Asha
9356,http://giitaayan.com/viewisbsong.asp?id=14746,Rules: Pyar Ka Superhit Formula,2003,Sandesh Shandilya,Subrat Sinha,"KK, Sanjeevani"
9357,http://giitaayan.com/viewisbsong.asp?id=2235,Aurat,1953,Shankar-Jaikishan,Hasrat,Lata
9358,http://giitaayan.com/viewisbsong.asp?id=3065,Aawaaz,1956,Salil Chowdhury,Zia Sarhadi,Lata
9359,http://giitaayan.com/viewisbsong.asp?id=2236,Kaamsutra - A Tale of Love,1998,Mychel Danna,Qatil Shifai,Iqbal Bano / Shobha Gurtu
9360,http://giitaayan.com/viewisbsong.asp?id=1829,Call Girl,1974,Sapan-Jagmohan,Naqsh Lyallpuri,Kishore / Lata
9361,http://giitaayan.com/viewisbsong.asp?id=14079,Sherani,1988,Kalyanji-Anandji,Anjaan,"Mohammed Aziz, Asha"
9362,http://giitaayan.com/viewisbsong.asp?id=1830,Jugnu,1947,Firoz Nizami,,Noorjehan
9363,http://giitaayan.com/viewisbsong.asp?id=3487,Amar,1954,Naushad,Shakeel,Lata
9364,http://giitaayan.com/viewisbsong.asp?id=10457,Pagli,1943,Husnlal-Bhagatram,Rajinder Krishan,Suraiya
9365,http://giitaayan.com/viewisbsong.asp?id=21370,Majhli Didi,1967,Hemant Kumar,Neeraj,Hemant Kumar
9366,http://giitaayan.com/viewisbsong.asp?id=rmim0411,Eight Days/ Aath Din/ 8 Days/ 8 Din,8,S D Burman,G S Nepali,S D Burman
9367,http://giitaayan.com/viewisbsong.asp?id=2728,Angaarey,1954,S D Burman,Sahir,Lata
9368,http://giitaayan.com/viewisbsong.asp?id=13624,Pagli,1943,Pt Gobindram,Qamar Jalalabadi,Naseem Akhtar
9369,http://giitaayan.com/viewisbsong.asp?id=11419,Eighteen Fifty Seven/ 1857,1857,Sajjad Hussain,Anjum Pilibhiti,Suraiya
9370,http://giitaayan.com/viewisbsong.asp?id=2482,Bahurani,1963,C Ramchandra,Sahir,"Lata, Hemant"
9371,http://giitaayan.com/viewisbsong.asp?id=rmim0149,Minister,1959,Madan Mohan,Rajinder Krishan,Lata
9372,http://giitaayan.com/viewisbsong.asp?id=1831,Shama,1961,Ghulam Mohammad,Kaifi Azmi,Rafi
9373,http://giitaayan.com/viewisbsong.asp?id=2981,Naubahaar,1952,Roshan,Shailendra,Lata
9374,http://giitaayan.com/viewisbsong.asp?id=1832,Laal Pathhar,1971,Shankar-Jaikishan,Hasrat,Rafi
9375,http://giitaayan.com/viewisbsong.asp?id=1833,Adaalat,1958,Madan Mohan,Rajinder Krishan,Lata
9376,http://giitaayan.com/viewisbsong.asp?id=2483,Ghazal,1964,Madan Mohan,Sahir,"Lata, Minoo Purshottam"
9377,http://giitaayan.com/viewisbsong.asp?id=13406,Pyaar Kiya Nahin Jaata,2002,Milind Sagar,Shyam Anuragi,"Sonu Nigam, Sunidhi Chauhan, S..."
9378,http://giitaayan.com/viewisbsong.asp?id=15000,Kaali Ghataa,1951,Shankar-Jaikishan,Hasrat,Lata
9379,http://giitaayan.com/viewisbsong.asp?id=12545,Kanyadan,1968,Shankar-Jaikishan,Hasrat,Rafi
9380,http://giitaayan.com/viewisbsong.asp?id=rmim0432,Maalkin,1953,Roshan,Rajinder Krishan,Lata
9381,http://giitaayan.com/viewisbsong.asp?id=15564,Ghulam Ali (Non-Film),1987,Ghulam Ali,K M Arif,Ghulam Ali
9382,http://giitaayan.com/viewisbsong.asp?id=12261,Jaan Hatheli Pe,1987,Laxmikant-Pyarelal,Anjaan,"Suresh Wadkar, Lata"
9383,http://giitaayan.com/viewisbsong.asp?id=14865,Jhoola,1962,Salil Chowdhury,Rajinder Krishan,Lata
9384,http://giitaayan.com/viewisbsong.asp?id=10620,Uttar Dakshin,1987,Shankar-Jaikishan,Shailendra,Lata
9385,http://giitaayan.com/viewisbsong.asp?id=3232,Nateeja,1947,Rashid Attre,Nakshab,Zohra Bai
9386,http://giitaayan.com/viewisbsong.asp?id=14974,Arzoo,1950,Anil Biswas,Majrooh,Lata
9387,http://giitaayan.com/viewisbsong.asp?id=1834,Angaarey,1954,S D Burman,Sahir,Lata
9388,http://giitaayan.com/viewisbsong.asp?id=1835,Nayaa Ghar,1953,Shankar-Jaikishan,Shailendra,Talat
9389,http://giitaayan.com/viewisbsong.asp?id=2729,Angaarey,1954,S D Burman,Sahir,Lata
9390,http://giitaayan.com/viewisbsong.asp?id=3233,Lahore,1949,Shyam Sundar,Rajinder Krishan,Lata
9391,http://giitaayan.com/viewisbsong.asp?id=14506,Uttar Dakshin,1987,Laxmikant-Pyarelal,Anand Bakshi,Kavita Subramaniam
9392,http://giitaayan.com/viewisbsong.asp?id=rmim0703,Rare Gems (Non-Film),1970,Jagjit Singh,"Ghalib, Amir Minai","Jagjit Singh, Chitra Singh"
9393,http://giitaayan.com/viewisbsong.asp?id=1836,Daadi Maa,1966,Roshan,Majrooh,"Manna Dey, Mahendra Kapoor"
9394,http://giitaayan.com/viewisbsong.asp?id=2983,Parwana,1947,Khurshid Anwar,D N Madhok,Saigal
9395,http://giitaayan.com/viewisbsong.asp?id=12834,Mast/ When Dreams Come True,1999,Sandeep Chowtha,Nitin Raikwar,Sandeep Chowtha/ Sunidhi Chauhan
9396,http://giitaayan.com/viewisbsong.asp?id=10819,Jis Desh Mein Gangaa Rehtaa Hai,2000,Annu Malik,Sameer,"Shankar Mahadevan, Jaspindar N..."
9397,http://giitaayan.com/viewisbsong.asp?id=12016,Jis Desh Mein Gangaa Rehtaa Hai,2000,Anand Raj Anand,"Dev Kohli, Pravin Bhardwaj","Bali Brahmbhat, Sunidhi Chauha..."
9398,http://giitaayan.com/viewisbsong.asp?id=11714,Har Dil Jo Pyaar Karegaa/ Love Can Happen Anytime,2000,Annu Malik,Sameer,"Udit Narayan, Alka Yagnik, Cho..."
9399,http://giitaayan.com/viewisbsong.asp?id=11839,Halaaku,1956,Shankar-Jaikishan,Hasrat,Lata
9400,http://giitaayan.com/viewisbsong.asp?id=21408,Dev D,2009,Amit Trivedi,Amitabh Bhattacharya,Aditi Singh Sharma
9401,http://giitaayan.com/viewisbsong.asp?id=14888,Sikandar,1941,Mir Saheb?/Rafiq Ghaznavi?,Pt Sudarshan,Menaka
9402,http://giitaayan.com/viewisbsong.asp?id=14612,Yeh Dil Aashiqana,2002,Nadeem-Shravan,Sameer,"Kumar Sanu, Anuradha Paudwal"
9403,http://giitaayan.com/viewisbsong.asp?id=1837,Andaz,1949,Naushad,Majrooh,Lata
9404,http://giitaayan.com/viewisbsong.asp?id=1838,Baaton Baaton Mein,1979,Rajesh Roshan,Amit Khanna,"Lata, Amit Kumar, Pearl Padamsee"
9405,http://giitaayan.com/viewisbsong.asp?id=rmim0349,Jogan,1950,Bulo C Rani,Meerabai,"Geeta, Male Voice"
