,Song,Film,Year,Music Director,Lyricist,Singers
4207,http://giitaayan.com/viewisbsong.asp?id=11076,Dil Kahin Hosh Kahin (Non-Film),2000,Aadesh Srivastava,Nida Fazli,"Jagjit Singh, Asha"
4208,http://giitaayan.com/viewisbsong.asp?id=13340,Natak,1947,Naushad,Khumar Barabankwi,Suraiya
4209,http://giitaayan.com/viewisbsong.asp?id=12771,Mujhe Kuchh Kehna Hai,2001,Annu Malik,Sameer,"Babul Supriyo, Alka Yagnik/ Al..."
4210,http://giitaayan.com/viewisbsong.asp?id=12917,Mr. Bond,1992,Anand-Milind,Sameer,Anuradha Paudwal
4211,http://giitaayan.com/viewisbsong.asp?id=21207,Kuchh Tum Kaho Kuchh Ham Kahein,2002,Anu Malik,Sameer,"Alka Yagnik, Kumar Sanu"
4212,http://giitaayan.com/viewisbsong.asp?id=11799,Hum To Mohabbat Karegaa,2000,Annu Malik,Majrooh,"Sonu Nigam, Sunidhi Chauhan, C..."
4213,http://giitaayan.com/viewisbsong.asp?id=830,Main Shadi Karne Chala,1962,Chitragupt,Majrooh,"Mukesh, Kamal Barot"
4214,http://giitaayan.com/viewisbsong.asp?id=831,Main Shadi Karne Chala,1962,Chitragupt,Majrooh,"Rafi, Suman Kalyanpur"
4215,http://giitaayan.com/viewisbsong.asp?id=10564,Bijlee Aur Baadal,1991,Anvar Usman,Dilip Tahir,"Anuradha Paudwal, Udit Narayan"
4216,http://giitaayan.com/viewisbsong.asp?id=3359,Dost,1954,Hansraj Behl,Asad Bhopali,"Talat, Madhubala Zaveri"
4217,http://giitaayan.com/viewisbsong.asp?id=14613,Yeh Dil Aashiqana,2002,Nadeem-Shravan,Sameer,Kumar Sanu/ Sarika Kapoor
4218,http://giitaayan.com/viewisbsong.asp?id=11563,Gumraah,1993,Laxmikant-Pyarelal,Anand Bakshi,Abhijit
4219,http://giitaayan.com/viewisbsong.asp?id=rmim0673,Sangeetaa,1950,C Ramchandra,P L Santoshi,"Lata, Chorus"
4220,http://giitaayan.com/viewisbsong.asp?id=11506,Five Rifles/ 5 Rifles,5,Kalyanji-Anandji,Rajinder Krishan,Kishore
4221,http://giitaayan.com/viewisbsong.asp?id=14403,Tum Bin,2001,Nikhil-Vinay,Faiz Anwar,"Abhijit, Chitra"
4222,http://giitaayan.com/viewisbsong.asp?id=11617,Gharaana,1961,Ravi,Shakeel,"Rafi, Asha"
4223,http://giitaayan.com/viewisbsong.asp?id=12867,Meeraa Kaa Mohan,1992,Arun Paudwal,Indeevar,"Suresh Wadkar, Anuradha Paudwal"
4224,http://giitaayan.com/viewisbsong.asp?id=832,Shole,1975,R D Burman,Anand Bakshi,Lata
4225,http://giitaayan.com/viewisbsong.asp?id=833,Nadiyaa Ke Paar,1982,Ravindra Jain,Ravindra Jain,"Hemlata, chorus"
4226,http://giitaayan.com/viewisbsong.asp?id=834,Samaadhi,1972,R D Burman,Majrooh,Asha
4227,http://giitaayan.com/viewisbsong.asp?id=15381,Haseen Lamhen (Non-Film),1988,,Qateel Shifai,Ghulam Ali
4228,http://giitaayan.com/viewisbsong.asp?id=13437,Pyaar Ishq Aur Mohabbat,2001,Viju Shah,Anand Bakshi,"Udit Narayan, Sadhana Sargam"
4229,http://giitaayan.com/viewisbsong.asp?id=20688,Bullet,1976,R D Burman,Anand Bakshi,Lata
4230,http://giitaayan.com/viewisbsong.asp?id=835,Parwana,1947,Khurshid Anwar,D N Madhok,Suraiya
4231,http://giitaayan.com/viewisbsong.asp?id=10400,Aanbaan,1972,Shankar-Jaikishan,Hasrat,Rafi
4232,http://giitaayan.com/viewisbsong.asp?id=11741,Hote Hote Pyaar Ho Gayaa,1999,"Anand Raj Anand, Pradeep-Ejaz",M G Hashmat,"Udit Narayan, Sadhana Sargam, ..."
4233,http://giitaayan.com/viewisbsong.asp?id=rmim0678,Mashal,1950,S D Burman,Pradeep,Arun Kumar
4234,http://giitaayan.com/viewisbsong.asp?id=10043,Ajnabee,2002,Annu Malik,Sameer,Kumar Sanu
4235,http://giitaayan.com/viewisbsong.asp?id=12329,Koi Mere Dil Se Poochhe,2001,Rajesh Roshan,Ibrahim Ashq,"Udit Narayan/ Udit Narayan, Pa..."
4236,http://giitaayan.com/viewisbsong.asp?id=3352,Jaagte Raho,1956,Salil Chowdhury,Shailendra,Lata
4237,http://giitaayan.com/viewisbsong.asp?id=14322,Shahjehan,1946,Naushad,Majrooh,Shamshad
4238,http://giitaayan.com/viewisbsong.asp?id=836,Painter Baabu,1983,Uttam Singh-Jagdish Khanna,Manoj Kumar,Mahendra Kapoor
4239,http://giitaayan.com/viewisbsong.asp?id=12955,Mahua,1969,Sonik-Omi,Qamar Jalalabadi,"Rafi, Sulakshana Pundit"
4240,http://giitaayan.com/viewisbsong.asp?id=12196,Jahanara,1964,Madan Mohan,Rajinder Krishan,"Lata, Asha"
4241,http://giitaayan.com/viewisbsong.asp?id=837,Raja Rani,1973,R D Burman,Anand Bakshi,"Asha, Bhupinder, chorus"
4242,http://giitaayan.com/viewisbsong.asp?id=10273,Awara,1951,Shankar-Jaikishan,Hasrat,Lata
4243,http://giitaayan.com/viewisbsong.asp?id=15385,Lamha Lamha (Non-Film),1993,Rafique Husain / Ghulam Ali,Ameer Minai,Ghulam Ali
4244,http://giitaayan.com/viewisbsong.asp?id=20763,Aasmaan,1952,O P Nayyar,Prem Dhawan,Rajkumari
4245,http://giitaayan.com/viewisbsong.asp?id=11069,Dehak/ A Burning Passion,1998,Aadesh Srivastava,Shyam Raj,"Udit Narayan, Anuradha Paudwal"
4246,http://giitaayan.com/viewisbsong.asp?id=15386,Once More (Non-Film),1990,,Nasir Haqim,Ghulam Ali / Abida Parveen
4247,http://giitaayan.com/viewisbsong.asp?id=15387,Parchhaiyan (Non-Film),1992,Ghulam Ali,Mohsin Naqvi,Ghulam Ali
4248,http://giitaayan.com/viewisbsong.asp?id=rmim0488,(Non-Film),1947,Durga Sen,Pt B C Madhur,Hemant
4249,http://giitaayan.com/viewisbsong.asp?id=21016,Omkara,2006,Vishal,Gulzar,Suresh Wadkar
4250,http://giitaayan.com/viewisbsong.asp?id=14880,Pukaar,1939,Mir Sahab,Kamal Amrohi,Female Voice
4251,http://giitaayan.com/viewisbsong.asp?id=21221,Babla,1953,S D Burman,Sahir,Talat Mahmood
4252,http://giitaayan.com/viewisbsong.asp?id=21390,Dasvidaniya,2008,Kailash-Naresh-Paresh,Kailash Kher,Kailash Kher
4253,http://giitaayan.com/viewisbsong.asp?id=3100,Rimjhim,1949,Khemchand Prakash,Bharat Vyas,Kishore
4254,http://giitaayan.com/viewisbsong.asp?id=2601,Harishchandra Taramati,1963,Laxmikant-Pyarelal,Pradeep,Hemant
4255,http://giitaayan.com/viewisbsong.asp?id=12508,Millionaire/ Karorpati,1936,R C Boral,Kedar Sharma,Saigal
4256,http://giitaayan.com/viewisbsong.asp?id=838,Baalika Badhu,1976,R D Burman,Anand Bakshi,Anand Bakshi
4257,http://giitaayan.com/viewisbsong.asp?id=839,Kaala Patthar,1979,Rajesh Roshan,Sahir,"Mahendra Kapoor, Pamela Chopra..."
4258,http://giitaayan.com/viewisbsong.asp?id=11746,Hum Aapke Dil Mein Rehte Hain,1999,Annu Malik,Sameer,"Kumar Sanu, Anuradha Paudwal"
4259,http://giitaayan.com/viewisbsong.asp?id=3360,Jhoothaa Sach,1984,R D Burman,Majrooh,Asha
4260,http://giitaayan.com/viewisbsong.asp?id=841,Sharaabi,1984,Bappi Lahiri,Prakash Mehra,"Kishore, Amitabh"
4261,http://giitaayan.com/viewisbsong.asp?id=842,Sikandar-e-Azam,1965,Hansraj Behl,Rajinder Krishan,Rafi
4262,http://giitaayan.com/viewisbsong.asp?id=rmim0390,Poojaa,1954,Shankar-Jaikishan,Shailendra,Rafi
4263,http://giitaayan.com/viewisbsong.asp?id=2102,Chori Chori,1956,Shankar-Jaikishan,Shailendra,"Lata, Manna Dey"
4264,http://giitaayan.com/viewisbsong.asp?id=843,Taaj,1956,Hemant Kumar,Rajinder Krishan,Lata
4265,http://giitaayan.com/viewisbsong.asp?id=10704,Birha Ki Raat,1950,Husnlal-Bhagatram,Sarshar Sailani,Rafi
4266,http://giitaayan.com/viewisbsong.asp?id=13441,Pyaar Koi Khel Nahin,1999,Jatin-Lalit,Majrooh,Kumar Sanu
4267,http://giitaayan.com/viewisbsong.asp?id=2602,Dulhan Wahi Jo Piya Man Bhaaye,1977,Ravindra Jain,Ravindra Jain,Hemlata
4268,http://giitaayan.com/viewisbsong.asp?id=15389,Saadgee (Non-Film),1997,Rafique Husain,Shakeb Jalali,Ghulam Ali
4269,http://giitaayan.com/viewisbsong.asp?id=3102,Kaalia,1981,R D Burman,Majrooh,Kishore
4270,http://giitaayan.com/viewisbsong.asp?id=12511,Kundan,1955,Ghulam Mohammad,Shakeel,Lata
4271,http://giitaayan.com/viewisbsong.asp?id=13148,Nayak The Real Hero,2001,A R Rahman,Anand Bakshi,"Hariharan, Kavita Subramaniam"
4272,http://giitaayan.com/viewisbsong.asp?id=844,Des Pardes,1978,Rajesh Roshan,Amit Khanna,"Kishore, Lata"
4273,http://giitaayan.com/viewisbsong.asp?id=14396,Tarkeeb/ Reaching The Killer,2000,Aadesh Srivastava,Nida Fazli,"Sabari Brothers, Chorus"
4274,http://giitaayan.com/viewisbsong.asp?id=11960,Inteqaam,1988,Laxmikant-Pyarelal,Anand Bakshi,"Kavita Subramaniam, Mohammed A..."
4275,http://giitaayan.com/viewisbsong.asp?id=1497,Tere Mere Sapne,1971,S D Burman,Neeraj,Lata
4276,http://giitaayan.com/viewisbsong.asp?id=845,Parinay,1974,Jaidev,Ramanand Sharma,Sharma Bandhu
4277,http://giitaayan.com/viewisbsong.asp?id=14869,Kangan,1939,Ramchandra Pal,Pt Narottam Vyas,Leela Chitnis
4278,http://giitaayan.com/viewisbsong.asp?id=11499,Fariyaadi,1953,B N Baali,Muzaffar Orkazai,Rafi
4279,http://giitaayan.com/viewisbsong.asp?id=2103,Parichay,1954,Shailesh,Keshav,Lata
4280,http://giitaayan.com/viewisbsong.asp?id=20786,(Non-film),1980,Hemant,Kabir,Hemant
4281,http://giitaayan.com/viewisbsong.asp?id=13128,Mumtaz Mahal/ Mumtaz,1944,Khemchand Prakash,Wali Sahab,Khursheed
4282,http://giitaayan.com/viewisbsong.asp?id=3103,Toofaan,1954,S D Batish,Waahid Qureshi,S D Batish
4283,http://giitaayan.com/viewisbsong.asp?id=11655,Gajre,1948,Anil Biswas,G S Nepali,Suraiya
4284,http://giitaayan.com/viewisbsong.asp?id=12135,Jaagriti,1992,Anand-Milind,Sameer,"Chitra, S P Balasubramaniam"
4285,http://giitaayan.com/viewisbsong.asp?id=846,Raziaa Sultaan,1983,Khayyam,,Lata
4286,http://giitaayan.com/viewisbsong.asp?id=848,Anarkali (Pakistan),1958,Rashid Attre,Saif,Noorjehan
4287,http://giitaayan.com/viewisbsong.asp?id=849,Sujaataa,1959,S D Burman,Majrooh,Talat
4288,http://giitaayan.com/viewisbsong.asp?id=20861,Dor,2006,Salim-Sulaiman,Mir Ali Husain,"Sunidhi Chauhan, Shreya Ghoshal"
4289,http://giitaayan.com/viewisbsong.asp?id=12229,Johar Mehmood In Hongkong,1971,Kalyanji-Anandji,Qamar Jalalabadi,"Mukesh, Usha Khanna"
4290,http://giitaayan.com/viewisbsong.asp?id=2603,Kamal Ke Phool,1950,Shyam Sundar,Rajinder Krishan,Talat
4291,http://giitaayan.com/viewisbsong.asp?id=850,Anokhi Ada,1948,Naushad,Anjum Pilibhiti,Surendra
4292,http://giitaayan.com/viewisbsong.asp?id=14332,Sitara,1955,Ghulam Mohammad,Shakeel,Lata
4293,http://giitaayan.com/viewisbsong.asp?id=20734,Mehbooba,1976,R D Burman,Anand Bakshi,Lata
4294,http://giitaayan.com/viewisbsong.asp?id=12013,Jan Gan Man (Non-Film),2000,A R Rahman,Ravindra Nath Tagore,
4295,http://giitaayan.com/viewisbsong.asp?id=851,Tadbir,1945,Lal Mohamme,Swami Ramanand,Saigal
4296,http://giitaayan.com/viewisbsong.asp?id=rmim0126,Amar Jyoti,1984,Jaidev,Naqsh Lyallpuri,Asha
4297,http://giitaayan.com/viewisbsong.asp?id=21009,(Non-film),1930,Dilip Kumar Roy,(Traditional),Dilip Kumar Roy
4298,http://giitaayan.com/viewisbsong.asp?id=14495,Tumse Achcha Kaun Hai,1969,Shankar-Jaikishan,Hasrat,Rafi
4299,http://giitaayan.com/viewisbsong.asp?id=852,Netaji Subhashchandra Bose,1966,Salil Chowdhury,Pradeep,Hemant
4300,http://giitaayan.com/viewisbsong.asp?id=12228,Johar In Kashmir,1966,Kalyanji-Anandji,Indeevar,Rafi
4301,http://giitaayan.com/viewisbsong.asp?id=14185,Shaardaa,1957,C Ramchandra,Rajinder Krishan,Mukesh
4302,http://giitaayan.com/viewisbsong.asp?id=21080,Abdullah,1980,R D Burman,Anand Bakshi,Asha
4303,http://giitaayan.com/viewisbsong.asp?id=853,Anmol Ghadi,1946,Naushad,Tanvir Naqvi,Noorjehan
4304,http://giitaayan.com/viewisbsong.asp?id=12096,Jo Jeetaa Wohi Sikandar,1992,Jatin-Lalit,Majrooh,"Udit Narayan, Vijayata, Chorus"
4305,http://giitaayan.com/viewisbsong.asp?id=12209,Jawaan Mohabbat,1971,Shankar-Jaikishan,Rajinder Krishan,Rafi
4306,http://giitaayan.com/viewisbsong.asp?id=13166,(Non-Film),1998,"Javahar Vattal, Surendra Sodi",Dev Kohli,"Hans Raj Hans, Chorus"
4307,http://giitaayan.com/viewisbsong.asp?id=2105,Duniya,1968,Shankar-Jaikishan,Hasrat,Rafi
4308,http://giitaayan.com/viewisbsong.asp?id=12127,Jaani Dost,1983,Bappi Lahiri,Indeevar,"Kishore, Asha"
4309,http://giitaayan.com/viewisbsong.asp?id=14393,Tarkeeb/ Reaching The Killer,2000,Aadesh Srivastava,Nida Fazli,"Richa Sharma, Chorus"
4310,http://giitaayan.com/viewisbsong.asp?id=14575,Veena,1948,Anil Biswas,Swami Ramanand,Shamshad
4311,http://giitaayan.com/viewisbsong.asp?id=2107,Aan Milo Sajna,1970,Laxmikant-Pyarelal,Anand Bakshi,Kishore
4312,http://giitaayan.com/viewisbsong.asp?id=14538,Vaastav/ The Reality,1999,Jatin-Lalit,Sameer,Preetha Majumdar
4313,http://giitaayan.com/viewisbsong.asp?id=854,Tumsaa Nahin Dekhaa,1957,O P Nayyar,Majrooh,"Rafi, Asha"
4314,http://giitaayan.com/viewisbsong.asp?id=15071,Nayaa Ghar,1953,Shankar-Jaikishan,Shailendra,Lata
4315,http://giitaayan.com/viewisbsong.asp?id=20589,Hamari Yaad Aayegi,1961,Snehal Bhatkar,Kidar Sharma,"Lata, Mukesh"
4316,http://giitaayan.com/viewisbsong.asp?id=14323,Shahjehan,1946,Naushad,Majrooh,Shamshad
4317,http://giitaayan.com/viewisbsong.asp?id=15237,Kraantiveer,1994,Anand-Milind,Sameer,"Praffull Dave, Sapna Awasthi, ..."
4318,http://giitaayan.com/viewisbsong.asp?id=13215,Naagmani,1991,Annu Malik,Santosh Anand,"Kumar Sanu, Chorus"
4319,http://giitaayan.com/viewisbsong.asp?id=12590,Kunwaaraa Baap,1974,Rajesh Roshan,Majrooh,"Kishore, Lata"
4320,http://giitaayan.com/viewisbsong.asp?id=14541,Vaastav/ The Reality,1999,Jatin-Lalit,Sameer,"Ravindra Sathe, Chorus"
4321,http://giitaayan.com/viewisbsong.asp?id=rmim0161,Vikramaditya,1945,Shankarrao Vyas,Ramesh Gupta,"Amirbai, Male Singer, Chorus"
4322,http://giitaayan.com/viewisbsong.asp?id=11327,Don,1978,Kalyanji-Anandji,Anjaan,Kishore
4323,http://giitaayan.com/viewisbsong.asp?id=12254,Jai Ambe,1957,Shivram,Bharat Vyas,
4324,http://giitaayan.com/viewisbsong.asp?id=20846,Yaatrik,1952,Pankaj Mullick,Pt. Bhushan,Pankaj Mullick ?
4325,http://giitaayan.com/viewisbsong.asp?id=856,Aap Ki Kasam,1974,R D Burman,Anand Bakshi,"Kishore, Lata, chorus"
4326,http://giitaayan.com/viewisbsong.asp?id=rmim0574,(Non-Film),1983,Laxmi Shankar ?,,Laxmi Shankar
4327,http://giitaayan.com/viewisbsong.asp?id=12418,Kohraam/ The Explosion,1999,Dilip Sen-Sameer Sen,Dev Kohli,"Sukhwinder Singh, Sanjivani, C..."
4328,http://giitaayan.com/viewisbsong.asp?id=11618,Gharaana,1961,Ravi,Shakeel,"Rafi, Asha"
4329,http://giitaayan.com/viewisbsong.asp?id=11603,Ganga Ki Lahren,1964,Chitragupt,Majrooh,Lata
4330,http://giitaayan.com/viewisbsong.asp?id=3104,Aanand Math,1952,Hemant Kumar,Jayadeva,"Hemant, Geeta"
4331,http://giitaayan.com/viewisbsong.asp?id=12966,Main Shadi Karne Chala,1962,Chitragupt,Majrooh,"Rafi, Suman/ Suman"
4332,http://giitaayan.com/viewisbsong.asp?id=11269,Dharti Kahe Pukar Ke,1969,Laxmikant-Pyarelal,Majrooh,"Mukesh, Lata"
4333,http://giitaayan.com/viewisbsong.asp?id=21004,Netaji Subhash Chandra Bose,1966,Salil Chowdhury,Pradeep,"Hemant Kumar, Sabita Chowdhury..."
4334,http://giitaayan.com/viewisbsong.asp?id=10831,Chorani (Non-Film),2000,Anand Raj Anand,Babu Singh Maan,"Hans Raj Hans, Chorus"
4335,http://giitaayan.com/viewisbsong.asp?id=10808,Champion,2000,Annu Malik,Javed Akhtar,"Udit Narayan, Alka Yagnik, Pra..."
4336,http://giitaayan.com/viewisbsong.asp?id=12482,Krishnaa,1996,Annu Malik,Anand Raj Anand,Abhijit
4337,http://giitaayan.com/viewisbsong.asp?id=rmim0450,Manzil Manzil,1984,R D Burman,Majrooh,Shailendra Singh
4338,http://giitaayan.com/viewisbsong.asp?id=3105,Buzdil,1951,S D Burman,Shailendra,Lata
4339,http://giitaayan.com/viewisbsong.asp?id=13226,Nazraanaa,1987,Laxmikant-Pyarelal,Anand Bakshi,"Lata, Mohammed Aziz, Suresh Wa..."
4340,http://giitaayan.com/viewisbsong.asp?id=14337,Shakti,1948,Ram Prasad/ Aazam Beg,Asad Jafry,Suraiya
4341,http://giitaayan.com/viewisbsong.asp?id=2604,Mere Huzoor,1968,Shankar-Jaikishan,Hasrat,Manna Dey
4342,http://giitaayan.com/viewisbsong.asp?id=14852,Jhanak Jhanak Paayal Baaje,1955,Vasant Desai,Hasrat,Amir Khan
4343,http://giitaayan.com/viewisbsong.asp?id=rmim0874,Chand Aur Suraj,1965,Salil Chowdhury,Shailendra,Lata
4344,http://giitaayan.com/viewisbsong.asp?id=14823,Bharat Milap,1942,Shankar Rao Vyas,Balam,Chorus
4345,http://giitaayan.com/viewisbsong.asp?id=11192,Dosti Dushmani,1986,Laxmikant-Pyarelal,Anand Bakshi,"Kavita Subramaniam, Mohammed A..."
4346,http://giitaayan.com/viewisbsong.asp?id=10444,Aashirwad,1968,Vasant Desai,Harindranath Chattopadhyay,Ashok Kumar
4347,http://giitaayan.com/viewisbsong.asp?id=2605,Teesraa Kinaaraa,1986,,,Suresh Wadkar
4348,http://giitaayan.com/viewisbsong.asp?id=12986,Maashooqaa,1953,Roshan,Shailendra,"Suraiya, Mukesh, Chorus"
4349,http://giitaayan.com/viewisbsong.asp?id=857,Jeewan Mrityu,1970,Laxmikant-Pyarelal,Anand Bakshi,"Rafi, Lata"
4350,http://giitaayan.com/viewisbsong.asp?id=2108,Naaz,1954,Anil Biswas,Satyendra Athaiya,Lata
4351,http://giitaayan.com/viewisbsong.asp?id=3106,Maashooqaa,1953,Roshan,Shailendra,"Mukesh, Suraiya"
4352,http://giitaayan.com/viewisbsong.asp?id=rmim0086,Stree,1961,C Ramchandra,Bharat Vyas,Lata
4353,http://giitaayan.com/viewisbsong.asp?id=rmim0155,Maashooqaa,1953,Roshan,Shailendra,"Mukesh, Suraiya"
4354,http://giitaayan.com/viewisbsong.asp?id=2109,Parivaar,1956,Salil Chowdhury,Shailendra,"Hemant, Lata"
4355,http://giitaayan.com/viewisbsong.asp?id=2110,Hum Dil De Chuke Sanam,1999,Ismail Darbar,Mehboob,Hariharan
4356,http://giitaayan.com/viewisbsong.asp?id=10597,Bhakta Surdas,1942,Gyan Dutt,D N Madhok,Khursheed
4357,http://giitaayan.com/viewisbsong.asp?id=20569,Bhola Bhala,1976,R D Burman,Anand Bakshi,"Lata, Kishore"
4358,http://giitaayan.com/viewisbsong.asp?id=13041,Miss Cocacola,1955,O P Nayyar,Majrooh,"Mukesh, Asha"
4359,http://giitaayan.com/viewisbsong.asp?id=858,Dhool Ka Phool,1959,N Dutta,Sahir,"Asha, Mahendra Kapoor"
4360,http://giitaayan.com/viewisbsong.asp?id=10748,Bhaabhi,1938,Saraswati Devi,Meerabai,Renuka Devi
4361,http://giitaayan.com/viewisbsong.asp?id=859,Arth,1982,Jagjit Singh,Kaifi Azmi,Jagjit Singh
4362,http://giitaayan.com/viewisbsong.asp?id=11536,Ghaat,2000,Annu Malik,Sameer,"Udit Narayan, Alka Yagnik, Son..."
4363,http://giitaayan.com/viewisbsong.asp?id=3361,Mera Saaya,1966,Madan Mohan,Raja Mehdi Ali Khan,Asha
4364,http://giitaayan.com/viewisbsong.asp?id=10183,Anjaam,1993,Anand-Milind,Sameer,Alka Yagnik
4365,http://giitaayan.com/viewisbsong.asp?id=13669,Poonam,1952,Shankar-Jaikishan,Shailendra,"Lata, Chorus"
4366,http://giitaayan.com/viewisbsong.asp?id=3362,Aawaaz,1956,Salil Chowdhury,Vishwamitra Adil,Lata
4367,http://giitaayan.com/viewisbsong.asp?id=20760,Ram Rajya,1943,Shankarrao Vyas,Ramesh Gupta,
4368,http://giitaayan.com/viewisbsong.asp?id=11000,Doli Saja Ke Rakhna,1998,A R Rahman,Mehboob,"Sadhana Sargam, Sreenivas/ Sad..."
4369,http://giitaayan.com/viewisbsong.asp?id=14769,Pagdandi,1947,Khurshid Anwar,D N Madhok,"Zeenat Begum?, Munnawar Sultan..."
4370,http://giitaayan.com/viewisbsong.asp?id=10631,Baiju Baawraa,1952,Naushad,Shakeel,"Lata, Rafi"
4371,http://giitaayan.com/viewisbsong.asp?id=21283,Jhoom Barabar Jhoom,2007,Shankar-Ehsaan-Loy,Gulzar,"Shankar Mahadevan, chorus"
4372,http://giitaayan.com/viewisbsong.asp?id=861,Five Rifles/ 5 Rifles,5,Aziz Nazan,Naza Sholapuri,Aziz Nazan
4373,http://giitaayan.com/viewisbsong.asp?id=862,Kohra,1964,Hemant Kumar,Kaifi Azmi,Lata
4374,http://giitaayan.com/viewisbsong.asp?id=12913,Mere Sajnaa Saath Nibhaanaa,1992,Anand-Milind,Sameer,"Kavita Subramaniam, Udit Naray..."
4375,http://giitaayan.com/viewisbsong.asp?id=863,Taaj,1956,Hemant Kumar,Rajinder Krishan,Hemant
4376,http://giitaayan.com/viewisbsong.asp?id=864,Andaz,1949,Naushad,Majrooh,Mukesh
4377,http://giitaayan.com/viewisbsong.asp?id=20904,Biraaj Bahu,1954,Salil Chowdhury,Shailendra,"Hemant Kumar, Chorus"
4378,http://giitaayan.com/viewisbsong.asp?id=12203,Jal Bin Machhali Nritya Bin Bijalee,1971,Laxmikant-Pyarelal,Majrooh,"Mukesh, Lata"
4379,http://giitaayan.com/viewisbsong.asp?id=14581,Vidya,1948,S D Burman,Y N Joshi,Suraiya
4380,http://giitaayan.com/viewisbsong.asp?id=14783,Yateem,1945,Khurshid Anwar,Zia Sarhadi,"Rajkumari, G. M. Durrani"
4381,http://giitaayan.com/viewisbsong.asp?id=12992,Mastaanaa,1954,Madan Mohan,Rajinder Krishan,"Rafi, Laxmi Shankar"
4382,http://giitaayan.com/viewisbsong.asp?id=12639,Kamal,1949,S D Burman,Prem Dhawan,Surendra Nath
4383,http://giitaayan.com/viewisbsong.asp?id=10762,Chor Chor,1996,A R Rahman,P K Mishra,"S P Balasubrahmanyam, Chitra"
4384,http://giitaayan.com/viewisbsong.asp?id=14512,Ujaalaa,1959,Shankar-Jaikishan,Hasrat,"Manna Dey, Lata"
4385,http://giitaayan.com/viewisbsong.asp?id=11321,Do Khilaadi,1976,Usha Khanna,Gauhar Kanpuri,Rafi
4386,http://giitaayan.com/viewisbsong.asp?id=865,Sangeet Samrat Tansen,1962,S N Tripathi,Shailendra,Mukesh
4387,http://giitaayan.com/viewisbsong.asp?id=13891,Shakti The Power,2002,Ismail Darbar,Mehboob,Mohammed Salamat
4388,http://giitaayan.com/viewisbsong.asp?id=3363,Poonam,1952,Shankar-Jaikishan,Hasrat,Lata
4389,http://giitaayan.com/viewisbsong.asp?id=20768,Amar Shaheed,1960,Jamal Sen,Arjun,"Lata, Manna De"
4390,http://giitaayan.com/viewisbsong.asp?id=3107,Naukri,1954,Salil Chowdhury,Shailendra,Geeta
4391,http://giitaayan.com/viewisbsong.asp?id=866,Ek Gaaon Ki Kahaani,1957,Salil Chowdhury,Shailendra,Talat
4392,http://giitaayan.com/viewisbsong.asp?id=10513,Bas Itna Sa Khvab Hai,2001,Aadesh Srivastava,Goldy Behl,"Roop Kumar Rathod, Chorus"
4393,http://giitaayan.com/viewisbsong.asp?id=13978,Saat Rang Ke Sapne,1998,Nadeem-Shravan,Sameer,S P Balasubramaniam
4394,http://giitaayan.com/viewisbsong.asp?id=11634,Guest House,1959,Chitragupt,Prem Dhawan,Rafi
4395,http://giitaayan.com/viewisbsong.asp?id=13886,Saathiyaa,2002,A R Rahman,Gulzar,"Sadhana Sargam, Madhushree"
4396,http://giitaayan.com/viewisbsong.asp?id=rmim0626,Jhoothaa Kahin Ka,1979,R D Burman,Gulshan Bawra,Asha
4397,http://giitaayan.com/viewisbsong.asp?id=13869,Rattan,1944,Naushad,D N Madhok,Manju
4398,http://giitaayan.com/viewisbsong.asp?id=13428,Paagalpan,2001,Raju Singh,Sameer,"Kumar Sanu, Alka Yagnik"
4399,http://giitaayan.com/viewisbsong.asp?id=10534,Betaabi,1997,Vishal,Sameer,"Abhijit, Sadhana Sargam"
4400,http://giitaayan.com/viewisbsong.asp?id=2111,Rudaali,1993,Bhupen Hazarika,Gulzar,Lata
4401,http://giitaayan.com/viewisbsong.asp?id=14192,Sheroo,1957,Madan Mohan,Kaif Irfani,Rafi
4402,http://giitaayan.com/viewisbsong.asp?id=867,Mahaan,1983,R D Burman,Anjaan,Amitabh / Kishore
4403,http://giitaayan.com/viewisbsong.asp?id=11371,Diljaani/ Mastaanaa/ Kunwaari,1935,Master Nagar Das Nayak,Ram Das 'Azaad',Master Fida Husain
4404,http://giitaayan.com/viewisbsong.asp?id=868,Dopatta (Pakistan),1952,Firoz Nizami,Arsh Lucknowi,Noorjehan
4405,http://giitaayan.com/viewisbsong.asp?id=869,Ghulaami,1985,Laxmikant-Pyarelal,Gulzar,"Lata, Shabbir Kumar"
4406,http://giitaayan.com/viewisbsong.asp?id=2360,Deedar,1970,Usha Khanna,Varma Malik,Kishore
4407,http://giitaayan.com/viewisbsong.asp?id=870,Jhaanjhar,1953,C Ramchandra,Rajinder Krishan,Lata
4408,http://giitaayan.com/viewisbsong.asp?id=871,Barsaat Ki Raat,1960,Roshan,Sahir,"Asha, Sudha Malhotra, Balbir, ..."
4409,http://giitaayan.com/viewisbsong.asp?id=12351,Kitne Door Kitne Paas,2002,Sanjeev-Darshan,Anand Bakshi,"Sonu Nigam, Alka Yagnik"
4410,http://giitaayan.com/viewisbsong.asp?id=13637,Pongaa Pandit,1975,Laxmikant-Pyarelal,Rajinder Krishan,"Kishore, Asha, Usha"
4411,http://giitaayan.com/viewisbsong.asp?id=2361,Saajan Binaa Suhaagan,1978,Usha Khanna,Indeevar,"Suresh Wadkar, Anuradha Paudwa..."
