Song,Film,YearMusic Director,Lyricist,Singers
"कहीं तारे कहीं शबनम कहीं जुगनू निकले
सारे मंज़र तेरी आवाज़ के जादू निकले

ज़िंदगी हम जिये औरों की ख़ुशी की ख़ातिर
भीड़ में हँस दिये तन्हाई में आँसू निकले

तेरे होंठों पे चमक उट्ठे मेरा नाम कभी
और मेरी ग़ज़लों के परदों से कभी तू निकले

जब भी याद आ गया वो साँवला चेहरा 'राशिद्'
आँखों में फूल खिले साँसों से ख़ुश्बू निकले

 ",Aabshaar-E-Ghazal (Non-Film),1985,Hariharan,Mumtaz Raashid,Asha
"कहीं ज़ुल्फ़ का बादल ओहो कहीं रंगीं आँचल आहा
कहीं होंठ गुलाबी ओहो कहीं चाल शराबी आहा
कहीं आँख में जादू ओहो कहीं जिस्म की खुश्बू आहा
कहीं नर्म निगाहें ओहो कहीं गोरी बाहें आहा
हाँ यहां कदम कदम पर लाखों हसीनाएं हैं
हम मगर ये दिल का तोहफ़ा देने उसे आए हैं
वो लड़की जो सबसे अलग है

कितने ही जलवे हैं आँखों में धुलती हैं जिनसे चाँदनी
कितनी ही हो बातें हैं कानों में घुलती है जिनसे रागिनी
ये चले जैसे ज़रा बलखा के वो चले जैए ज़रा इठला के
ये मिले जैसे ज़रा शरमा के वो मिले जैसे ज़रा इतरा के
हाँ यहां कदम कदम ...

गुलशन की है वो कली जो सारे फूलों से बिल्कुल है जुदा
क्या कहिए हो देखा है इन आँखों ने उसमें ऐसा रूप क्या
क्या अजीब सी ताज़गी है क्या हसीन सी सादगी है
क्या अजीब सी दिलकशी है क्या हसीन सी दिलबरी है
हाँ यहां कदम कदम ...

 ",Baadshaah,1999,Annu Malik,Javed Akhtar,"Abhijit, Chorus"
" ख़िशोरे:
हे.. कहिये कहाँ से आना हुआ
चेहरा तो है पहचाना हुआ

हे.. कहिये कहाँ से आना हुआ
चेहरा तो है पहचाना हुआ

हो सोचिये नई बात कोई
अब ये मज़ाक पुराना हुआ

वो सुहाना मिलन
प्यार की वो लगन
भूल गये क्या सनम

तर्रम पर्रम पर्रम पम

कहिये कहाँ से आना हुआ
Bहुपिन्देर:
चेहरा तो है पहचाना हुआ

हो सोचिये नई बात कोई
अब ये मज़ाक पुराना हुआ

वो सुहाना मिलन
प्यार की वो लगन
भूल गये क्या सनम

याद अब आया रे हाँ
आगरे की कुंज गलियाँ

पर प, पर प, पर प, पर प

याद अब आया रे हाँ
आगरे की कुंज गलियाँ

पीछे-पीछे लड़कों की फ़ौज
आगे-आगे तुम मेरी जाँ

फिर लगे थे गले, ताजमहल तले, भूल गये क्या सनम

तर्रम पर्रम पर्रम पम
कहिये कहाँ से आना हुआ
चेहरा तो है पहचाना हुआ

हो सोचिए नई बात कोई
अब ये मज़ाक पुराना हुआ

आइने में कभी, देख लेते छबी
भूल गये क्या सनम

व व, व व, व व वोव
व व, व व, व व वोव
व व, व व, व व वोव

याद है सावन की रुमझुम
जब थे मेरे प्यार में गुम

प र प, प र प, प र प, प र प

याद है सावन की रुमझुम
जब थे मेरे प्यार में गुम

मार के ठोकर अपनों को
घर से भाग लिये थे तुम

फिर हमारी छड़ी, यार ऐसी पड़ी
भूल गये क्या सनम

तर्रम पर्रम पर्रम पम

कहिये कहाँ से आना हुआ

त र र

चेहरा तो है पहचाना हुआ

ल ल ल
हो सोचिये नई बात कोई
अब ये मज़ाक पुराना हुआ

ल ल ल ल ल ल
ल ल ल ल ल ल
ल ल ल ल ल ल ल

तर्रम पर्रम पर्रम पम

कहिये कहाँ से आना हुआ
चेहरा तो है पहचाना हुआ

अरे अरे ये तो असली टपक पड़ी

कहिये कहाँ से आना हुआ
चेहरा तो है पहचाना हुआ

 ख़िशोरे (नोत इन तरन्नुम):
हुक्क हुअ, हुक्क हुअ, हु हु हुका हुअ

 ",Heeralal Pannalal,1978,R D Burman,Majrooh,"Kishore, Lata, Asha, Bhupinder"
"र: कहिये कैसा मिज़ाज है आप का?
आ: हम से क्या वास्ता है जनाब का?
र: अरे अरे आप तो बिगड़ने लगे
आ: नहीं नहीं आप को समझने लगे
र: कहिये कैसा मिज़ाज है आप का...

र: (जिस दिन से प्यार हुआ
    दिल बेक़रार हुआ
    जीना दुशवार हुआ तेरी क़सम) -2
आ: यूँ न सताया करो
    दिल न जलाया करो
    क़समें न खाया करो झूठे बलम
र: तेरा दीवाना हूँ तेरी क़सम
आ: क्या भरोसा है मर्दों की ज़ात का?
र: क्या इरादा है आख़िर जनाब का?
आ: अरे अरे आप तो बिगड़ने लगे
र: नहीं नहीं आप को समझने लगे
आ: कहिये कैसा मिज़ाज है आप का...

आ: (नज़रों ने जान लिया
    दिल ने पहचान लिया
    लो हम ने मान लिया अपना तुम्हें) -2
र: मुश्किल से बात बनी
    दिल को बस है ये ख़ुशी
    तुम ने समझा तो सही अपना हमें
आ: देखो जी ऐसे न देखो हमें
र: ओ, सारा झगड़ा था इतनी सी बात का?
आ: हम से क्या वास्ता है जनाब का?
र: अरे अरे आप तो बिगड़ने लगे
आ: नहीं नहीं आप को समझने लगे
र: कहिये कैसा मिज़ाज है आप का...

र: (ये रुत ये प्यारा समा
    दिल की दुनिया है जवाँ
    ये बातें रोज़ कहाँ जान-ए-वफ़ा) -2
आ: ऐसे में दिल भी मेरा
    मस्ती में झूम उठा
    हल्का-हल्का सा नशा छाने लगा
दो: अब ज़िंदगी का मज़ा आने लगा
आ: हम से क्या वास्ता है जनाब का?
र: अरे अरे आप तो बिगड़ने लगे
आ: नहीं नहीं आप को समझने लगे
र: कहिये कैसा मिज़ाज है आप का...


 ",Salaam Mem Saheb,1961,Ravi,Asad Bhopali,"Rafi, Asha"
"(कहियो रोएँ दुखियारे
जा रे पंछी तू जा रे
कागा देस हमारे उड़ जा रे) -2

एक ना कहियो माँ रानी से
रोएगी वो मेरी गुडियों को देखे -2
एक ना कहियो बाबुल जी से -2
रोएँगे पगड़ी को मूँह से लपेटे
और सब से कहियो तू प्यारे
जा रे पंछी तू जा रे
कागा देस हमारे उड़ जा रे
कहियो रोएँ दुखियारे

एक ना कहियो बहना मेरी से
हाथों कि रोटी गिरा देगी रो के -2
एक ना कहियो भाभी मेरी से
मैके में जा के हँसेगी वो मोपे -2
और सब से कहियो तू प्यारे

कहियो रे दुख मेरा भैया से जा के -2
आयेगा वो नीला घोड़ा उड़ाके
उतरेगा मेरे द्वारे
जा रे पंछी तू जा रे
कागा देस हमारे उड़ जा रे
कहियो रोएँ दुखियारे

 ",Garam Coat/ The Clerk And The Coat,1955,Amarnath,Majrooh,Lata
"आ : कहो आके बहार करे मेरा सिंगार
 मुझे प्यार मिला हो दिलदार मिला
मु : चुनूँ फूल हज़ार करूँ तुझपे निसार
 मुझे प्यार मिला हो दिलदार मिला

आ : ये मस्त फ़िज़ा दिल को दीवाना बनाती है
मु : इक शोख नज़र तेरी सौ भेद बताती है
आ : तुम्हीं मेरा क़रार तुम्हीं मेरा निखार
 मुझे प्यार मिला ...

 बेदर्द ज़माने को हम प्यार सिखा देंगे
मु : दिल खो ही चुके पहले अब जां भी गंवा देंगे
आ : ये है ऐसा खुमार नहीं जिसका उतार
 मुझे प्यार मिला ...

 ",Forty Days/ Chaalees Din/ 40 Din,40,Babul,Kaifi Azmi,"Mukesh, Asha"
"कहो जी तुम क्या-क्या - सुनो जी तुम क्या-क्या
कहो जी तुम क्या-क्या ख़रीदोगे
सुनो जी तुम क्या-क्या ख़रीदोगे
यहाँ तो हर चीज़ बिकती है
कहो जी तुम क्या-क्या ख़रीदोगे ...
लालाजी तुम क्या-क्या
मियाँजी तुम क्या-क्या
बाबूजी तुम क्या-क्या ख़रीदोगे
सुनो जी तुम क्या-क्या ख़रीदोगे ...

ये बलखाती हुई ज़ुल्फ़ें ये लहराते हुए बाज़ू
ये होंटों की जवाँ मस्ती ये आँखों का हसीं जादू
अदाओं के ख़ज़ाने जवानी के तराने -3
बहारों के ज़माने
कहो जी तुम क्या-क्या ख़रीदोगे ...

तड़पती शोख़ियाँ दे दूँ मचलता बाँकपन दे दूँ
तुम एक कली माँगो तो सरा चमन दे दूँ
ये मस्ती के फेरे ये महके अँधेरे -3
ये रंगीन डेरे
कहो जी तुम क्या-क्या ख़रीदोगे ...

मोहब्बत बेचती हूँ मैं शराफ़त बेचती हूँ मैं
न हो ग़ैरत तो ले जाओ के ग़ैरत बेचती हूँ मैं
निगाहें तो मिलाओ अदाएँ ना दिखाओ -3
यहाँ ना शर्माओ
कहो जी तुम क्या-क्या ख़रीदोगे ...

 ",Sadhna,1958,N Dutta,Sahir,Lata
"ख़िशोरे : कहो कहाँ चले
आश    : जहाँ तुम ले चलो
          फिर भी मन्ज़िल कहाँ
ख़िशोरे : जहाँ हमसे मिलो
          कहो कहाँ चले
आश    : जहाँ तुम ले चलो
ख़िशोरे : फिर भी मंज़िल कहाँ
आश    : जहाँ हमसे मिलो

ख़िशोरे : प्यार का सफ़र तो दीवाना
आश    : आ ऽ आ ऽ आ
ख़िशोरे : ख़बर नही,
          कहाँ लिये जाये मसताना  - 2
ख़िशोरे : प्यार का सफ़र तो दीवाना
आश    : ल ऽ ल ऽ ल
ख़िशोरे : खबर नही,
          कहाँ लिये जाये मसताना  - 2
          मोड़ आये जहाँ वहाँ मिलके चलो

ख़िशोरे : फिर भी मंज़िल कहाँ
आश    : जहाँ हमसे मिलो

आश    : काश घटा ज़रा बरसे
ख़िशोरे : हुन .‌्‌उन .‌्‌उन
आश    : लिपट रहा
          साजन से जी भरके - 2
आश    : काश घटा ज़रा बरसे
ख़िशोरे : अए हे हे हे
आश    : लिपट रहा
          साजन से जी भरके - 2
          रंग उठे समा आज ऐसे मिलो
ख़िशोरे : फिर भी मंज़िल कहाँ
आश    : जहाँ हमसे मिलो

ख़िशोरे : बरखा की देखो रन.ग रलिया
आश    : लह  ऽ ल ऽ ल
ख़िशोरे : बूंदें नहीं
          तुम्पे लुटा रही कलियाँ - 2
आश    : दिल तो कहे जाने जा
ख़िशोरे : अए हे हे हे
आश    : रुक जा यहीँ
          आगे कहीं नहीं जाना - 2
ख़िशोरे : यही दिल में बसो
          यही दिल में खिलो
ख़िशोर  : फिर भी मंज़िल कहाँ
आश    : जहाँ हमसे मिलो

 ",Bulandi,1980,R D Burman,Majrooh,"Kishore, Asha"
"कहो न कहो, ये आँखें बोलती हैं
ओ सनम ओ सनम
ओ मेरे सनम
मोहब्बत के सफ़र में ये सहारा है
वफ़ा के साहिलों का ये कनारा है

( बादलों से ऊँची उड़ान उनकी
सबसे अलग पहचान उनकी
उनसे है प्यार की कहानी मन्सूब
आती-जाती साँसों की रवानी मन्सूब) - 2

 अरबिc ल्य्रिcस

कहो न कहो, ये आँखें बोलती हैं
ओ सनम ओ सनम
ओ मेरे सनम
मोहब्बत के सफ़र में तू हमारा है
अंधेरे रास्तों का तू सितारा है

 अरबिc ल्य्रिcस

तू ही जीने का सहारा है
मेरी मौजों का किनारा है
मेरे लिये ये जहाँ है तू
तुझे मेरे दिल ने पुकारा है

ए ए ए ए -2

कहो न कहो, ये साँसें बोलती हैं
ओ सनम ओ सनम
ओ मेरे सनम
लबों पे नाम तेरे बस हमारा है
ये तेरा दिल भी जानाँ अब हमारा है

कहो न कहो, ये आँखें बोलती हैं
ओ सनम ओ सनम
ओ मेरे सनम
मोहब्बत के सफ़र में ये सहारा है
वफ़ा के साहिलों का ये कनारा है

( ख़ाबों में तुझको सँवारा है
जज़्बों में अपने उतारा है
मेरी ये आँखें जिधर देखें
तेरा ही तेरा नज़ारा है ) -4

 ",Murder,2004,Annu Malik,Sayeed Quadri,Amir Jamal
"कहो तो ज़रा चूम लूं मचलती बहार में
दिल कहता है जान-ए-जां हद से गुज़र जाऊं प्यार में

कहो तो ज़रा झूम लूं तुम्हारे इस खुमार में
दिल कहता है ...

गेसुओं से रेशमी खुश्बू चुरा लूं
इन लबों से शबनमी लाली उड़ा लूं
छोड़ो शरम आए मैं क्या करूं
शरमाना क्या घबराना क्या
कुछ भी नहीं अब इख्तियार में
कहो तो ज़रा चूम ...

देखती हैं हर घड़ी तुमको निगाहें
चाहती हैं बस तुम्हें गोरी ये बाहें
होके जुदा तुमसे जीना नहीं
इन पलकों में सपने लेकर
बैठी हूँ मैं इंतज़ार में
कहो तो ज़रा चूम ...

 ",Albela,2001,Jatin-Lalit,Sameer,"Kumar Sanu, Alka Yagnik"
"कहूँ जो हाल तो कहते हो मुद्दआ कहिये
तुम्हीं कहो के जो तुम यूँ कहो तो क्या कहिये


जो मुद्दइ बने, उसके न मुद्दइ बनिये
जो ना-सज़ा कहे उसको न ना-सज़ा कहिये

रहे न जान तो क़ातिल को ख़ूँ-बहा दीजे
कटे ज़बान तो ख़ंजर को मरहबा कहिये

नहीं बहार को फ़ुरसत न हो बहार तो है
तरावत-ए-चमन-ओ-ख़ूबी-ए-हवा कहिये 

 ",(Non-Film),1957,Khayyam,Ghalib,C H Atma
"आऽ आऽ आऽ आऽ
कहूँ का से मैं
कहूँ का से मैं मन की बात जियरवा हाले डोले हो -2
तड़प सीने में दिल पे हाथ जियरवा हाले डोले हो

आऽ आऽ आऽ आऽ

खुशी भी हो रही है आँख भी शरमायी जाती है -2
कहे कैसे कोइ ये दिल की लगी नहीं बतलायी जाती है -2
नहीं बतलायी जाती है, ये नहीं बतलायी जाती है
मेरी तमन्ना है मेरे साथ जियरवा हाले डोले हो
कहूँ का से मैं
कहूँ का से मैं मन की बात ...

बसती है नैनों की गलियाँ, हैं अब जीवन में रंगरलियाँ -2
झूम झूम झूम के आयी बहारें कैसे खिली हैं ये कलीयाँ -2
हैं अब जीवन में रंगरलियाँ
दिन सुनेहरे सुहानी है रात जियरवा हाले डोले हो
कहूँ का से मैं
कहूँ का से मैं मन कि बात ...


 ",Subah Kaa Taaraa,1954,C Ramchandra,Noor Lucknowi,Lata
"कैसा जादू बलम तूने डारा
हो कैसा जादू बलम तूने डारा
खो गया नन्हा सा दिल हमारा
कैसा जादू बलम तूने डारा
खो गया नन्हा सा दिल हमारा
कैसा जादू

( कोई तेरी तरह दिल न छीने
हो गई मैं पसीने-पसीने ) -2
तोबा-तोबा -2
तोबा-तोबा नज़र का इशारा

खो गया नन्हा सा दिल हमारा
कैसा जादू बलम तूने डारा
खो गया नन्हा सा दिल हमारा
कैसा जादू

( डगमगाये क़दम चलते-चलते
तुमने छेड़ा तो हम क्या सम्भलते ) -2
लो चले -2
लो चले नाम ले कर तुम्हारा

खो गया नन्हा सा दिल हमारा
कैसा जादू बलम तूने डारा
खो गया नन्हा सा दिल हमारा
कैसा जादू

( होश भी थोड़ा-थोड़ा नशा भी
दर्द भी थोड़ा-थोड़ा मज़ा भी ) -2
तीर सैंयाँ -2
तीर सैंयाँ अजब तूने मारा

खो गया नन्हा सा दिल हमारा
कैसा जादू बलम तूने डारा
खो गया नन्हा सा दिल हमारा
कैसा जादू

 ",12 O 'Clock/ Twelve O 'Clock,12,O P Nayyar,Majrooh,Geeta
"कैसा लगता है अच्छा लगता है
प्यार का सपना सच्चा लगता है
तू जो करीब है मेरा नसीब है
दिल में बसी है तू मेरी खुशी है तू
तेरे बिना इक पल मुझे न रहना
कैसा लगता है ...

हर तरफ़ खुशियों का मौसम है यहां
हमने पहली बार देखा ये जहां
ग़म की दुनिया से हम चले आये
दूर हैं हमसे दर्द के साये
आ दुआ मांग लें कुछ भी हो अब दुख पड़े न सहना
कैसा लगता है ...

प्यार के वादे कभी न तोड़ना
तुम कभी तन्हा ना हमको छोड़ना
आंसुओं को हम पी ना पायेंगे
हम जुदा होके जी ना पायेंगे
आ कसम खा के हम मानेंगे हमेशा इक दूजे का कहना
कैसा लगता है ...

मांग तेरी सजा दूं मैं आजा बिंदिया लगा दूं मैं
लाल चुनरी ओढ़ा दूं मैं दुल्हन बना दूं मैं
हाथों से तेरा सिंगार करूं
बाहों में भर के प्यार करूं
रूप मैं संवार दूं आजा पहना दूं तुझे फूलों का गहना
कैसा लगता है ...

जो लोग कहते हैं कहने दो सनम
हम न तोड़ेंगे कभी अपनी कसम
साथ हो जिसके हमसफ़र ऐसा
फिर ज़माने का डर उसे कैसा
है यही आरज़ू सुख दुःख तेरे संग हमें है सहना
कैसा लगता है ...

 ",Baaghi/ A Rebel for Love,1990,Anand-Milind,Sameer,"Anuradha Paudwal, Amit Kumar"
"कैसा समां कैसा सफ़र जानें चलें हम दोनों किधर
फिर से राहों में संग चलना है
फिर से ख्वाबों में रंग भरना है
फिर से जीना है फिर से मरना है

बेचैनियां बेताबियां कहने लगी दिल की ज़ुबां
खामोशियां तन्हाइयां लगने लगीं कितनी जवां
हाय तौबा अदा तौबा असर जानें चलें हम दोनों किधर
आज कदमों को फिर बहकना है आज साँसों को फिर महकना है
फिर से जीना है ...

यूं ना मचल थोड़ा संभल बहके कदम ना जाएं फिसल
तुझसे खिला दिल का कंवल मुझको बदलके तू ना बदल
हे कैसा गुमां कैसा भंवर जानें चलें हम दोनों किधर
आज ज़ुल्फ़ों को फिर बिखरना है आज सपनों को फिर संवरना है
फिर से जीना है ...

 ",Officer,2001,Deepak Choudhary,Deepak Choudhary,"Kumar Sanu, Alka Yagnik"
"कैसा तेरा प्यार कैसा गुस्सा है तेरा
तौबा सनम, तौबा सनम

इक दिल्लगी मैं ने की थी
तू ने क्यों दिल से लगा ली
तू भी मुस्कुरा दे
मुझे भी हँसा दे
ओ मेरे अच्छे बलम
तौबा सनम, तौबा सनम

मैं इक तेरा दीवाना
देखे तुझे क्यों ज़माना
देखे मेरे नैना
दिल में छुपे रहना
रकहना न बाहर कदम
मेरी क़सम, मेरी क़सम

ऐसा मेरा प्यार ऐसा गुसा है मेरा
तेरी क़सम, तेरी क़सम

अपनी ख़ता मैं ने मानी
अब छोड़ भी ये कहानी


 ",Love Story,1981,R D Burman,Anand Bakshi,"Amit Kumar, Lata"
"कैसे आऊं जमुना के तीर
पाँव पड़ी ज़ंजीर शामा
पाँव पड़ी ज़ंजीर हो
कैसे आऊं जमुना के तीर

काहे लगाया बैरी अखियों में कजरा
अखियों में कजरा कलैया में गजरा
रह गई हार सिंगार किये मैं
कौन बंधाए धीर
कैसे आऊं जमुना के तीर

शाम मिलन को जिया मोरा तरसे
काह करूं कैसे निकलूं मैं घर से
प्रीत भरे मन की ये दुनिया
हाये न जाने पीर
कैसे आऊं जमुना के तीर

 ",Devta,1956,C Ramchandra,Rajinder Krishan,Lata
"कैसे बताऊं मैं तुम्हें मेरे लिए तुम कौन हो कैसे बताऊं
कैसे बताऊं मैं तुम धड़कनों का गीत हो जीवन का तुम संगीत हो

तुम ज़िंदगी तुम बंदगी तुम रोशनी तुम ताज़गी
तुम हर खुशी तुम प्यार हो तुम प्रीत हो मनमीत हो
आँखों में तुम यादों में तुम साँसों में तुम आहों में तुम
नींदों में तुम ख्वाबों में तुम
तुम हो मेरी हर बात में तुम हो मेरे दिन रात में
तुम सुबह में तुम शाम में तुम सोच में तुम काम में
मेरे लिए पाना भी तुम मेरे लिए खोना भी तुम
मेरे लिए हँसना भी तुम मेरे लिए रोना भी तुम
और जागना सोना भी तुम
जाऊं कहीं देखूं कहीं तुम हो वहां तुम हो वहीं
कैसे बताऊं मैं ...

ये जो तुम्हारा रूप है ये ज़िंदगी की धूप है
चन्दन से तरशा है बदन बहती है जिसमें इक अगन
ये शोखियां ये मस्तियां तुमको हवाओं से मिलीं
ज़ुल्फ़ें घटाओं से मिलीं
होंठों में कलियां खिल गईं आँखों को झीलें मिल गईं
चेहरे में सिमटी चाँदनी आवाज़ में है रागिनी
शीशे के जैसा अंग है फूलों के जैसा रंग है
नदियों के जैसी चाल है क्या हुस्न है क्या हाल है
ये जिस्म की रंगीनियां जैसे हज़ारों तितलियां
बाहों की ये गोलाइयां आँचल में ये परछाइयाँ
ये नगरिया है ख्वाब की
कैसे बताऊं मैं तुम्हें हालत दिल-ए-बेताब की
कैसे बताऊं मैं ...

कैसे बताऊं मैं तुम्हें मेरे लिए तुम धर्म हो
मेरे लिए ईमान हो तुम्हीं इबादत हो मेरी
तुम्हीं तो चाहत हो मेरी तुम्हीं मेरा अरमान हो
तकता हूँ मैं हर पल जिसे तुम्हीं तो वो तस्वीर हो
तुम्हीं मेरी तक़दीर हो
तुम्हीं सितारा हो मेरा तुम्हीं नज़ारा हो मेरा
यूं ध्यान में मेरे हो तुम जैसे मुझे घेरे हो तुम
पूरब में तुम पश्चिम में तुम उत्तर में तुम दक्षिण में तुम
सारे मेरे जीवन में तुम हर पल में तुम हर क्षण में तुम
मेरे लिए रस्ता भी तुम मेरे लिए मंज़िल भी तुम
मेरे लिए सागर भी तुम मेरे लिए साहिल भी तुम
मैं देखता बस तुमको हूँ मैं सोचता बस तुमको हूँ
मैं जानता बस तुमको हूँ मैं मानता बस तुमको हूँ
तुम्हीं मेरी पहचान हो
कैसे बनाऊं मैं तुम्हें देवी हो तुम मेरे लिए
मेरे लिए भगवान हो
कैसे बताऊं मैं ...

 ",Wajood,1998,Annu Malik,Javed Akhtar,Nana Patekar
"मु : कैसे बताऊँ उनसे इस दिल को प्यार क्यूँ है
 दिल बेक़रार क्यूँ है
श : उनको भुला के उनका अब इंतज़ार क्यूँ है
 दिल बेक़रार क्यूँ है

 मालूम क्या था आँसू परद में हैं हँसी के
मु : किसको ख़बर थी यूँ दिन बदलेंगे ज़िन्दगी के
श : इक बेवफ़ा की ख़ातिर बेइख़्तियार क्यूँ है
 दिल बेक़रार क्यूँ है
 उनको भुला के ...

 बतलाओ ऐ बहारो बोलो अरे नज़ारो
मु : मैं तुमसे पूछता हूँ चुप क्यूँ हो ऐ सितारो
श : काली है चाँदनी क्यूँ उजड़ी बहार क्यूँ है
दो :  दिल बेक़रार क्यूँ है
श : उनको भुला के ...

 ",Anjuman,1948,Bulo C Rani,Majrooh,"Mukesh, Shamshad"
"(कैसे भाये सखी रुत सावन की)-2
(पिया भेजी ना पतियां आवन की)-2
(कैसे भाये सखी रुत सावन की)-2

(चम चम चम चम बरसत बदरा)-2
रोये रोये नैनों से बह गया कजरा
(आग लगे ऐसे सावन को)-2
जान जलावे जो विरहं की
(कैसे भाये सखी रुत सावन की)-2

धुन बन्सी की सावनिया गाये
आऽ सावनिया गाये
धुन बंसी की सावनिया गाये
घायल मन सुन धूत ? जाये
(बनके अगन अँखियं में भड़के)-2 
आस लगी पिया दरशन की 
(कैसे भाये सखी रुत सावन की)-2
(पिया भेजी ना पतियां आवन की)-2
(कैसे भाये सखी रुत)-2
म म रे स, नि स रे नि ध नि ध नि स 
म प द नि स, रे स रे नि स ध नि प
म रे प ग म रे स, प म रे प म नि द स
म प द नि स, नि नि प म ग म रि स नि स
प म ग म रे स नि स 
प म ग म रे स नि स
प म ग म रे स नि स
सावन की
कैसे भाये सखी रुत आऽ सावन की

 ",Pehali Jhalak,1954,C Ramchandra,Rajinder Krishan,Lata
"( कैसे छिपोगे, अब तुम कैसे छिपोगे
ओ सलोने साजना, कैसे छिपोगे ) -2

जान गई मैं तुम्हारी आँख-मिचौली
पहचान गई मैं तुम्हारी आँख-मिचौली
अब तो बताओ मुझे तुम कैसे छलोगे -2
ओ सलोने साजना, कैसे छिपोगे
कैसे छिपोगे, अब तुम कैसे छिपोगे
ओ सलोने साजना, कैसे छिपोगे

मैंने किया बन्द तुम्हें आँखड़ियों में -2
कमल की पाँखड़ियों में
इस नये बन्धन से कभी छुट न सकोगे -2
ओ सलोने साजना, कैसे छिपोगे
( कैसे छिपोगे, अब तुम कैसे छिपोगे
ओ सलोने साजना, कैसे छिपोगे ) -2

 ",Bandhan,1940,Saraswati Devi,Pradeep,Leela Chitnis
"हऽऽअय्ऽ
कैसे दिन बीते कैसे बीती रतिया
पिया जाने न
हाय

नेहा लगा के मैं पछताई
सारी सारी रैना निन्दिया न आई
जान के देखो मेरे जी की बतिया
पिया जाने न
हाय
कैसे दिन बीते कैसे बीती रतिया
पिया जाने न

रुत मतवाली आ के चली जाये
मन में ही मेरे मन की रही जाये
खिलने को तरसे नन्ही नन्ही कलियाँ
पिया जाने न
हाय
कैसे दिन बीते कैसे बीती रतिया
पिया जाने न

कजरा न सोहे गजरा न सोहे
बरखा न भाये बदरा न सोहे
क्या कहूँ जो पूछे मोसे मोरी सखियाँ
पिया जाने न
हाय
कैसे दिन बीते कैसे बीती रतिया
पिय जाने न


 ",Anuradha,1960,Pt Ravishankar,Shailendra,Lata
"कैसे जिऊंगा मैं अगर तू न बनी मेरी साहिबां
डूब मरूंगी मैं अगर मैं न बनी तेरी साहिबां

लाखों हज़ारों में सैयां मैने चुन लिया
लाखों हज़ारों ने फ़ैसला ये सुन लिया
एक दूजे के वास्ते हम बने मेरे साजना
मेरी साहिबां ...

रातें गुज़रती हैं सारी रात जाग के
दिल चाहे आ जाऊं घर से मैं भाग के
ओ आना मगर डोली में बैठ कर मेरी साहिबां
मेरी साहिबां ...

कहती है क्या मुझसे पायल तेरे पांव की
एक सीधी सादी सी लड़की मैं गांव की
तेरे होंठों की बांसुरी बन गई मेरे साजना 
तेरी साहिबां ...

 ",Saahibaan,1993,Shiv-Hari,Anand Bakshi,"Abhijit, Sadhana Sargam"
"कैसे कहें हम, प्यार ने हमको, क्या क्या खेल दिखाये 
यूं शरमाई, किस्मत हमसे, खुद से हम शरमाए 

बागों को तो पतझड़ लूटे, लूटा हमें बहार ने 
दुनिया मरती मौत से लेकिन, मारा हमको प्यार ने 
अपना वो हाल हैं बीच सफ़र में जैसे कोई लुट जाये 
कैसे कहें हम प्यार ने हमको क्या क्या खेल दिखाये 

तुम क्या जानो, (laughs)
तुम क्या जानो, क्या चाहा था क्या लेकर आये हम 
टूटे सपने घायल नगमे कुछ शोले कुछ शबनम 
इतना सब है पाया हमने कहो तो कहाँआ जाये
कैसे कहें हम प्यार ने हमको क्या क्या खेल दिखाये 

ऐसे बाजी शहनाई घर में, अब तक सो ना सके हम 
अपनों ने हमको इतना सताया, रोये तो रो ना सके हम 
अब तो करो कुछ ऐसा यारों होश ना हमको आये
कैसे कहें हम प्यार ने हमको क्या क्या खेल दिखाये 
यूं शरमाई किस्मत हमसे खुद से हम 

 ",Sharmeelee,1971,S D Burman,Neeraj,Kishore
"कैसे कहूं कैसे हो तुम कोई नहीं जैसे हो तुम
जान भी तुम और दिल भी तुम सब कुछ हो ऐसे हो तुम
राहों में बाहों में आहों में तुम ही तुम

तुम हो जहां मैं हूँ वहीं
तुम बिन सनम मैं कुछ नहीं
तुम हो हसीं तुम महज़बीं तुम नाज़नीं तुम दिलनशीं
मेरे दिल में तुम हो तुम
कैसे कहूं कैसे हो ...

सागर भी साहिल भी तुम सब कुछ हो ऐसे हो तुम

कलियों में फूलों में तारों में तुम ही तुम
तुम जब मिले मैं खो गई तुम पर फ़िदा मैं हो गई
तुम ज़िंदगी तुम ताज़गी तुम रोशनी तुम चाँदनी
मेरे दिल में तुम हो तुम ही तुम
कैसे कहूं कैसे हो ...

गीतों में रागों में साज़ों में तुम ही तुम
कैसे कहूं कैसे हो ...

 ",Ishq,1997,Annu Malik,Dev Kohli,Alka Yagnik
"कैसे कहूँ, कैसे कहूँ, तुझसे जिया की मैं बतियाँ
शर्माए मन तोरे आगे, मोरी लाजों में खो जाएँ अँखियाँ

जब-जब तेरे पास आऊँ नैन मिलते ही सुध-बुध गँवाऊँ -2
रह-रहके दिल मेरा धड़के पिया मैं तुझसे कुछ कह न पाऊँ
मैं तुझसे कुछ कह न पाऊँ, मोरी लागी न जाने तू सैयाँ

बलमा नहीं तुझसे दूरी फिर भी आशा नहीं होती पूरी -2
ऐसा है कुछ हाल दिल का जैसे छाए बहारें अधूरी
छाए बहारें अधूरी, जैसे खिलने से रुक जाए कलियाँ

 ",Kaise Kahoon,1964,S D Burman,Shakeel,Lata
